elevation_m,area_m2,volume_m3
1838.699462890625,894.9790748867997,0.0
1839.199462890625,1789.9581497735994,671.2343061650997
1839.699462890625,2684.937224660399,1789.9581497735992
1840.199462890625,5369.874449320798,3803.6610682688984
1840.699462890625,9844.769823754797,7607.322136537798
1841.199462890625,14319.665198188795,13648.430892023696
1841.699462890625,16109.623347962395,21255.753028561492
1842.199462890625,24164.43502194359,31324.267621037987
1842.699462890625,26849.37224660399,44077.719438174885
1843.199462890625,37589.12114524559,60187.34278613728
1843.699462890625,42958.99559456638,80324.37197109027
1844.199462890625,51908.78634343438,104041.31745559046
1844.699462890625,59963.59801741558,132009.41354580293
1845.199462890625,67123.43061650998,163781.17070428433
1845.699462890625,76968.20044026477,199804.07846847802
1846.199462890625,91287.86563845357,241868.09498815762
1846.699462890625,108292.46806130276,291763.1784130967
1847.199462890625,111872.38436084996,346804.39151863486
