elevation_m,area_m2,volume_m3
2119.087158203125,895.9077619718751,0.0
2119.587158203125,895.9077619718751,447.95388098593753
2120.087158203125,895.9077619718751,895.9077619718751
2120.587158203125,1791.8155239437501,1567.8385834507812
2121.087158203125,2687.723285915625,2687.723285915625
2121.587158203125,3583.6310478875002,4255.561869366406
2122.087158203125,5375.44657183125,6495.331274296094
2122.587158203125,5375.44657183125,9183.05456021172
2123.087158203125,5375.44657183125,11870.777846127345
2123.587158203125,6271.354333803125,14782.478072535938
2124.087158203125,6271.354333803125,17918.1552394375
2124.587158203125,7167.2620957750005,21277.80934683203
2125.087158203125,8063.169857746876,25085.4173352125
2125.587158203125,9854.985381690625,29564.956145071876
2126.087158203125,10750.8931436625,34716.42577641016
2126.587158203125,10750.8931436625,40091.872348241406
2127.087158203125,10750.8931436625,45467.318920072656
2127.587158203125,11646.800905634376,51066.74243239687
2128.087158203125,11646.800905634376,56890.14288521406
2128.587158203125,14334.524191550001,63385.47415951015
2129.087158203125,17918.155239437503,71448.64401725703
2129.587158203125,17918.155239437503,80407.72163697578
