elevation_m,area_m2,volume_m3
700.0,865.3181956457083,0.0
700.5,3461.2727825828333,1081.6477445571354
701.0,5191.90917387425,3244.9432336714062
701.5,6057.227369519958,6057.227369519958
702.0,7787.863760811375,9518.500152102792
702.5,9518.500152102792,13845.091130331333
703.0,12979.772934685625,19469.65940202844
703.5,13845.091130331333,26175.875418282678
704.0,16441.04571726846,33747.40963018263
704.5,19902.31849985129,42833.25068446257
705.0,22498.273086788417,53433.3985811225
705.5,24228.909478079833,65115.19422233956
706.0,25959.54586937125,77662.30805920233
706.5,32016.773238891208,92156.38783626794
707.0,35478.046021474045,109030.09265135926
707.5,39804.63699970258,127850.76340665342
708.0,43265.90978228542,148618.40010215042
708.5,48457.81895615967,171549.3322867617
709.0,51053.77354309679,196427.23041157582
709.5,53649.72813003392,222603.10582985848
