elevation_m,area_m2,volume_m3
1559.2586669921875,891.6008100858604,0.0
1559.7586669921875,1783.2016201717208,668.7006075643953
1560.2586669921875,1783.2016201717208,1560.3014176502556
1560.7586669921875,3566.4032403434417,2897.7026327790463
1561.2586669921875,3566.4032403434417,4680.904252950767
1561.7586669921875,7132.806480686883,7355.706683208348
1562.2586669921875,8024.407290772744,11145.010126073255
1562.7586669921875,9807.608910944464,15603.014176502558
1563.2586669921875,11590.810531116185,20952.61903701772
1563.7586669921875,14265.612961373767,27416.72491014021
1564.2586669921875,16940.415391631348,35218.231998391486
1564.7586669921875,19615.217821888928,44357.14030177156
1565.2586669921875,22290.02025214651,54833.44982028042
1565.7586669921875,25856.423492489954,66870.06075643953
1566.2586669921875,29422.826732833393,80689.87331277037
1566.7586669921875,32989.229973176836,96292.88748927294
1567.2586669921875,36555.633213520276,113679.10328594722
1567.7586669921875,39230.435643777855,132625.62050027176
1568.2586669921875,44580.04050429302,153578.23953728948
1568.7586669921875,49038.04455472232,176982.7608020433
1569.2586669921875,52604.44779506577,202393.38388949033
1569.7586669921875,60628.855085838506,230701.7096097164
1570.2586669921875,71328.06480686883,263690.9395828932
1570.7586669921875,78460.87128755571,301138.17360649933
1571.2586669921875,83810.47614807088,341706.010465406
1571.7586669921875,90051.6818186719,385171.5499570917
1572.2586669921875,101642.49234978808,433095.0934992067
1572.7586669921875,108775.29883047497,485699.54129427247
1573.2586669921875,116799.70612124771,542093.2925322031
1573.7586669921875,123932.51260193459,602276.3472129987
1574.2586669921875,131065.31908262148,666025.8051341376
1574.7586669921875,140872.92799356594,734010.3669031844
1575.2586669921875,151572.13771459626,807121.633330225
1575.7586669921875,162271.3474356266,885582.5046177807
1576.2586669921875,172078.95634657107,969170.0805633301
1576.7586669921875,184561.3676877731,1058330.1615719162
1577.2586669921875,192585.77497854584,1152616.947238496
1577.7586669921875,202393.3838894903,1251361.736955505
1578.2586669921875,208634.58956009135,1354118.7303179004
1578.7586669921875,215767.39604077823,1460219.2267181177
1579.2586669921875,226466.60576180855,1570777.7271687645
1579.7586669921875,236274.214672753,1686462.932277405
1580.2586669921875,242515.42034335402,1806160.3410314317
1580.7586669921875,255889.43249464195,1930761.5542409306
1581.2586669921875,267480.2430257581,2061603.9731210307
1581.7586669921875,278179.45274678845,2198018.8970641675
1582.2586669921875,287987.06165773293,2339560.525665298
1582.7586669921875,300469.472998935,2486674.659329465
1583.2586669921875,315626.68677039456,2640698.6992717977
1583.7586669921875,322759.4932510815,2800295.2442771667
1584.2586669921875,329892.2997317684,2963458.192522879
1584.7586669921875,338808.307832627,3130633.344413978
1585.2586669921875,345941.11431331385,3301820.699950463
1585.7586669921875,363773.13051503105,3479249.2611575495
1586.2586669921875,378930.3442864907,3664925.12985793
1586.7586669921875,388737.9531974351,3856842.2042289115
1587.2586669921875,404786.7677789806,4055223.3844730156
1587.7586669921875,419943.98155044025,4261406.071805371
1588.2586669921875,434209.594511814,4474944.465820935
1588.7586669921875,453824.8123337029,4696953.067532314
1589.2586669921875,468090.42529507674,4927431.876939509
1589.7586669921875,488597.2439270515,5166603.794245041
1590.2586669921875,500188.0544581677,5413800.118841345
1590.7586669921875,516236.8690397132,5667906.349715816
1591.2586669921875,535852.0868616021,5930928.588691145
1591.7586669921875,552792.5022532335,6203089.7359698545
