elevation_m,area_m2,volume_m3
713.2139282226562,865.6182754825086,0.0
713.7139282226562,865.6182754825086,432.8091377412543
714.2139282226562,865.6182754825086,865.6182754825086
714.7139282226562,865.6182754825086,1298.4274132237629
715.2139282226562,2596.8548264475257,2164.0456887062714
715.7139282226562,3462.4731019300343,3678.8776708006617
716.2139282226562,5193.7096528950515,5842.923359506933
716.7139282226562,6924.946203860069,8872.587323695712
717.2139282226562,16446.747234167662,14715.510683202645
717.7139282226562,24237.31171351024,24886.525420122118
718.2139282226562,32027.87619285282,38952.82239671289
718.7139282226562,44146.53204960794,57996.424457328074
719.2139282226562,52802.714804433024,82233.73617083831
719.7139282226562,63190.13411022312,111231.94839950235
720.2139282226562,73577.55341601322,145423.87028106145
720.7139282226562,83099.35444632082,184593.09724664496
721.2139282226562,91755.53720114591,228306.82015851163
721.7139282226562,103008.57478241852,276997.84815440275
722.2139282226562,134170.83269978882,336292.70002495457
722.7139282226562,154080.05303588652,408355.42145887343
