elevation_m,area_m2,volume_m3
2495.108642578125,905.5542703223065,0.0
2495.608642578125,905.5542703223065,452.77713516115324
2496.108642578125,905.5542703223065,905.5542703223065
2496.608642578125,1811.108540644613,1584.7199730640364
2497.108642578125,1811.108540644613,2490.2742433863427
2497.608642578125,2716.6628109669196,3622.217081289226
2498.108642578125,2716.6628109669196,4980.5484867726855
2498.608642578125,5433.325621933839,7018.045594997875
2499.108642578125,5433.325621933839,9734.708405964795
2499.608642578125,7244.434162578452,12904.148352092867
2500.108642578125,7244.434162578452,16526.365433382092
2500.608642578125,9055.542703223065,20601.35964983247
2501.108642578125,9055.542703223065,25129.131001444002
2501.608642578125,9961.096973545371,29883.29092063611
2502.108642578125,11772.205514189984,35316.61654256995
2502.608642578125,13583.314054834596,41655.4964348261
2503.108642578125,16299.976865801516,49126.31916498513
2503.608642578125,18111.08540644613,57729.08473304704
2504.108642578125,19922.193947090742,67237.40457143125
2504.608642578125,22638.856758057664,77877.66724771835
2505.108642578125,23544.411028379967,89423.48419432776
