elevation_m,area_m2,volume_m3
435.9548645019531,851.9023819908056,0.0
436.4548645019531,851.9023819908056,425.9511909954028
436.9548645019531,851.9023819908056,851.9023819908056
437.4548645019531,1703.8047639816111,1490.8291684839096
437.9548645019531,1703.8047639816111,2342.7315504747153
438.4548645019531,2555.7071459724166,3407.6095279632223
438.9548645019531,4259.511909954028,5111.414291944833
439.4548645019531,4259.511909954028,7241.170246921847
439.9548645019531,5111.414291944833,9583.901797396562
440.4548645019531,5963.316673935639,12352.58453886668
440.9548645019531,7667.12143791725,15760.194066829903
441.4548645019531,11926.633347871279,20658.632763277034
441.9548645019531,14482.340493843694,27260.876223705774
442.4548645019531,17038.04763981611,35140.97325712073
442.9548645019531,18741.852403797722,44085.948268024185
443.4548645019531,27260.876223705778,55586.63042490006
443.9548645019531,36631.80242560464,71559.80008722766
444.4548645019531,45150.8262455127,92005.457255007
444.9548645019531,57929.36197537478,117775.50431022886
445.4548645019531,73263.60485120928,150573.74601687488
445.9548645019531,92857.3596369978,192103.98713892663
446.4548645019531,104783.99298486908,241514.32529439335
446.9548645019531,117562.52871473116,297100.9557192934
447.4548645019531,129489.16206260245,358863.8784136268
447.9548645019531,138860.0882645013,425951.19099540275
448.4548645019531,152490.5263763542,498788.8446556166
448.9548645019531,164417.15972422546,578015.7661807615
449.4548645019531,178899.50021806918,663844.9311663351
449.9548645019531,195085.64547589447,757341.2175898261
450.4548645019531,207864.18120575655,858078.6742602389
450.9548645019531,218938.91217163703,964779.4476045873
