elevation_m,area_m2,volume_m3
830.1364135742188,871.7832172496998,0.0
830.6364135742188,4358.916086248499,1307.6748258745497
831.1364135742188,6102.482520747898,3923.024477623649
831.6364135742188,8717.832172496997,7628.103150934872
832.1364135742188,18307.447562243695,14384.423084620044
832.6364135742188,27025.279734740692,25717.604908866142
833.1364135742188,41845.59442798559,42935.32344954771
833.6364135742188,54922.342686731085,67127.30772822688
834.1364135742188,74101.57346622448,99383.28676646577
834.6364135742188,87178.32172496998,139703.26056426438
835.1364135742188,113331.81824246097,189830.79555612212
835.6364135742188,123793.21684945737,249112.0543291017
836.1364135742188,149074.93014969866,317329.0910788907
836.6364135742188,187433.39170868543,401456.17154348677
837.1364135742188,235381.46865741894,507159.88663501287
837.6364135742188,287688.4616924009,637927.3692224678
838.1364135742188,365277.1680276242,801168.7766524741
838.6364135742188,435891.6086248499,1001460.9708155926
839.1364135742188,509993.18209107436,1237932.1684945736
839.6364135742188,587581.8884262977,1512325.9361239166
