elevation_m,area_m2,volume_m3
65.93748474121094,884.9574988166505,0.0
66.43748474121094,884.9574988166505,442.47874940832526
66.93748474121094,884.9574988166505,884.9574988166505
67.43748474121094,884.9574988166505,1327.4362482249758
67.93748474121094,884.9574988166505,1769.914997633301
68.43748474121094,1769.914997633301,2433.633121745789
68.93748474121094,1769.914997633301,3318.5906205624397
69.43748474121094,1769.914997633301,4203.54811937909
69.93748474121094,1769.914997633301,5088.505618195741
70.43748474121094,2654.8724964499515,6194.702491716554
70.93748474121094,3539.829995266602,7743.378114645692
71.43748474121094,8849.574988166505,10840.729360503969
71.93748474121094,13274.362482249759,16371.713728108034
72.43748474121094,15044.277479883058,23451.37371864124
72.93748474121094,15929.23497869971,31194.75183328693
73.43748474121094,23893.852468049565,41150.52369497425
73.93748474121094,30973.51245858277,54867.364926632334
74.43748474121094,36283.25745148267,71681.5574041487
74.93748474121094,45132.83243964917,92035.57987693166
75.43748474121094,48672.66243491578,115486.95359557291
75.93748474121094,61947.02491716554,143141.87543359323
76.43748474121094,73451.472401782,176991.49976333012
76.93748474121094,83186.00488876515,216150.8690859669
77.43748474121094,97345.32486983156,261283.70152561608
77.93748474121094,111504.64485089797,313496.19395579846
78.43748474121094,124779.00733314772,372567.10700180987
78.93748474121094,140708.24231184743,438938.91941305867
79.43748474121094,158407.39228818045,513717.82806306565
79.93748474121094,169911.8397727969,595797.63607831
80.43748474121094,190265.86224557986,685842.0615829042
80.93748474121094,214159.71471362942,786948.4558227065
81.43748474121094,246903.1421698455,902214.1700435752
81.93748474121094,281416.48462369485,1034294.0767419604
82.43748474121094,322124.5295692608,1185179.3302901993
82.93748474121094,363717.53201364336,1356639.8456859253
83.43748474121094,407965.4069544759,1549560.5804279551
83.93748474121094,460177.89938465826,1766596.4070127388
84.43748474121094,514160.3068124739,2010180.9585620218
84.93748474121094,571682.5442355563,2281641.6713240296
85.43748474121094,634514.5266515384,2583190.939045803
85.93748474121094,697346.5090675206,2916156.197975568
86.43748474121094,751328.9164953363,3278325.054366282
86.93748474121094,808851.1539184186,3668370.071969721
87.43748474121094,871683.1363344007,4088503.644532926
87.93748474121094,925665.5437622165,4537840.81455708
88.43748474121094,990267.441175832,5016824.060791592
88.93748474121094,1040710.018608381,5524568.4257376455
89.43748474121094,1091152.5960409301,6057534.079399973
89.93748474121094,1151329.7059604623,6618154.654900322
90.43748474121094,1201772.2833930114,7206430.15223869
