elevation_m,area_m2,volume_m3
1810.0218505859375,887.7557146179158,0.0
1810.5218505859375,1775.5114292358317,665.8167859634368
1811.0218505859375,2663.2671438537473,1775.5114292358317
1811.5218505859375,2663.2671438537473,3107.1450011627053
1812.0218505859375,4438.778573089579,4882.656430398537
1812.5218505859375,7102.045716943327,7767.862502906763
1813.0218505859375,8877.557146179159,11762.763218687385
1813.5218505859375,11540.824290032906,16867.3585777404
1814.0218505859375,20418.381436212065,24857.160009301642
1814.5218505859375,25744.91572391956,36397.98429933455
1815.0218505859375,31071.450011627054,50602.07573322121
1815.5218505859375,31071.450011627054,66137.80073903473
1816.0218505859375,35510.228584716635,82783.22038812065
1816.5218505859375,40836.76287242413,101869.96825240584
1817.0218505859375,45275.54144551371,123398.0443318903
1817.5218505859375,52377.587162457035,147811.326483883
1818.0218505859375,57704.12145016453,175331.75363703838
1818.5218505859375,61255.14430863619,205071.57007673854
