elevation_m,area_m2,volume_m3
755.0357055664062,861.5268230498917,0.0
755.5357055664062,1723.0536460997835,646.1451172874188
756.0357055664062,2584.580469149675,1723.0536460997835
756.5357055664062,6030.6877613492425,3876.870703724513
757.0357055664062,6892.214584399134,7107.596290161608
757.5357055664062,9476.795053548809,11199.848699648594
758.0357055664062,9476.795053548809,15938.246226422998
758.5357055664062,10338.3218765987,20892.025458959877
759.0357055664062,12061.375522698485,26491.94980878417
759.5357055664062,18092.063284047726,34030.309510470724
760.0357055664062,20676.6437531974,43722.486269782006
