elevation_m,area_m2,volume_m3
1838.4443359375,888.8353807917318,0.0
1838.9443359375,888.8353807917318,444.4176903958659
1839.4443359375,1777.6707615834637,1111.0442259896647
1839.9443359375,4444.176903958659,2666.5061423751954
1840.4443359375,11554.859950292514,6666.265355937989
1840.9443359375,15999.036854251173,13554.73955707391
1841.4443359375,17776.707615834635,21998.67567459536
1841.9443359375,23998.55528137676,32442.491398898208
1842.4443359375,29331.56756612715,45775.02211077418
1842.9443359375,32886.90908929408,61329.64127462949
1843.4443359375,41775.262897211396,79995.18427125586
1843.9443359375,50663.61670512871,103104.90417184088
1844.4443359375,66662.65355937989,132436.47173796804
1844.9443359375,78217.5135096724,168656.51350523112
1845.4443359375,86217.03193679798,209765.14986684872
1845.9443359375,92438.87960234011,254429.12775163323
