elevation_m,area_m2,volume_m3
1936.5989990234375,890.1330271658836,0.0
1937.0989990234375,2670.399081497651,890.1330271658836
1937.5989990234375,2670.399081497651,2225.332567914709
1938.0989990234375,5340.798162995302,4228.131879037947
1938.5989990234375,5340.798162995302,6898.530960535598
1939.0989990234375,8011.197244492952,10236.529812407662
1939.5989990234375,9791.46329882472,14687.19494823708
1940.0989990234375,10681.596325990604,19805.45985444091
1940.5989990234375,10681.596325990604,25146.258017436212
1941.0989990234375,13351.995407488253,31154.655950805925
1941.5989990234375,14242.128434654138,38053.18691134152
1942.0989990234375,16912.52751615179,45841.850899043005
1942.5989990234375,18692.793570483555,54743.18117070184
1943.0989990234375,19582.92659764944,64312.11121273509
1943.5989990234375,22253.325679147092,74771.17428193422
1944.0989990234375,24033.591733478857,86342.90363509071
1944.5989990234375,25813.857787810626,98804.76601541309
1945.0989990234375,26703.990814976507,111934.22816610987
1945.5989990234375,28484.256869308276,125731.29008718106
1946.0989990234375,32044.78897797181,140863.55154900107
1946.5989990234375,36495.45411380123,157998.61232194433
1947.0989990234375,38275.720168133,176691.4058924279
1947.5989990234375,39165.85319529888,196051.79923328586
1948.0989990234375,40946.11924963065,216079.79234451824
