dam_id,dam_name,construction_year,dam_height_m,spillway_height_m,capacity_mcm,curve_type,srtm_water_level_m,coverage_fraction,z_min,z_max,footprint_area_km2,c,b,r_squared,n_pixels,void_fraction,capped,placement_upstream_shift_m,placement_method,valley_width_m,valley_ratio,channel_slope,mean_catchment_slope,lat,lon,srtm_max_vol_mcm,vol_ratio,z_range,z_range_ratio,quality
id_020044,Al-Ayab,2009,23.0,19.0,0.52711,full,,1.0,1010.8629760742188,1030.3629760742188,0.05728609963352056,8.855271272187973e-05,2.050061514059904,0.9787123317305687,65,0.0,True,0.0,stage_1_fast_path,148.43555922912054,7.812397854164239,0.02402613907965952,0.2263151854276657,22.464327,40.04881,0.5279134412381357,1.001524238276898,19.5,1.0263157894736843,B
id_020045,Al-Sab'an,2014,21.0,17.5,0.62,full,,1.0,689.2871704101562,710.8004760742188,0.07318531558919907,0.005892325970557694,1.6437593604834813,0.9921328268942744,83,0.0,False,0.0,stage_1_fast_path,207.86002194105143,11.877715539488653,0.03145924591097059,0.23320022225379944,22.382778,39.956944,0.6419145752883966,1.0353460891748332,21.5133056640625,1.2293317522321427,A
id_020047,Shawan,2010,19.0,16.0,1.0,full,,1.0,892.4977416992188,912.4376220703125,0.10133808972834168,0.0004915249737771012,1.8447801738084886,0.995804183226802,115,0.0,False,0.0,stage_1_fast_path,178.1101571749129,11.131884823432056,0.05071624218751718,0.22668664157390594,22.483405,40.01693,0.8697451701032457,0.8697451701032457,19.93988037109375,1.2462425231933594,A
id_020048,Hajar,2012,11.0,9.0,0.76255,full,,1.0,642.6268920898438,651.6268920898438,0.24682965760080244,0.006047688970365391,1.5096935644861145,0.9888100154082763,281,0.0,True,0.0,stage_1_fast_path,503.8420749251518,55.98245276946131,0.016338688280999422,0.23339150846004486,22.949638,39.774944,0.7931928142830058,1.0401846623605087,9.0,1.0,B
id_020050,Malkan,2007,12.0,9.0,0.8,full,,1.0,395.7696533203125,409.4328308105469,0.1777402128704145,0.012701894515203704,1.4786918103729993,0.9980492047509496,200,0.0,False,0.0,stage_1_fast_path,268.2998065830795,29.811089620342166,0.07830888733286831,0.1802593171596527,21.149047,40.034856,0.7716146991236869,0.9645183739046085,13.663177490234375,1.5181308322482638,A
id_020051,Nu'man,2005,18.0,14.0,1.0,full,,1.0,854.2523803710938,865.2701416015625,0.06395164282420929,0.0006432798705300371,1.8076246882584655,0.9942987419259244,72,0.0,False,0.0,stage_1_fast_path,268.22676633258556,19.159054738041824,0.014549353097398748,0.3638017177581787,21.254992,40.217047,0.33685639640390797,0.33685639640390797,11.01776123046875,0.7869829450334821,B
id_020052,Al-Qu'ur,2009,21.0,18.0,1.060425,full,,1.0,1132.58447265625,1146.58447265625,0.20289451844241477,0.0008211536200686977,1.7172694973140283,0.993573600091693,230,0.0,True,0.0,stage_1_fast_path,178.20606860216301,9.900337144564611,0.04023060898353581,0.12989068031311035,22.321667,40.062778,1.1183457641537884,1.0546203306728796,14.0,0.7777777777777778,A
id_020054,Basal,1987,15.0,12.0,1.5,full,,1.0,1516.0965576171875,1533.3125,0.03911730509977955,0.0003627948813836147,1.9482121482347914,0.9895685931418785,44,0.0,False,0.0,stage_2_upstream_walk,149.0830021631093,12.423583513592442,0.019435643179758523,0.1708926111459732,21.168411,40.703213,0.32605162830327616,0.2173677522021841,17.2159423828125,1.434661865234375,C
id_020056,Kara Al-Qawamah,2008,13.0,10.0,1.51217,full,,1.0,1294.6009521484375,1304.830078125,0.30967747342519364,0.001184445273690786,1.6273461719734141,0.9979188418972456,347,0.0,False,0.0,stage_3_quality_recovery,179.2426353159473,17.92426353159473,0.00780767205347676,0.04907927289605141,20.733056,41.695278,1.0682534169739386,0.7064373826844459,10.2291259765625,1.02291259765625,A
id_020057,Faydat Al-Musallah,2003,8.0,5.0,3.0,full,,1.0,901.9650268554688,917.9650268554688,1.775711354083396,3.5730460708682714,0.9487850294514708,0.9996956837187453,2014,0.0,True,0.0,stage_2_upstream_walk,326.62478575174583,65.32495715034916,0.0017499091313721536,0.05341305956244469,22.478472,40.733306,3.0728887769707827,1.0242962589902609,16.0,3.2,D
id_020058,Wadi Fatimah,1984,18.0,15.0,20.0,full,,1.0,268.057373046875,296.4992370605469,2.138383603709279,4.101843139826033e-06,1.994701875581354,0.9995358727301278,2415,0.0,False,0.0,stage_2_upstream_walk,624.8771352973155,41.6584756864877,0.014824015093958889,0.2246866375207901,21.725044,39.828568,17.36252376535544,0.868126188267772,28.441864013671875,1.896124267578125,A
id_020060,Thariban,2014,20.5,17.5,0.701658,full,,1.0,671.1839599609375,685.6839599609375,0.09982941139953051,3.3231495492705216e-07,2.4621957476360103,0.9905922695102706,111,0.0,True,0.0,stage_2_upstream_walk,149.9469961905237,8.56839978231564,0.053514602521119906,0.23658499121665955,19.459628,41.84271,0.7167931611299623,1.0215705673276188,14.5,0.8285714285714286,A
id_020061,Wabah,2013,18.0,14.0,0.703953,full,,1.0,442.09765625,455.59765625,0.16150324435973726,0.06859804389946857,1.3460603212047617,0.9981281181067435,183,0.0,True,0.0,stage_1_fast_path,118.82971951116737,8.487837107940527,0.029769981097805293,0.259878009557724,22.238312,39.849221,0.710879034599827,1.0098387741792805,13.5,0.9642857142857143,A
id_020063,Qarn,1987,23.0,20.0,0.709801,full,,1.0,1268.19921875,1281.04052734375,0.02748077942807222,0.001704347995390136,1.7982832827782362,0.9894181966106819,31,0.0,False,238.19007613171664,stage_4_river_retry,178.64255709878748,8.932127854939374,0.02955643149650225,0.28179362416267395,21.589811,40.400072,0.16133876954545628,0.227301412009079,12.84130859375,0.6420654296875,C
