date,time,satellite,water_area_km2
2000-12-29,07:15:18,L5,0.0008541176470588
2003-08-08,07:24:00,L7,0.0
2003-11-12,07:24:08,L7,0.0
2004-03-03,07:24:46,L7,0.0
2004-05-06,07:24:47,L7,0.0
2004-05-22,07:24:47,L7,0.0
2004-06-07,07:24:42,L7,0.0
2004-08-10,07:24:25,L7,0.0
2004-08-26,07:24:22,L7,0.0
2004-09-11,07:24:16,L7,0.0
2004-09-27,07:24:12,L7,0.0
2004-10-29,07:24:26,L7,0.0
2005-01-01,07:24:57,L7,0.0
2005-02-18,07:25:14,L7,0.0
2005-03-06,07:25:18,L7,0.0
2005-04-07,07:25:14,L7,0.0
2005-04-23,07:25:09,L7,0.0
2005-05-09,07:25:13,L7,0.0
2005-05-25,07:25:12,L7,0.0
2005-06-10,07:25:05,L7,0.0
2005-06-26,07:25:01,L7,0.0
2005-08-13,07:24:57,L7,0.0
2005-08-29,07:24:50,L7,0.0
2005-09-14,07:24:40,L7,0.0
2005-09-30,07:24:41,L7,0.0
2005-10-16,07:24:45,L7,0.0
2005-11-01,07:24:57,L7,0.0
2005-12-03,07:25:12,L7,0.0008541176470588
2006-02-21,07:25:41,L7,0.0
2006-03-09,07:25:42,L7,0.0
2006-03-25,07:25:42,L7,0.0
2006-04-10,07:25:39,L7,0.0
2006-04-26,07:25:38,L7,0.0018
2006-10-03,07:25:00,L7,0.0
2006-10-19,07:25:09,L7,0.0
2006-12-22,07:25:48,L7,0.0018
2007-01-23,07:25:52,L7,0.0
2007-02-08,07:26:00,L7,0.0
2007-02-24,07:26:05,L7,0.0
2007-03-12,07:26:08,L7,0.0
2007-08-03,07:25:43,L7,0.0
2007-08-19,07:25:37,L7,0.0
2007-09-04,07:25:30,L7,0.0
2007-10-06,07:25:16,L7,0.0
2007-10-22,07:25:29,L7,0.0
2007-11-07,07:25:39,L7,0.0
2008-02-27,07:25:49,L7,0.0
2008-03-14,07:25:44,L7,0.0
2008-03-30,07:25:45,L7,0.0
2008-04-15,07:25:44,L7,0.0081
2008-09-06,07:24:36,L7,0.0
2008-09-22,07:24:27,L7,0.0
2009-01-12,07:25:17,L7,0.0009
2009-01-28,07:25:22,L7,0.0
2009-02-13,07:25:30,L7,0.0
