date,time,satellite,water_area_km2
2000-02-16,07:39:35,L5,0.0
2000-03-03,07:39:00,L5,0.0
2000-10-05,07:56:08,L7,0.0
2000-12-16,07:45:35,L5,0.0027
2001-01-01,07:45:48,L5,0.0018
2001-01-17,07:45:35,L5,0.0009
2001-02-18,07:46:08,L5,0.0
2001-09-14,07:45:50,L5,0.0
2001-10-08,07:53:58,L7,0.0
2001-10-24,07:53:59,L7,0.0
2002-01-20,07:45:07,L5,0.0009
2002-02-05,07:44:54,L5,0.0
2002-06-29,07:41:37,L5,0.0
2002-07-15,07:41:38,L5,0.0
2002-12-14,07:53:58,L7,0.0
2003-01-31,07:54:39,L7,0.0
2003-09-20,07:43:18,L5,0.0
2003-10-06,07:43:29,L5,0.0
2004-09-22,07:49:43,L5,0.0
2004-10-08,07:50:03,L5,0.0
2004-11-09,07:50:42,L5,0.0
2004-11-25,07:50:59,L5,0.0
2005-01-12,07:51:46,L5,0.0018
2005-01-28,07:51:59,L5,0.0
2006-10-30,08:00:25,L5,0.0
2006-11-15,08:00:09,L5,0.0
2006-11-24,07:54:27,L5,0.0
2007-01-18,08:00:36,L5,0.0
2007-04-24,08:00:26,L5,0.0
2008-10-19,07:49:41,L5,0.0
2009-01-07,07:50:58,L5,0.0018
2009-01-23,07:51:24,L5,0.0
2009-02-08,07:51:25,L5,0.0
2009-03-28,07:52:32,L5,0.0
2009-10-06,07:56:07,L5,0.0
2009-11-23,07:56:31,L5,0.0
2010-10-09,07:55:43,L5,0.0
2010-12-12,07:55:56,L5,0.0
2010-12-28,07:55:37,L5,0.0
2011-02-14,07:56:05,L5,0.0
2011-03-18,07:55:35,L5,0.0
2013-06-11,08:07:43,L8,0.0
2013-07-29,08:08:06,L8,0.0
2013-08-30,08:08:09,L8,0.0
2013-11-02,08:07:27,L8,0.0
2014-03-26,08:06:00,L8,0.0
2014-05-29,08:05:17,L8,0.0
2014-06-14,08:05:49,L8,0.0
2014-06-30,08:05:52,L8,0.0
2014-07-16,08:05:35,L8,0.0
2014-08-01,08:06:05,L8,0.0
2014-08-17,08:06:11,L8,0.0
2014-09-02,08:05:49,L8,0.0
2014-12-23,08:06:14,L8,0.0
2015-02-25,08:05:30,L8,0.0
2015-04-14,08:05:06,L8,0.0
2015-04-30,08:04:57,L8,0.0
2015-05-16,08:05:07,L8,0.0
2015-06-01,08:05:14,L8,0.0
2015-07-03,08:05:08,L8,0.0
2015-09-05,08:05:33,L8,0.0
2015-09-21,08:05:41,L8,0.0
2015-10-07,08:06:08,L8,0.0
2015-11-08,08:05:49,L8,0.0
2016-03-31,08:05:46,L8,0.0
2016-04-16,08:05:41,L8,0.0
2016-05-02,08:05:44,L8,0.0
2016-06-03,08:05:47,L8,0.0
2016-06-19,08:05:50,L8,0.0
2016-07-05,08:05:59,L8,0.0
2016-07-21,08:05:42,L8,0.0
2016-08-22,08:05:50,L8,0.0
2016-09-07,08:05:55,L8,0.0
2016-09-23,08:06:21,L8,0.0
2016-10-09,08:06:01,L8,0.0
2016-10-25,08:06:04,L8,0.0
2016-11-10,08:06:02,L8,0.0
2016-11-26,08:06:27,L8,0.0
2016-12-12,08:06:00,L8,0.0
2016-12-28,08:06:21,L8,0.0
2017-01-29,08:05:47,L8,0.0
2017-03-02,08:05:57,L8,0.0
2017-04-03,08:05:40,L8,0.0
2017-04-18,08:11:49,Sentinel-2A,0.0
2017-04-19,08:05:07,L8,0.0
2017-05-05,08:05:01,L8,0.0
2017-05-18,08:22:16,Sentinel-2A,0.0
2017-06-27,08:22:11,Sentinel-2A,0.0
2017-07-08,08:05:31,L8,0.0
2017-07-22,08:22:13,Sentinel-2B,0.0
2017-08-06,08:22:14,Sentinel-2A,0.0
2017-08-16,08:22:14,Sentinel-2A,0.0
2017-09-25,08:22:09,Sentinel-2A,0.0
2017-09-26,08:06:19,L8,0.0
2017-09-30,08:21:57,Sentinel-2B,0.0
2017-10-12,08:06:24,L8,0.0
2017-11-04,08:22:12,Sentinel-2A,0.0
2017-12-19,08:22:00,Sentinel-2B,0.0
