date,time,satellite,water_area_km2
1985-01-20,06:54:00,L5,0.0
1985-02-05,06:54:04,L5,0.0
1986-02-08,06:50:30,L5,0.0063
1986-02-24,06:50:07,L5,0.0054
1986-09-20,06:44:03,L5,0.0198
1987-01-10,06:43:13,L5,0.0045
1987-01-26,06:43:40,L5,0.0063
1987-10-25,06:51:15,L5,0.0
1987-11-10,06:51:37,L5,0.0
1987-11-26,06:51:55,L5,0.0009
1988-10-27,06:54:12,L5,0.0027
1988-11-12,06:54:14,L5,0.0009
1988-11-28,06:54:14,L5,0.0009
1990-10-17,06:43:12,L5,0.0
1990-11-18,06:43:06,L5,0.0
1990-12-04,06:42:50,L5,0.0018
1990-12-20,06:43:11,L5,0.0036
1991-11-05,06:47:48,L5,0.0
1991-11-21,06:47:49,L5,0.0009
1991-12-23,06:47:59,L5,0.0
1992-12-09,06:44:54,L5,0.0
1993-01-26,06:45:24,L5,0.0027
1993-10-25,06:45:47,L5,0.0
1993-11-26,06:45:33,L5,0.0
1993-12-28,06:45:18,L5,0.0072
1994-11-29,06:37:47,L5,0.0
1995-10-15,06:24:02,L5,0.009
1996-06-11,06:36:14,L5,0.0162
1996-10-17,06:43:03,L5,0.0
1996-11-02,06:43:50,L5,0.0
1996-12-20,06:46:06,L5,0.0
1997-01-05,06:46:52,L5,0.0
1997-02-06,06:48:19,L5,0.0
1997-02-22,06:49:00,L5,0.0
1998-10-23,07:02:30,L5,0.0036
1998-11-24,07:02:40,L5,0.0027
1998-12-10,07:02:36,L5,0.0018
1998-12-26,07:02:43,L5,0.0036
1999-11-11,06:59:31,L5,0.0
1999-11-19,07:16:30,L7,0.0
1999-11-27,06:58:56,L5,0.0
1999-12-13,06:58:47,L5,0.0018
2000-01-14,06:58:35,L5,0.0
2000-01-22,07:16:26,L7,0.0
2000-12-15,07:03:06,L5,0.0072
2000-12-31,07:03:21,L5,0.0054
2001-10-23,07:11:56,L7,0.0009
2001-11-16,07:03:11,L5,0.0
2001-12-02,07:03:10,L5,0.0
2001-12-18,07:03:05,L5,0.0018
2002-01-27,07:12:28,L7,0.0
2002-02-20,07:02:03,L5,0.0
2002-11-27,07:11:51,L7,0.0
2003-01-14,07:12:04,L7,0.0
2013-10-16,07:25:30,L8,0.0
2013-11-01,07:25:47,L8,0.0
2013-12-03,07:25:16,L8,0.0
2014-01-20,07:25:11,L8,0.0
2014-02-05,07:24:39,L8,0.0
2014-02-21,07:24:26,L8,0.0
2014-10-03,07:23:49,L8,0.0
2014-10-19,07:23:53,L8,0.0
2014-11-04,07:23:51,L8,0.0
2014-12-06,07:24:12,L8,0.0
2015-01-07,07:23:42,L8,0.0
2015-01-23,07:23:35,L8,0.0
2015-02-24,07:23:27,L8,0.0
2015-03-12,07:23:39,L8,0.0
2015-11-07,07:23:46,L8,0.0
2015-12-09,07:24:10,L8,0.0693
2016-02-11,07:23:37,L8,0.0072
2016-09-22,07:23:53,L8,0.0
2016-10-08,07:23:56,L8,0.0
2016-10-24,07:24:00,L8,0.0
2016-11-09,07:23:58,L8,0.0
2017-01-12,07:23:49,L8,0.0063
2017-06-10,07:43:11,Sentinel-2B,0.0009
2017-06-15,07:43:12,Sentinel-2A,0.0009
2017-07-10,07:43:12,Sentinel-2B,0.0009
2017-08-08,07:23:39,L8,0.0
2017-09-13,07:43:09,Sentinel-2A,0.0009
2017-09-25,07:24:14,L8,0.0
2017-10-08,07:42:57,Sentinel-2B,0.0
2017-10-11,07:23:55,L8,0.0
2017-10-18,07:42:58,Sentinel-2B,0.0
2017-10-23,07:43:11,Sentinel-2A,0.0
2017-10-27,07:23:57,L8,0.0
2017-11-12,07:24:18,L8,0.0
2017-11-17,07:42:59,Sentinel-2B,0.0
2017-11-28,07:24:12,L8,0.0
2017-12-07,07:43:00,Sentinel-2B,0.0009
2017-12-14,07:24:13,L8,0.0
2017-12-30,07:24:12,L8,0.0
2018-01-01,07:43:05,Sentinel-2A,0.0
2018-01-15,07:24:06,L8,0.0
2018-01-16,07:43:04,Sentinel-2B,0.0009
2018-02-05,07:43:05,Sentinel-2B,0.0009
2018-02-16,07:23:27,L8,0.0
2018-03-04,07:23:19,L8,0.0
2018-03-17,07:43:07,Sentinel-2B,0.0009
2018-03-27,07:43:07,Sentinel-2B,0.0009
2018-04-16,07:43:10,Sentinel-2B,0.0054
2018-05-21,07:43:14,Sentinel-2A,0.0027
2018-06-25,07:43:11,Sentinel-2B,0.0009
2018-07-26,07:23:17,L8,0.0
2018-08-11,07:23:26,L8,0.0
2018-09-08,07:43:09,Sentinel-2A,0.0009
2018-09-18,07:43:07,Sentinel-2A,0.0009
2018-10-14,07:23:29,L8,0.0
2018-12-01,07:23:57,L8,0.0
2018-12-17,07:23:55,L8,0.0
2019-01-01,07:43:09,Sentinel-2B,0.0
2019-01-11,07:43:11,Sentinel-2B,0.0009
2019-01-16,07:43:08,Sentinel-2A,0.0009
2019-01-21,07:43:13,Sentinel-2B,0.0
2019-02-19,07:23:46,L8,0.0
2019-02-20,07:43:11,Sentinel-2B,0.0
2019-03-02,07:43:10,Sentinel-2B,0.0
2019-03-07,07:23:41,L8,0.0
2019-03-12,07:43:09,Sentinel-2B,0.0
2019-03-17,07:43:09,Sentinel-2A,0.0009
2019-03-22,07:43:12,Sentinel-2B,0.0
2019-03-27,07:43:11,Sentinel-2A,0.0009
2019-04-06,07:43:13,Sentinel-2A,0.0009
2019-05-01,07:43:20,Sentinel-2B,0.0072
2019-05-16,07:43:16,Sentinel-2A,0.0081
2019-05-31,07:43:20,Sentinel-2B,0.0045
2019-06-05,07:43:14,Sentinel-2A,0.0063
2019-06-10,07:43:19,Sentinel-2B,0.0072
2019-06-20,07:43:20,Sentinel-2B,0.0045
2019-06-25,07:43:16,Sentinel-2A,0.0009
2019-06-30,07:43:20,Sentinel-2B,0.0018
2019-07-10,07:43:21,Sentinel-2B,0.0009
2019-07-13,07:23:59,L8,0.0
2019-07-15,07:43:17,Sentinel-2A,0.0009
2019-07-25,07:43:17,Sentinel-2A,0.0009
2019-08-04,07:43:16,Sentinel-2A,0.0009
2019-08-09,07:43:19,Sentinel-2B,0.0
2019-08-19,07:43:18,Sentinel-2B,0.0009
2019-08-24,07:43:14,Sentinel-2A,0.0009
2019-08-30,07:24:14,L8,0.0
2019-09-13,07:43:10,Sentinel-2A,0.0009
2019-09-18,07:43:11,Sentinel-2B,0.0
2019-10-03,07:43:14,Sentinel-2A,0.0009
2019-10-08,07:43:13,Sentinel-2B,0.0
2019-10-13,07:43:15,Sentinel-2A,0.0009
2019-10-18,07:43:13,Sentinel-2B,0.0
2019-10-23,07:43:15,Sentinel-2A,0.0009
2019-10-28,07:43:14,Sentinel-2B,0.0009
2019-11-02,07:24:26,L8,0.0
2019-11-07,07:43:12,Sentinel-2B,0.0
2019-12-04,07:23:58,L8,0.0
2019-12-07,07:43:06,Sentinel-2B,0.0009
2019-12-22,07:43:06,Sentinel-2A,0.0009
2019-12-27,07:43:07,Sentinel-2B,0.0009
2020-01-06,07:43:07,Sentinel-2B,0.0009
2020-01-11,07:43:06,Sentinel-2A,0.0
2020-01-16,07:43:06,Sentinel-2B,0.0009
2020-01-21,07:23:48,L8,0.0
2020-01-26,07:43:05,Sentinel-2B,0.0
2020-02-15,07:43:08,Sentinel-2B,0.0
2020-02-22,07:24:03,L8,0.0
2020-03-06,07:43:10,Sentinel-2B,0.0
2020-03-09,07:23:33,L8,0.0
2020-03-11,07:43:08,Sentinel-2A,0.0009
2020-03-16,07:43:10,Sentinel-2B,0.0009
2020-03-21,07:43:08,Sentinel-2A,0.0009
2020-03-26,07:43:10,Sentinel-2B,0.0
2020-03-31,07:43:08,Sentinel-2A,0.0
2020-04-25,07:43:07,Sentinel-2B,0.0171
2020-04-30,07:43:15,Sentinel-2A,0.0126
2020-05-15,07:43:11,Sentinel-2B,0.0081
2020-05-25,07:43:13,Sentinel-2B,0.0054
2020-05-30,07:43:18,Sentinel-2A,0.0063
2020-06-04,07:43:14,Sentinel-2B,0.0063
2020-06-09,07:43:18,Sentinel-2A,0.0009
2020-06-14,07:43:14,Sentinel-2B,0.0009
2020-06-19,07:43:18,Sentinel-2A,0.0018
2020-06-24,07:43:14,Sentinel-2B,0.0
2020-07-04,07:43:14,Sentinel-2B,0.0
2020-07-09,07:43:16,Sentinel-2A,0.0009
2020-07-14,07:43:13,Sentinel-2B,0.0
2020-07-19,07:43:17,Sentinel-2A,0.0
2020-07-24,07:43:14,Sentinel-2B,0.0
2020-07-29,07:43:18,Sentinel-2A,0.0009
2020-08-03,07:43:15,Sentinel-2B,0.0009
2020-08-13,07:43:15,Sentinel-2B,0.0009
2020-08-16,07:24:04,L8,0.0
2020-08-23,07:43:15,Sentinel-2B,0.0009
2020-08-28,07:43:17,Sentinel-2A,0.0009
2020-09-02,07:43:15,Sentinel-2B,0.0
2020-09-07,07:43:16,Sentinel-2A,0.0
2020-09-12,07:43:14,Sentinel-2B,0.0
2020-09-17,07:24:18,L8,0.0
2020-09-22,07:43:14,Sentinel-2B,0.0
2020-09-27,07:43:17,Sentinel-2A,0.0009
2020-10-02,07:43:15,Sentinel-2B,0.0
2020-10-03,07:23:58,L8,0.0
2020-10-12,07:43:16,Sentinel-2B,0.0
2020-10-17,07:43:18,Sentinel-2A,0.0
2020-10-19,07:23:59,L8,0.0
2020-10-22,07:43:15,Sentinel-2B,0.0
2020-11-01,07:43:15,Sentinel-2B,0.0009
2020-11-06,07:43:16,Sentinel-2A,0.0009
2020-11-16,07:43:15,Sentinel-2A,0.0
2020-11-20,07:23:57,L8,0.0
2020-11-21,07:43:12,Sentinel-2B,0.0009
2020-11-26,07:43:13,Sentinel-2A,0.0
2020-12-06,07:24:24,L8,0.0
2020-12-11,07:43:09,Sentinel-2B,0.0009
2020-12-21,07:43:08,Sentinel-2B,0.0009
2020-12-22,07:23:58,L8,0.0
2021-01-05,07:43:12,Sentinel-2A,0.0
2021-01-20,07:43:12,Sentinel-2B,0.0009
2021-01-23,07:24:11,L8,0.0
2021-01-25,07:43:12,Sentinel-2A,0.0009
2021-01-30,07:43:12,Sentinel-2B,0.0
2021-02-04,07:43:12,Sentinel-2A,0.0009
2021-02-09,07:43:11,Sentinel-2B,0.0
2021-02-14,07:43:11,Sentinel-2A,0.0009
2021-02-24,07:24:04,L8,0.0
2021-03-11,07:43:11,Sentinel-2B,0.0
2021-03-12,07:23:55,L8,0.0
2021-03-16,07:43:11,Sentinel-2A,0.0
2021-03-21,07:43:11,Sentinel-2B,0.0
2021-03-26,07:43:10,Sentinel-2A,0.0009
