date,time,satellite,water_area_km2
1994-10-12,06:39:00,L5,0.0
2000-12-31,07:02:57,L5,0.0027
2012-05-14,07:17:59,L7,0.0
2014-12-06,07:23:24,L8,0.0
2015-01-23,07:23:11,L8,0.0
2017-05-26,07:42:48,Sentinel-2A,0.0
2017-06-10,07:42:45,Sentinel-2B,0.0
2017-06-30,07:42:42,Sentinel-2B,0.0
2017-07-10,07:42:43,Sentinel-2B,0.0
2017-07-30,07:42:42,Sentinel-2B,0.0
2017-09-13,07:42:40,Sentinel-2A,0.0
2017-09-28,07:42:28,Sentinel-2B,0.0
2017-10-23,07:42:42,Sentinel-2A,0.0
2017-11-07,07:42:29,Sentinel-2B,0.0
2017-11-17,07:42:30,Sentinel-2B,0.0
2017-12-17,07:42:30,Sentinel-2B,0.0
2017-12-30,07:23:25,L8,0.0
2018-02-05,07:42:38,Sentinel-2B,0.0
2018-03-07,07:42:33,Sentinel-2B,0.0
2018-03-22,07:42:40,Sentinel-2A,0.0
2018-03-27,07:42:38,Sentinel-2B,0.0
2018-06-10,07:42:42,Sentinel-2A,0.0
2018-09-13,07:42:34,Sentinel-2B,0.0
2019-03-02,07:42:41,Sentinel-2B,0.0
2019-06-05,07:42:45,Sentinel-2A,0.0
2019-06-20,07:42:52,Sentinel-2B,0.0
2019-06-30,07:42:51,Sentinel-2B,0.0
2019-07-10,07:42:52,Sentinel-2B,0.0
2019-07-25,07:42:48,Sentinel-2A,0.0
2019-08-04,07:42:47,Sentinel-2A,0.0
2019-08-09,07:42:50,Sentinel-2B,0.0
2019-08-19,07:42:45,Sentinel-2B,0.0
2019-08-29,07:42:47,Sentinel-2B,0.0
2019-09-13,07:42:41,Sentinel-2A,0.0
2019-10-03,07:42:45,Sentinel-2A,0.0
2019-10-13,07:42:46,Sentinel-2A,0.0
2019-10-18,07:42:44,Sentinel-2B,0.0
2019-11-07,07:42:43,Sentinel-2B,0.0
2019-12-04,07:23:34,L8,0.0
2019-12-22,07:42:37,Sentinel-2A,0.0
2019-12-27,07:42:38,Sentinel-2B,0.0
2020-01-11,07:42:37,Sentinel-2A,0.0
2020-01-16,07:42:37,Sentinel-2B,0.0
2020-01-31,07:42:35,Sentinel-2A,0.0
2020-02-20,07:42:37,Sentinel-2A,0.0
2020-03-16,07:42:41,Sentinel-2B,0.0
2020-03-21,07:42:39,Sentinel-2A,0.0
2020-03-31,07:42:39,Sentinel-2A,0.0
2020-04-05,07:42:40,Sentinel-2B,0.0
2020-06-14,07:42:41,Sentinel-2B,0.0
2020-06-19,07:42:49,Sentinel-2A,0.0
2020-07-09,07:42:47,Sentinel-2A,0.0
2020-08-18,07:42:49,Sentinel-2A,0.0
2020-08-23,07:42:46,Sentinel-2B,0.0
2020-08-28,07:42:48,Sentinel-2A,0.0
2020-09-22,07:42:45,Sentinel-2B,0.0
2020-10-02,07:42:46,Sentinel-2B,0.0
2020-10-12,07:42:47,Sentinel-2B,0.0
2020-11-01,07:42:46,Sentinel-2B,0.0
2020-11-06,07:42:47,Sentinel-2A,0.0
2020-11-11,07:42:44,Sentinel-2B,0.0
2020-12-11,07:42:40,Sentinel-2B,0.0
2021-02-04,07:42:42,Sentinel-2A,0.0
2021-02-09,07:42:42,Sentinel-2B,0.0
2021-03-11,07:42:42,Sentinel-2B,0.0
2021-04-20,07:42:37,Sentinel-2B,0.0
2021-04-25,07:42:39,Sentinel-2A,0.0
2021-04-30,07:42:39,Sentinel-2B,0.0
2021-05-05,07:42:41,Sentinel-2A,0.0
2021-05-10,07:42:41,Sentinel-2B,0.0
2021-05-30,07:42:44,Sentinel-2B,0.0
2021-06-04,07:42:44,Sentinel-2A,0.0
2021-06-09,07:42:44,Sentinel-2B,0.0
2021-06-14,07:42:43,Sentinel-2A,0.0
2021-07-14,07:42:46,Sentinel-2A,0.0
2021-07-19,07:42:45,Sentinel-2B,0.0
2021-07-29,07:42:45,Sentinel-2B,0.0
2021-08-08,07:42:44,Sentinel-2B,0.0
2021-08-13,07:42:45,Sentinel-2A,0.0
2021-08-23,07:42:45,Sentinel-2A,0.0
2021-08-28,07:42:41,Sentinel-2B,0.0
2021-09-17,07:42:39,Sentinel-2B,0.0
2021-09-27,07:42:42,Sentinel-2B,0.0
2021-10-02,07:42:47,Sentinel-2A,0.0
2021-10-07,07:42:43,Sentinel-2B,0.0
2021-10-12,07:42:48,Sentinel-2A,0.0
2021-10-17,07:42:44,Sentinel-2B,0.0
2021-11-01,07:42:47,Sentinel-2A,0.0
2021-11-26,07:42:38,Sentinel-2B,0.0
2021-12-06,07:42:38,Sentinel-2B,0.0
2021-12-11,07:42:42,Sentinel-2A,0.0
2021-12-16,07:42:36,Sentinel-2B,0.0
2022-01-20,07:42:43,Sentinel-2A,0.0
2022-02-09,07:42:42,Sentinel-2A,0.0
2022-03-01,07:42:46,Sentinel-2A,0.0
2022-03-16,07:42:41,Sentinel-2B,0.0
2022-04-20,07:42:47,Sentinel-2A,0.0
2022-05-05,07:42:38,Sentinel-2B,0.0
2022-05-26,07:22:45,L9,0.0
2022-06-04,07:42:43,Sentinel-2B,0.0
2022-06-09,07:42:52,Sentinel-2A,0.0
2022-06-29,07:42:56,Sentinel-2A,0.0
2022-07-09,07:42:55,Sentinel-2A,0.0
2022-07-11,05:52:59,L7,0.0
2022-07-14,07:42:47,Sentinel-2B,0.0
2022-07-19,07:42:55,Sentinel-2A,0.0
2022-07-24,07:42:48,Sentinel-2B,0.0
2022-08-03,07:42:47,Sentinel-2B,0.0
2022-08-08,07:42:54,Sentinel-2A,0.0
2022-08-14,07:23:26,L9,0.0
2022-08-23,07:42:43,Sentinel-2B,0.0
2022-08-28,07:42:55,Sentinel-2A,0.0
2022-09-02,07:42:44,Sentinel-2B,0.0
2022-09-22,07:42:44,Sentinel-2B,0.0
2022-09-27,07:42:50,Sentinel-2A,0.0
2022-10-02,07:42:42,Sentinel-2B,0.0
2022-10-04,05:45:06,L7,0.0
2022-10-07,07:42:49,Sentinel-2A,0.0
2022-10-12,07:42:41,Sentinel-2B,0.0
2022-10-21,05:43:00,L7,0.0
2022-10-22,07:42:42,Sentinel-2B,0.0
2022-11-01,07:42:41,Sentinel-2B,0.0
2022-11-07,05:40:46,L7,0.0
2022-11-16,07:42:45,Sentinel-2A,0.0
2022-12-26,07:42:41,Sentinel-2A,0.0
2023-01-30,07:42:40,Sentinel-2B,0.0
2023-03-21,07:42:46,Sentinel-2B,0.0
2023-04-05,07:42:39,Sentinel-2A,0.0
2023-05-20,07:42:48,Sentinel-2B,0.0
2023-06-04,07:42:47,Sentinel-2A,0.0
2023-06-09,07:42:48,Sentinel-2B,0.0
2023-06-19,07:42:47,Sentinel-2B,0.0
2023-06-24,07:42:46,Sentinel-2A,0.0
2023-07-19,07:42:49,Sentinel-2B,0.0
2023-08-03,07:42:48,Sentinel-2A,0.0
2023-08-08,07:42:48,Sentinel-2B,0.0
2023-08-18,07:42:48,Sentinel-2B,0.0
2023-08-28,07:42:47,Sentinel-2B,0.0
2023-09-07,07:42:47,Sentinel-2B,0.0
2023-09-17,07:42:46,Sentinel-2B,0.0
2023-09-22,07:42:44,Sentinel-2A,0.0
2023-10-02,07:42:45,Sentinel-2A,0.0
2023-10-07,07:42:43,Sentinel-2B,0.0
2023-10-17,07:42:45,Sentinel-2B,0.0
2023-11-26,07:42:39,Sentinel-2B,0.0
2023-11-29,07:23:28,L8,0.0
2023-12-01,07:42:34,Sentinel-2A,0.0
2023-12-07,07:23:28,L9,0.0
2024-01-05,07:42:43,Sentinel-2B,0.0
2024-01-10,07:42:38,Sentinel-2A,0.0
2024-01-24,07:23:27,L9,0.0
2024-02-01,07:23:19,L8,0.0
2024-02-17,07:23:19,L8,0.0
2024-02-19,07:42:41,Sentinel-2A,0.0
2024-03-05,07:42:38,Sentinel-2B,0.0
2024-04-04,07:42:41,Sentinel-2B,0.0
2024-04-14,07:42:44,Sentinel-2B,0.0
2024-05-09,07:42:45,Sentinel-2A,0.0
2024-05-14,07:42:42,Sentinel-2B,0.0
2024-05-29,07:42:45,Sentinel-2A,0.0
2024-06-23,07:42:46,Sentinel-2B,0.0
2024-06-28,07:42:46,Sentinel-2A,0.0
2024-07-08,07:42:46,Sentinel-2A,0.0
2024-07-23,07:42:46,Sentinel-2B,0.0
2024-07-28,07:42:45,Sentinel-2A,0.0
2024-08-02,07:42:43,Sentinel-2B,0.0
2024-08-17,07:42:43,Sentinel-2A,0.0
2024-08-22,07:42:42,Sentinel-2B,0.0
2024-09-06,07:42:43,Sentinel-2A,0.0328305882352941
2024-09-26,07:42:45,Sentinel-2A,0.0
2024-10-01,07:42:44,Sentinel-2B,0.0
2024-10-16,07:42:42,Sentinel-2A,0.0
2024-11-05,07:42:40,Sentinel-2A,0.0
2024-11-15,07:23:13,L8,0.0
2024-12-10,07:42:44,Sentinel-2B,0.0
2024-12-15,07:42:43,Sentinel-2A,0.0
2024-12-20,07:42:43,Sentinel-2B,0.0
2025-01-14,07:42:41,Sentinel-2A,0.0
2025-03-17,07:42:55,Sentinel-2A,0.0
2025-03-30,07:42:44,Sentinel-2B,0.0
2025-04-09,07:42:45,Sentinel-2B,0.0
2025-04-19,07:42:45,Sentinel-2B,0.0
2025-04-26,07:42:57,Sentinel-2A,0.0
2025-05-09,07:42:44,Sentinel-2B,0.0
2025-05-16,07:42:58,Sentinel-2A,0.0
2025-05-19,07:42:44,Sentinel-2B,0.0
2025-05-29,07:42:44,Sentinel-2B,0.0
2025-06-08,07:42:42,Sentinel-2B,0.0
2025-06-18,07:42:43,Sentinel-2B,0.0
2025-07-08,07:42:46,Sentinel-2B,0.0
2025-07-15,07:43:02,Sentinel-2A,0.0
2025-07-18,07:42:46,Sentinel-2B,0.0
2025-07-28,07:42:44,Sentinel-2B,0.0
2025-08-04,07:42:59,Sentinel-2A,0.0
2025-08-17,07:42:45,Sentinel-2B,0.0
2025-09-13,07:42:55,Sentinel-2A,0.0
2025-10-03,07:42:59,Sentinel-2A,0.0
2025-10-23,07:42:58,Sentinel-2A,0.0
2025-10-26,07:42:42,Sentinel-2B,0.0
