date,time,satellite,water_area_km2
1989-02-05,07:11:49,L5,0.0
1990-02-08,07:03:30,L5,0.0
1991-01-10,07:01:52,L5,0.0
1991-01-26,07:02:19,L5,0.0
1994-01-18,07:03:06,L5,0.0009
1994-12-20,06:55:16,L5,0.0
1995-01-05,06:54:43,L5,0.0
1995-01-21,06:54:08,L5,0.0
1997-01-26,07:05:58,L5,0.0
1998-01-13,07:17:13,L5,0.0009
1998-12-15,07:20:43,L5,0.0
1999-12-02,07:16:55,L5,0.0
1999-12-18,07:16:54,L5,0.0009
2000-01-19,07:16:35,L5,0.0
2001-01-21,07:21:40,L5,0.0045
2013-12-08,07:43:24,L8,0.0108
2013-12-24,07:43:14,L8,0.0072
2014-02-10,07:42:42,L8,0.0027
2015-01-28,07:41:44,L8,0.0018
2015-11-28,07:41:56,L8,0.0009
2016-01-31,07:41:51,L8,0.0009
2016-11-14,07:42:07,L8,0.0
2017-01-01,07:42:00,L8,0.0
2017-02-02,07:41:49,L8,0.0009
2017-02-18,07:41:43,L8,0.0009
2017-04-02,08:00:13,Sentinel-2A,0.0072
2017-04-27,08:02:30,Sentinel-2B,0.0054
2017-06-01,08:02:35,Sentinel-2A,0.0054
2017-06-21,08:02:32,Sentinel-2A,0.0054
2017-07-21,08:02:34,Sentinel-2A,0.0036
2017-07-26,08:02:33,Sentinel-2B,0.0117
2017-08-20,08:02:34,Sentinel-2A,0.0063
2017-08-25,08:02:29,Sentinel-2B,0.0054
2017-09-29,08:02:30,Sentinel-2A,0.0
2017-10-04,08:02:18,Sentinel-2B,0.0027
2017-10-09,08:02:32,Sentinel-2A,0.0009
2017-10-14,08:02:19,Sentinel-2B,0.0009
2017-12-18,08:02:28,Sentinel-2A,0.0054
2017-12-19,07:41:59,L8,0.0027
2018-01-02,08:02:24,Sentinel-2B,0.0072
2018-02-05,07:41:39,L8,0.0018
2018-03-03,08:02:24,Sentinel-2B,0.0108
2018-03-18,08:02:30,Sentinel-2A,0.0108
2018-05-27,08:02:35,Sentinel-2A,0.0432
2018-06-16,08:02:34,Sentinel-2A,0.0306
2018-07-06,08:02:34,Sentinel-2A,0.0171
2018-10-09,08:02:29,Sentinel-2B,0.0063
2018-12-18,08:02:28,Sentinel-2B,0.0441
2018-12-23,08:02:26,Sentinel-2A,0.0108
2019-01-22,08:02:30,Sentinel-2A,0.0099
2019-02-11,08:02:30,Sentinel-2A,0.0126
2019-02-21,08:02:29,Sentinel-2A,0.0162
2019-03-08,08:02:31,Sentinel-2B,0.0162
2019-03-13,08:02:29,Sentinel-2A,0.0
2019-03-23,08:02:32,Sentinel-2A,0.0081
2019-04-02,08:02:34,Sentinel-2A,0.0081
2019-04-17,08:02:39,Sentinel-2B,0.0063
2019-04-27,08:02:41,Sentinel-2B,0.0027
