date,time,satellite,water_area_km2
2000-02-03,07:41:56,L7,0.0
2014-04-06,07:49:19,L8,0.0
2014-06-09,07:48:50,L8,0.0
2015-04-09,07:48:32,L8,0.0
2015-05-27,07:48:14,L8,0.0
2015-09-16,07:49:06,L8,0.0
2016-05-29,07:48:49,L8,0.0
2016-06-14,07:48:51,L8,0.0
2016-08-17,07:49:15,L8,0.0
2016-10-04,07:49:26,L8,0.0
2017-04-14,07:48:38,L8,0.0
2017-05-16,07:48:36,L8,0.0
2017-06-17,07:48:53,L8,0.0
2017-07-03,07:48:57,L8,0.0
2017-08-04,07:49:09,L8,0.0
2017-09-05,07:49:16,L8,0.0
2018-02-28,07:48:52,L8,0.0
2018-04-17,07:48:27,L8,0.0
2018-05-03,07:48:18,L8,0.0
2018-05-19,07:48:08,L8,0.0
2018-06-04,07:47:56,L8,0.0
2018-09-24,07:48:50,L8,0.0
2019-05-06,07:48:38,L8,0.0
2019-06-06,08:04:15,Sentinel-2B,0.0
2019-06-07,07:48:56,L8,0.0
2019-06-21,08:04:11,Sentinel-2A,0.0
2019-06-23,07:49:02,L8,0.0
2019-07-09,07:49:06,L8,0.0
2019-07-11,08:04:12,Sentinel-2A,0.0
2019-07-21,08:04:12,Sentinel-2A,0.0
2019-07-31,08:04:12,Sentinel-2A,0.0
2019-08-05,08:04:15,Sentinel-2B,0.0
2019-08-25,08:04:12,Sentinel-2B,0.0
2019-08-30,08:04:08,Sentinel-2A,0.0
2019-09-14,08:04:07,Sentinel-2B,0.0
2019-09-27,07:49:30,L8,0.0
2019-10-04,08:04:08,Sentinel-2B,0.0
2019-10-09,08:04:10,Sentinel-2A,0.0
2019-10-13,07:49:33,L8,0.0
2019-10-19,08:04:10,Sentinel-2A,0.0
2019-10-29,07:49:33,L8,0.0
2019-11-30,07:49:29,L8,0.0
2020-02-16,08:04:01,Sentinel-2A,0.0
2020-03-02,08:04:05,Sentinel-2B,0.0
2020-03-05,07:49:06,L8,0.0
2020-03-07,08:04:03,Sentinel-2A,0.0
2020-03-12,08:04:05,Sentinel-2B,0.0
2020-04-01,08:04:05,Sentinel-2B,0.0
2020-05-24,07:48:37,L8,0.0
2020-06-05,08:04:13,Sentinel-2A,0.0
2020-07-05,08:04:12,Sentinel-2A,0.0
2020-08-12,07:49:09,L8,0.0
2020-08-14,08:04:13,Sentinel-2A,0.0
2020-08-24,08:04:13,Sentinel-2A,0.0
2020-08-29,08:04:10,Sentinel-2B,0.0
2020-09-13,07:49:24,L8,0.0
2020-09-23,08:04:12,Sentinel-2A,0.0
2020-09-28,08:04:10,Sentinel-2B,0.0
2020-09-29,07:49:28,L8,0.0
2020-10-03,08:04:13,Sentinel-2A,0.0
2020-11-02,08:04:12,Sentinel-2A,0.0
2020-11-22,08:04:09,Sentinel-2A,0.0
2021-01-26,08:04:07,Sentinel-2B,0.0
2021-01-31,08:04:07,Sentinel-2A,0.0
2021-02-04,07:49:17,L8,0.0
2021-02-15,08:04:05,Sentinel-2B,0.0
2021-03-08,07:49:05,L8,0.0
2021-03-12,08:04:07,Sentinel-2A,0.0
2021-03-17,08:04:06,Sentinel-2B,0.0
2021-03-22,08:04:06,Sentinel-2A,0.0
2021-03-27,08:04:06,Sentinel-2B,0.0
2021-04-21,08:04:03,Sentinel-2A,0.0
2021-05-11,07:48:42,L8,0.0
2021-05-27,07:48:52,L8,0.0
2021-05-31,08:04:08,Sentinel-2A,0.0
2021-06-10,08:04:08,Sentinel-2A,0.0
2021-06-28,07:49:03,L8,0.0
2021-08-19,08:04:10,Sentinel-2A,0.0
2021-09-16,07:49:27,L8,0.0
