date,time,satellite,water_area_km2
2013-08-09,07:48:47,L8,0.0
2013-09-26,07:48:38,L8,0.0
2013-10-12,07:48:15,L8,0.0
2013-10-28,07:48:05,L8,0.0
2014-04-22,07:46:15,L8,0.0126
2014-07-11,07:46:38,L8,0.0
2014-07-27,07:46:17,L8,0.0
2014-08-12,07:46:49,L8,0.0
2014-09-13,07:46:31,L8,0.0
2014-10-31,07:46:33,L8,0.0
2014-12-02,07:46:34,L8,0.0
2015-01-19,07:46:22,L8,0.0
2015-02-04,07:46:18,L8,0.0
2015-05-11,07:45:50,L8,0.0
2015-08-15,07:46:29,L8,0.0
2016-05-13,07:46:18,L8,0.0
2016-05-29,07:46:01,L8,0.0
2016-07-16,07:46:20,L8,0.0
2016-09-18,07:46:37,L8,0.0
2016-10-04,07:46:38,L8,0.0
2016-10-20,07:47:07,L8,0.0
2016-11-05,07:47:07,L8,0.0
2016-12-07,07:47:05,L8,0.0
2017-01-08,07:46:34,L8,0.0
2017-01-24,07:46:29,L8,0.0
2017-02-25,07:46:15,L8,0.0
2017-05-02,08:01:25,Sentinel-2A,0.0
2017-05-07,08:01:18,Sentinel-2B,0.0
2017-05-12,08:01:26,Sentinel-2A,0.0
2017-05-15,08:11:22,Sentinel-2A,0.0
2017-05-20,08:11:17,Sentinel-2B,0.0
2017-05-22,08:01:26,Sentinel-2A,0.0
2017-06-11,08:01:22,Sentinel-2A,0.0
2017-06-24,08:11:20,Sentinel-2A,0.0
2017-06-29,08:11:19,Sentinel-2B,0.0
2017-07-01,08:01:22,Sentinel-2A,0.0
2017-07-29,08:11:19,Sentinel-2B,0.0
2017-08-03,08:11:21,Sentinel-2A,0.0
2017-08-13,08:11:21,Sentinel-2A,0.0
2017-08-25,08:01:19,Sentinel-2B,0.0
2017-09-09,08:01:22,Sentinel-2A,0.0
2017-09-14,08:01:14,Sentinel-2B,0.0
2017-09-17,08:11:09,Sentinel-2B,0.0
2017-09-27,08:11:05,Sentinel-2B,0.0
2017-10-02,08:11:17,Sentinel-2A,0.0
2017-10-04,08:01:08,Sentinel-2B,0.0
2017-10-12,08:11:18,Sentinel-2A,0.0
2017-10-14,08:01:09,Sentinel-2B,0.0
2017-10-17,08:11:06,Sentinel-2B,0.0
2017-10-19,08:01:22,Sentinel-2A,0.0
2017-10-23,07:47:05,L8,0.0
2017-11-24,07:46:58,L8,0.0
2017-12-10,07:46:31,L8,0.0
2017-12-26,07:46:57,L8,0.0
2018-01-12,08:01:15,Sentinel-2B,0.0
2018-01-25,08:11:13,Sentinel-2B,0.0
2018-04-01,07:45:49,L8,0.0
2018-04-17,07:46:04,L8,0.0
2018-06-06,08:01:23,Sentinel-2A,0.0
2018-06-24,08:11:18,Sentinel-2B,0.0
2018-07-11,08:01:22,Sentinel-2B,0.0
2018-07-22,07:45:35,L8,0.0
2018-08-07,07:45:44,L8,0.0
2018-08-23,07:45:52,L8,0.0
2018-09-27,08:11:15,Sentinel-2A,0.0
2018-10-27,08:11:16,Sentinel-2A,0.0
2018-10-29,08:01:21,Sentinel-2B,0.0
2019-04-22,08:01:26,Sentinel-2A,0.0027141176470588
2019-04-25,08:11:23,Sentinel-2A,0.0027141176470588
2019-05-02,08:01:27,Sentinel-2A,0.0009
2019-05-10,08:11:28,Sentinel-2B,0.0027141176470588
2019-05-15,08:11:23,Sentinel-2A,0.0027141176470588
2019-05-22,07:46:01,L8,0.0009
2019-06-01,08:01:26,Sentinel-2A,0.0009141176470588
2019-06-09,08:11:27,Sentinel-2B,0.0009141176470588
2019-06-11,08:01:26,Sentinel-2A,0.0009141176470588
2019-06-16,08:01:31,Sentinel-2B,0.0009141176470588
2019-06-19,08:11:27,Sentinel-2B,0.0009141176470588
2019-06-23,07:46:15,L8,0.0
2019-06-24,08:11:24,Sentinel-2A,1.4117647058823528e-05
2019-06-26,08:01:32,Sentinel-2B,0.0009141176470588
2019-06-29,08:11:28,Sentinel-2B,0.0009141176470588
2019-07-04,08:11:25,Sentinel-2A,0.0
2019-07-06,08:01:32,Sentinel-2B,0.0
2019-07-09,07:46:18,L8,0.0
2019-07-11,08:01:28,Sentinel-2A,0.0
2019-07-16,08:01:32,Sentinel-2B,0.0
2019-07-19,08:11:28,Sentinel-2B,0.0
2019-07-24,08:11:25,Sentinel-2A,0.0
2019-07-25,07:46:23,L8,0.0
2019-07-26,08:01:32,Sentinel-2B,0.0
2019-07-29,08:11:28,Sentinel-2B,0.0
2019-08-03,08:11:24,Sentinel-2A,0.0
2019-08-05,08:01:31,Sentinel-2B,0.0
2019-08-08,08:11:27,Sentinel-2B,0.0
2019-08-10,07:46:29,L8,0.0
2019-08-25,08:01:28,Sentinel-2B,0.0
2019-08-26,07:46:57,L8,0.0
2019-08-28,08:11:24,Sentinel-2B,0.0
2019-09-04,08:01:26,Sentinel-2B,0.0
2019-09-07,08:11:22,Sentinel-2B,0.0
2019-09-11,07:47:01,L8,0.0
2019-09-17,08:11:19,Sentinel-2B,0.0
2019-09-24,08:01:23,Sentinel-2B,0.0
2019-09-27,07:46:43,L8,0.0
2019-09-29,08:01:25,Sentinel-2A,0.0
2019-10-02,08:11:22,Sentinel-2A,0.0
2019-10-04,08:01:24,Sentinel-2B,0.0
2019-10-07,08:11:21,Sentinel-2B,0.0
2019-11-01,08:11:23,Sentinel-2A,0.0837141176470588
2019-11-14,07:47:07,L8,0.0036
2019-11-18,08:01:25,Sentinel-2A,0.0081
2019-11-21,08:11:21,Sentinel-2A,0.0054
2019-12-11,08:11:16,Sentinel-2A,0.0063
2019-12-21,08:11:14,Sentinel-2A,0.0045
2019-12-23,08:01:18,Sentinel-2B,0.0027
2020-01-05,08:11:15,Sentinel-2B,0.0027
2020-01-30,08:11:12,Sentinel-2A,0.0027
2020-02-01,08:01:16,Sentinel-2B,0.0027
2020-02-02,07:46:27,L8,0.0045
2020-02-04,08:11:15,Sentinel-2B,0.0027
2020-02-06,08:01:15,Sentinel-2A,0.0027
2020-02-21,08:01:20,Sentinel-2B,0.0027
2020-02-29,08:11:15,Sentinel-2A,0.0027
2020-03-02,08:01:21,Sentinel-2B,0.0027
2020-03-05,07:46:42,L8,0.0018
2020-03-22,08:01:21,Sentinel-2B,0.0027141176470588
2020-03-30,08:11:16,Sentinel-2A,0.0027141176470588
2020-04-22,07:46:19,L8,0.0009
2020-04-26,08:01:25,Sentinel-2A,0.0018
2020-05-01,08:01:20,Sentinel-2B,0.0018
2020-05-11,08:01:22,Sentinel-2B,0.0009141176470588
2020-06-05,08:01:30,Sentinel-2A,0.0
2020-06-09,07:46:22,L8,0.0
2020-06-10,08:01:26,Sentinel-2B,0.0
2020-06-13,08:11:22,Sentinel-2B,0.0
2020-06-18,08:11:26,Sentinel-2A,0.0
2020-06-23,08:11:22,Sentinel-2B,0.0
2020-06-25,07:46:07,L8,0.0
2020-06-28,08:11:25,Sentinel-2A,0.0
2020-07-05,08:01:28,Sentinel-2A,0.0
2020-07-11,07:46:37,L8,0.0
2020-07-13,08:11:21,Sentinel-2B,0.0
2020-07-20,08:01:25,Sentinel-2B,1.4117647058823528e-05
2020-07-30,08:01:26,Sentinel-2B,0.0
2020-08-07,08:11:26,Sentinel-2A,1.4117647058823528e-05
2020-08-09,08:01:27,Sentinel-2B,0.0
2020-08-12,07:46:21,L8,0.0
2020-08-17,08:11:25,Sentinel-2A,0.0
2020-08-19,08:01:27,Sentinel-2B,1.4117647058823528e-05
2020-08-22,08:11:23,Sentinel-2B,1.4117647058823528e-05
2020-08-24,08:01:29,Sentinel-2A,1.4117647058823528e-05
2020-08-27,08:11:25,Sentinel-2A,0.00054
2020-08-28,07:46:30,L8,0.0
2020-09-01,08:11:23,Sentinel-2B,1.4117647058823528e-05
2020-09-11,08:11:22,Sentinel-2B,0.0
2020-09-18,08:01:25,Sentinel-2B,0.0
2020-09-26,08:11:25,Sentinel-2A,0.0
2020-09-29,07:47:05,L8,0.0
2020-10-01,08:11:23,Sentinel-2B,0.0
2020-10-03,08:01:29,Sentinel-2A,0.0
2020-10-13,08:01:29,Sentinel-2A,0.0
2020-10-15,07:47:06,L8,0.0
2020-10-16,08:11:25,Sentinel-2A,0.0
2020-10-31,07:47:05,L8,0.0
2020-11-05,08:11:24,Sentinel-2A,0.0
2020-11-30,08:11:19,Sentinel-2B,0.0
2020-12-22,08:01:22,Sentinel-2A,0.0
2020-12-30,08:11:18,Sentinel-2B,0.0
2021-01-06,08:01:22,Sentinel-2B,0.0
2021-01-16,08:01:23,Sentinel-2B,0.0
2021-01-31,08:01:23,Sentinel-2A,0.0
2021-02-15,08:01:21,Sentinel-2B,0.0072
