date,time,scene_cloud_cover_%,aoi_cloud_cover_%,water_area_km2
1995-02-08,06:41:04,0.0,0.0,0.1458
1995-02-24,06:40:26,0.0,0.05016056297855388,0.0
1995-03-12,06:39:47,1.0,1.0,0.0963
1995-03-28,06:39:07,0.0,0.02508028148927694,0.1323
1995-04-13,06:38:27,61.0,100.0,0.0
1995-04-29,06:37:45,0.0,0.0,0.0855
1995-05-15,06:37:02,0.0,0.0,0.0756
1995-05-31,06:36:18,1.0,1.0,0.0324
1995-07-02,06:34:51,0.0,0.0,0.0027
1995-07-18,06:34:07,0.0,0.0,0.0
1995-08-03,06:33:24,0.0,0.0,0.0
1995-10-06,06:30:18,0.0,0.0,0.0
1995-10-22,06:29:25,0.0,0.05016056297855388,0.0
1995-11-07,06:28:55,0.0,0.05016056297855388,0.0
1995-11-23,06:29:08,1.0,1.0,0.0
1995-12-09,06:30:02,11.0,8.59712707834391,0.0
1996-02-11,06:34:35,0.0,0.9530506965925236,0.081
1996-02-27,06:35:40,0.0,0.07524084446783082,0.0
1996-03-14,06:36:43,3.0,3.0,0.0
1996-04-15,06:38:44,7.0,61.39544719125436,0.0
1996-05-01,06:39:42,0.0,0.0,0.040436470588235296
1996-05-17,06:40:37,7.0,7.0,0.0
1996-06-02,06:41:31,0.0,0.0,0.0
1996-06-18,06:42:24,0.0,0.0,0.0
1996-07-04,06:43:14,0.0,0.0,0.0
1996-07-20,06:44:05,29.0,29.0,0.0
1996-08-05,06:44:56,0.0,0.0,0.0
1996-08-21,06:45:45,0.0,0.0,0.0
1996-09-06,06:46:39,0.0,0.0,0.0
1996-09-22,06:47:32,0.0,0.0,0.0
1996-10-08,06:48:22,0.0,0.0,0.0
1996-10-24,06:49:11,0.0,0.0,0.0
1996-11-09,06:49:57,0.0,0.07524084446783082,0.0
1996-11-25,06:50:42,78.0,100.0,0.0
1996-12-11,06:51:27,2.0,5.787545427274558,0.0
1996-12-27,06:52:13,0.0,0.1254014074463847,0.0027
1997-01-12,06:52:58,28.0,28.0,0.0
1997-01-28,06:53:42,0.0,0.07524084446783082,0.0
1997-02-13,06:54:24,48.0,48.0,0.0
1997-03-01,06:55:04,0.0,0.07524084446783082,0.0009
1997-03-17,06:55:41,0.0,0.05016056297855388,0.0
1997-04-02,06:56:17,0.0,0.0,0.0
1997-04-18,06:56:51,0.0,0.0,0.0
1997-05-04,06:57:24,10.0,10.0,0.0
1997-05-20,06:57:57,0.0,0.0,0.0
1997-06-05,06:58:32,37.0,37.0,0.0
1997-06-21,06:59:04,0.0,0.0,0.0
1997-07-07,06:59:38,0.0,0.0,0.0
1997-09-09,07:01:39,0.0,0.0,0.0
1997-09-25,07:02:07,0.0,0.0,0.0
1997-10-11,07:02:34,0.0,0.0,0.0
1997-10-27,07:03:00,28.0,0.6771676002104774,0.0009
1997-11-12,07:03:24,24.0,19.570094469060265,0.1314
1997-11-28,07:03:46,2.0,0.02508028148927694,0.0
1997-12-30,07:04:33,67.0,0.06599556423256794,0.0
1998-01-31,07:05:15,0.0,0.0,0.0
1998-02-16,07:05:35,0.0,0.07524084446783082,0.0009
1998-03-04,07:05:50,21.0,0.8568604405277677,0.0
1998-03-20,07:06:06,32.0,96.44981238965906,0.0
1998-04-05,07:06:17,0.0,0.10032112595710777,0.0
1998-04-21,07:06:29,0.0,0.0,0.0
1998-05-07,07:06:44,0.0,0.0,0.0
