date,time,satellite,water_area_km2
2018-09-19,07:31:27,L8,0.0036
2018-12-27,07:44:58,Sentinel-2A,0.0
2019-01-31,07:45:05,Sentinel-2B,0.0
2019-02-20,07:45:04,Sentinel-2B,0.0
2019-03-12,07:45:02,Sentinel-2B,0.0
2019-10-23,07:45:08,Sentinel-2A,0.0
2020-01-21,07:44:59,Sentinel-2A,0.0
2020-03-06,07:45:03,Sentinel-2B,0.0
2020-03-26,07:45:03,Sentinel-2B,0.0
2020-08-03,07:45:08,Sentinel-2B,0.0
2020-09-02,07:45:08,Sentinel-2B,0.0
2020-09-17,07:45:10,Sentinel-2A,0.0
2020-09-22,07:45:07,Sentinel-2B,0.0
2020-09-27,07:45:10,Sentinel-2A,0.0
2020-10-22,07:45:09,Sentinel-2B,0.0
2020-11-21,07:45:04,Sentinel-2B,0.0
2021-01-20,07:45:05,Sentinel-2B,0.0
2021-02-04,07:45:05,Sentinel-2A,0.0
2021-03-16,07:45:04,Sentinel-2A,0.0
2021-03-31,07:45:03,Sentinel-2B,0.0
2021-08-08,07:45:06,Sentinel-2B,0.0
2021-08-23,07:45:07,Sentinel-2A,0.0
2021-10-02,07:45:10,Sentinel-2A,0.0
2021-10-12,07:45:10,Sentinel-2A,0.0
2021-10-17,07:45:06,Sentinel-2B,0.0
2021-10-27,07:45:06,Sentinel-2B,0.0
2021-11-16,07:45:03,Sentinel-2B,0.0
2021-11-21,07:45:05,Sentinel-2A,0.0
2021-11-26,07:45:01,Sentinel-2B,0.0
2021-12-01,07:45:05,Sentinel-2A,0.0
2022-09-14,07:32:27,L8,0.0099
2022-10-08,07:32:11,L9,0.0081
2023-01-05,07:45:04,Sentinel-2A,0.0
2023-02-13,07:32:18,L9,0.0
2023-03-06,07:45:01,Sentinel-2A,0.0
2023-09-27,07:45:08,Sentinel-2B,0.0
2023-10-02,07:45:07,Sentinel-2A,0.0
2023-10-07,07:45:06,Sentinel-2B,0.0
2023-10-12,07:45:03,Sentinel-2A,0.0
2023-12-01,07:44:57,Sentinel-2A,0.0
2023-12-21,07:45:01,Sentinel-2A,0.0
2024-01-10,07:45:00,Sentinel-2A,0.0
2024-02-04,07:45:03,Sentinel-2B,0.0
2024-03-10,07:45:05,Sentinel-2A,0.0
2024-03-15,07:45:03,Sentinel-2B,0.0
2024-03-30,07:45:05,Sentinel-2A,0.0
2024-09-27,07:31:40,L9,0.0036
2024-10-01,07:45:06,Sentinel-2B,0.0
2024-10-16,07:45:05,Sentinel-2A,0.0
2025-01-09,07:31:54,L8,0.0
2025-04-09,07:45:07,Sentinel-2B,0.0
2025-09-14,07:32:02,L9,0.0
2025-09-30,07:32:05,L9,0.0
2025-11-12,07:45:19,Sentinel-2A,0.0
2025-11-15,07:45:01,Sentinel-2B,0.0
