date,time,satellite,water_area_km2
2013-10-05,07:45:16,L8,0.0
2013-10-21,07:45:11,L8,0.0
2013-11-06,07:45:08,L8,0.0
2013-11-22,07:44:58,L8,0.0
2013-12-08,07:44:59,L8,0.0
2013-12-24,07:44:50,L8,0.0
2014-01-25,07:44:30,L8,0.0
2014-03-14,07:43:54,L8,0.0
2014-03-30,07:43:37,L8,0.0
2014-10-08,07:43:35,L8,0.0
2014-10-24,07:43:36,L8,0.0
2014-12-11,07:43:28,L8,0.0
2014-12-27,07:43:27,L8,0.0
2015-01-12,07:43:25,L8,0.0
2015-01-28,07:43:20,L8,0.0
2015-03-01,07:43:09,L8,0.0
2015-04-02,07:42:46,L8,0.0
2015-10-11,07:43:24,L8,0.0
2015-11-28,07:43:32,L8,0.0
2016-02-16,07:43:18,L8,0.0
2016-10-13,07:43:42,L8,0.0
2016-10-29,07:43:44,L8,0.0
2016-11-14,07:43:43,L8,0.0
2016-11-30,07:43:43,L8,0.0
2017-01-01,07:43:35,L8,0.0
2017-01-17,07:43:32,L8,0.0
2017-03-06,07:43:12,L8,0.0
2017-09-14,07:43:29,L8,0.0
2017-09-30,07:43:37,L8,0.0
2017-10-04,08:04:03,Sentinel-2B,0.0
2017-10-16,07:43:40,L8,0.0
2017-11-01,07:43:41,L8,0.0
2017-11-17,07:43:37,L8,0.0
2017-12-03,07:43:32,L8,0.0
2017-12-19,07:43:34,L8,0.0
2017-12-23,08:04:06,Sentinel-2B,0.0
2018-01-20,07:43:23,L8,0.0
2018-02-05,07:43:14,L8,0.0
2018-03-09,07:43:00,L8,0.0
2018-03-25,07:42:53,L8,0.0
2018-10-03,07:43:08,L8,0.0
2018-10-14,08:04:15,Sentinel-2A,0.0
2018-12-22,07:43:15,L8,0.0009
2019-01-12,08:04:14,Sentinel-2A,0.0036
2019-01-17,08:04:18,Sentinel-2B,0.0036
2019-01-27,08:04:18,Sentinel-2B,0.0027
2019-02-06,08:04:18,Sentinel-2B,0.0
2019-02-08,07:43:08,L8,0.0
2019-02-26,08:04:17,Sentinel-2B,0.0009
2019-03-03,08:04:13,Sentinel-2A,0.0
2019-03-05,07:54:20,Sentinel-2B,0.0
2019-03-12,07:43:00,L8,0.0
2019-03-28,07:42:56,L8,0.0
2019-04-13,07:42:51,L8,0.0
2019-06-06,08:04:26,Sentinel-2B,0.0
2019-06-26,08:04:26,Sentinel-2B,0.0
2019-07-16,08:04:27,Sentinel-2B,0.0
2019-08-05,08:04:26,Sentinel-2B,0.0
2019-08-15,08:04:24,Sentinel-2B,0.0
2019-09-26,07:54:24,Sentinel-2A,0.0
2019-10-04,08:04:19,Sentinel-2B,0.0
2019-10-21,07:54:24,Sentinel-2B,0.0
2019-10-22,07:43:47,L8,0.0
2019-10-26,07:54:26,Sentinel-2A,0.0
2019-10-29,08:04:21,Sentinel-2A,0.0027
2019-11-03,08:04:18,Sentinel-2B,0.0
2019-11-07,07:43:45,L8,0.0
2019-12-08,08:04:15,Sentinel-2A,0.0
2020-01-10,07:43:34,L8,0.0
2020-01-17,08:04:12,Sentinel-2A,0.0
2020-01-26,07:43:30,L8,0.0
2020-01-27,08:04:11,Sentinel-2A,0.0
2020-02-26,08:04:13,Sentinel-2A,0.0
2020-02-27,07:43:21,L8,0.0
2020-03-30,07:43:06,L8,0.0
2020-04-26,08:04:20,Sentinel-2A,0.0
2020-05-06,08:04:22,Sentinel-2A,0.0
2020-05-31,08:04:20,Sentinel-2B,0.0
2020-06-25,08:04:24,Sentinel-2A,0.0
2020-07-10,08:04:20,Sentinel-2B,0.0
2020-07-15,08:04:23,Sentinel-2A,0.0
2020-08-11,07:54:29,Sentinel-2A,0.0
2020-08-14,08:04:24,Sentinel-2A,0.0
2020-09-23,08:04:23,Sentinel-2A,0.0
2020-10-03,08:04:24,Sentinel-2A,0.0
2020-10-08,07:43:43,L8,0.0
2020-10-24,07:43:43,L8,0.0
2020-11-02,08:04:23,Sentinel-2A,0.0
2020-11-09,07:54:27,Sentinel-2A,0.0
2020-11-14,07:54:24,Sentinel-2B,0.0
2020-11-25,07:43:43,L8,0.0
2020-12-07,08:04:16,Sentinel-2B,0.0
2020-12-11,07:43:44,L8,0.0
2020-12-12,08:04:15,Sentinel-2A,0.0
2021-01-11,08:04:19,Sentinel-2A,0.0
2021-01-12,07:43:35,L8,0.0
2021-01-26,08:04:18,Sentinel-2B,0.0
2021-01-28,07:43:31,L8,0.0
2021-03-12,08:04:18,Sentinel-2A,0.0
2021-03-27,08:04:17,Sentinel-2B,0.0
2021-05-21,08:04:18,Sentinel-2A,0.0
2021-05-31,08:04:19,Sentinel-2A,0.0
2021-06-10,08:04:19,Sentinel-2A,0.0
2021-06-15,08:04:19,Sentinel-2B,0.0
2021-06-20,08:04:19,Sentinel-2A,0.0
2021-07-30,08:04:21,Sentinel-2A,0.0
2021-08-19,08:04:20,Sentinel-2A,0.0
2021-10-11,07:43:47,L8,0.0
2021-10-18,08:04:23,Sentinel-2A,0.0
2021-10-20,07:54:24,Sentinel-2B,0.0
2021-10-25,07:54:28,Sentinel-2A,0.0
2021-10-27,07:43:49,L8,0.0
2021-11-07,08:04:21,Sentinel-2A,0.0
2021-11-12,07:43:45,L8,0.0
2021-11-17,08:04:19,Sentinel-2A,0.0
2021-11-22,08:04:15,Sentinel-2B,0.0
2021-11-28,07:43:44,L8,0.0
2021-12-07,08:04:17,Sentinel-2A,0.0
2021-12-14,07:43:44,L8,0.0
2022-01-13,07:54:24,Sentinel-2A,0.0063
2022-02-24,07:43:28,L9,0.0
2022-02-27,07:54:19,Sentinel-2B,0.0
2022-03-04,07:43:23,L8,0.0
2022-03-07,08:04:22,Sentinel-2A,0.0
2022-03-09,07:54:20,Sentinel-2B,0.0
2022-03-28,07:43:19,L9,0.0
2022-04-01,08:04:15,Sentinel-2B,0.0
2022-04-05,07:43:09,L8,0.0
2022-05-01,08:04:12,Sentinel-2B,0.0027
2022-05-07,07:43:15,L8,0.0
2022-09-08,08:04:20,Sentinel-2B,0.0
2022-10-03,08:04:25,Sentinel-2A,0.0
2022-10-05,07:54:20,Sentinel-2B,0.0
2022-10-06,07:43:43,L9,0.0
2022-10-08,08:04:16,Sentinel-2B,0.0
2022-10-14,07:43:53,L8,0.0
2022-10-22,07:43:50,L9,0.0
2022-11-15,07:43:56,L8,0.0
2022-11-19,07:54:24,Sentinel-2A,0.0
