date,time,satellite,water_area_km2
2017-04-16,07:44:45,Sentinel-2A,0.0
2017-09-08,07:44:52,Sentinel-2B,0.0
2017-09-23,07:44:41,Sentinel-2A,0.0
2017-10-08,07:44:45,Sentinel-2B,0.0
2017-10-23,07:44:59,Sentinel-2A,0.0
2017-10-28,07:44:47,Sentinel-2B,0.0
2017-11-02,07:44:44,Sentinel-2A,0.0
2017-11-07,07:44:46,Sentinel-2B,0.0
2017-11-22,07:44:42,Sentinel-2A,0.0
2017-12-02,07:44:40,Sentinel-2A,0.0
2017-12-07,07:44:34,Sentinel-2B,0.0
2018-01-21,07:44:54,Sentinel-2A,0.0
2018-03-07,07:44:35,Sentinel-2B,0.0
2018-03-22,07:44:43,Sentinel-2A,0.0
2018-05-06,07:44:44,Sentinel-2B,0.0855
2018-05-26,07:44:57,Sentinel-2B,0.0324
2018-09-08,07:44:43,Sentinel-2A,0.0
2018-10-08,07:44:57,Sentinel-2A,0.0
2018-12-12,07:44:39,Sentinel-2B,0.0126
2018-12-27,07:44:53,Sentinel-2A,0.0144
2019-01-01,07:44:58,Sentinel-2B,0.0135
2019-01-06,07:44:55,Sentinel-2A,0.009
2019-01-11,07:44:59,Sentinel-2B,0.0009
2019-01-16,07:44:56,Sentinel-2A,0.0081
2019-01-21,07:45:00,Sentinel-2B,0.0009
2019-01-31,07:45:00,Sentinel-2B,0.0
2019-02-05,07:44:57,Sentinel-2A,0.0
2019-02-10,07:45:00,Sentinel-2B,0.0
2019-02-25,07:44:56,Sentinel-2A,0.0
2019-03-02,07:44:58,Sentinel-2B,0.0
2019-03-17,07:44:57,Sentinel-2A,0.0
2019-03-27,07:44:59,Sentinel-2A,0.0
2019-04-11,07:45:05,Sentinel-2B,0.0243
2019-05-01,07:45:08,Sentinel-2B,0.0
2019-05-06,07:45:04,Sentinel-2A,0.0
2019-05-11,07:45:09,Sentinel-2B,0.0
2019-06-05,07:45:02,Sentinel-2A,0.0576
2019-06-25,07:45:04,Sentinel-2A,0.0558
2019-06-30,07:45:09,Sentinel-2B,0.0513
2019-07-10,07:45:09,Sentinel-2B,0.0
2019-07-15,07:45:05,Sentinel-2A,0.0036
2019-07-25,07:45:05,Sentinel-2A,0.0378
2019-08-19,07:45:06,Sentinel-2B,0.0018
2019-08-29,07:44:56,Sentinel-2B,0.0441
2019-10-23,07:45:03,Sentinel-2A,0.0261
2019-10-28,07:45:01,Sentinel-2B,0.0261
2019-11-07,07:45:00,Sentinel-2B,0.0252
2019-11-12,07:45:02,Sentinel-2A,0.0225
2019-12-02,07:44:59,Sentinel-2A,0.0162
2019-12-07,07:44:54,Sentinel-2B,0.0144
2019-12-22,07:44:54,Sentinel-2A,0.0099
2020-01-06,07:44:55,Sentinel-2B,0.0072
2020-01-16,07:44:54,Sentinel-2B,0.0063
2020-01-26,07:44:53,Sentinel-2B,0.0027
2020-01-31,07:44:53,Sentinel-2A,0.0054
2020-02-05,07:44:54,Sentinel-2B,0.0036
2020-02-10,07:44:53,Sentinel-2A,0.0072
2020-02-15,07:44:56,Sentinel-2B,0.0036
2020-02-20,07:44:54,Sentinel-2A,0.0018
2020-02-25,07:44:57,Sentinel-2B,0.0018
2020-03-06,07:44:53,Sentinel-2B,0.0
2020-03-11,07:44:56,Sentinel-2A,0.0
2020-03-26,07:44:58,Sentinel-2B,0.0
