date,time,satellite,water_area_km2
2010-10-05,07:35:39,L7,0.0
2010-10-21,07:35:49,L7,0.0
2011-03-30,07:36:59,L7,0.0
2011-10-08,07:36:36,L7,0.0
2011-10-24,07:36:44,L7,0.0
2011-12-11,07:37:09,L7,0.1317035294117647
2011-12-27,07:37:21,L7,0.0497117647058823
2013-02-15,07:39:35,L7,0.0009
2013-03-03,07:39:31,L7,0.0
2013-05-06,07:39:16,L7,0.0
2013-09-19,07:45:19,L8,0.0
2013-10-05,07:45:16,L8,0.0
2013-10-21,07:45:11,L8,0.0
2013-11-06,07:45:08,L8,0.0
2013-12-24,07:44:50,L8,0.0
2014-02-18,07:40:05,L7,0.0
2014-02-26,07:44:05,L8,0.0
2014-03-06,07:40:10,L7,0.0
2014-03-14,07:43:54,L8,0.0
2014-03-22,07:40:18,L7,0.0
2014-05-01,07:43:07,L8,0.0
2014-05-17,07:42:54,L8,0.0
2014-09-30,07:41:14,L7,0.0
2014-10-08,07:43:35,L8,0.0
2014-10-16,07:41:22,L7,0.0
2014-10-24,07:43:36,L8,0.0
2014-11-01,07:41:33,L7,0.0
2014-11-09,07:43:37,L8,0.0
2014-12-11,07:43:28,L8,0.0018
2015-02-05,07:42:04,L7,0.0131011764705882
2015-03-01,07:43:09,L8,0.0
2015-03-17,07:42:58,L8,0.0
2015-04-02,07:42:46,L8,0.0
2015-05-28,07:42:51,L7,0.0
2015-09-17,07:43:19,L7,0.0
2015-10-03,07:43:20,L7,0.0
2015-10-19,07:43:39,L7,0.0
2015-11-04,07:43:52,L7,0.0
2015-11-28,07:43:32,L8,0.0
2016-01-07,07:44:54,L7,0.0009
2016-02-16,07:43:18,L8,0.0
2016-03-03,07:43:16,L8,0.0
2016-03-11,07:45:27,L7,0.0
2016-03-19,07:43:11,L8,0.0
2016-04-28,07:45:44,L7,0.0
2016-09-19,07:46:06,L7,0.0
2016-09-27,07:43:37,L8,0.0
2016-10-05,07:46:08,L7,0.0009
2016-10-13,07:43:42,L8,0.0
2016-10-21,07:46:06,L7,0.0054
2016-10-29,07:43:44,L8,0.0
2016-11-14,07:43:43,L8,0.0
2016-11-22,07:45:54,L7,0.0009
2016-12-08,07:45:51,L7,0.0359717647058823
2017-01-01,07:43:35,L8,0.0
2017-01-09,07:45:35,L7,0.0
2017-01-17,07:43:32,L8,0.0
2017-01-25,07:45:24,L7,0.0009
2017-02-10,07:45:17,L7,0.0
2017-02-18,07:43:18,L8,0.0
2017-03-06,07:43:12,L8,0.0
2017-05-01,07:45:49,L7,0.0
2017-05-09,07:42:44,L8,0.0
2017-09-06,07:45:59,L7,0.0
2017-09-30,07:43:37,L8,0.0
2017-10-04,08:04:03,Sentinel-2B,0.0036
2017-10-08,07:46:00,L7,0.0
2017-10-16,07:43:40,L8,0.0
2017-10-24,07:46:01,L7,0.0
2017-11-01,07:43:41,L8,0.0
2017-12-03,07:43:32,L8,0.0054
2017-12-27,07:45:36,L7,0.0526199999999999
2018-01-12,07:45:23,L7,0.0054
2018-02-13,07:44:55,L7,0.0
2018-03-03,08:04:09,Sentinel-2B,0.0
2018-03-09,07:43:00,L8,0.0
2018-03-23,08:04:12,Sentinel-2B,0.0
2018-03-25,07:42:53,L8,0.0
2018-04-18,07:44:04,L7,0.0
2018-08-08,07:42:05,L7,0.0
2018-10-11,07:40:40,L7,0.0
2018-10-14,08:04:15,Sentinel-2A,0.0
2018-11-12,07:39:57,L7,0.0009
2018-11-20,07:43:19,L8,0.0
2019-01-27,08:04:18,Sentinel-2B,0.0036
2019-02-06,08:04:18,Sentinel-2B,0.0027
2019-02-08,07:43:08,L8,0.0
2019-02-26,08:04:17,Sentinel-2B,0.0036
2019-03-03,08:04:13,Sentinel-2A,0.0027
2019-03-04,07:36:41,L7,0.0
2019-03-12,07:43:00,L8,0.0
2019-03-20,07:36:10,L7,0.0
2019-03-23,08:04:17,Sentinel-2A,0.0027
2019-03-28,07:42:56,L8,0.0
2019-04-17,08:04:24,Sentinel-2B,0.0018
2019-04-22,08:04:21,Sentinel-2A,0.0
2019-05-02,08:04:22,Sentinel-2A,0.0018
2019-05-27,08:04:27,Sentinel-2B,0.0054
2019-06-06,08:04:26,Sentinel-2B,0.0018
2019-06-21,08:04:22,Sentinel-2A,0.0
2019-06-26,08:04:26,Sentinel-2B,0.0
2019-07-01,08:04:23,Sentinel-2A,0.0
2019-07-11,08:04:23,Sentinel-2A,0.0
2019-07-16,08:04:27,Sentinel-2B,0.0
2019-07-21,08:04:23,Sentinel-2A,0.0
2019-08-05,08:04:26,Sentinel-2B,0.0
2019-08-25,08:04:23,Sentinel-2B,0.0009
2019-08-30,08:04:19,Sentinel-2A,0.0
2019-09-14,08:04:18,Sentinel-2B,0.0
2019-09-19,08:04:18,Sentinel-2A,0.0
2019-09-24,08:04:18,Sentinel-2B,0.0
2019-09-29,08:04:20,Sentinel-2A,0.0135
2019-10-04,08:04:19,Sentinel-2B,0.009
2019-10-09,08:04:17,Sentinel-2A,0.0036
2019-10-22,07:43:47,L8,0.0
2019-10-24,08:04:19,Sentinel-2B,0.0036
2019-10-29,08:04:21,Sentinel-2A,0.0018
2019-10-30,07:27:20,L7,0.0
2019-11-03,08:04:18,Sentinel-2B,0.0018
2019-11-07,07:43:45,L8,0.0
2019-12-03,08:04:12,Sentinel-2B,0.0378
2019-12-08,08:04:15,Sentinel-2A,0.0153
2020-01-10,07:43:34,L8,0.0
2020-01-26,07:43:30,L8,0.0
2020-01-27,08:04:11,Sentinel-2A,0.0009
2020-02-16,08:04:12,Sentinel-2A,0.0027
2020-02-26,08:04:13,Sentinel-2A,0.0054
2020-03-02,08:04:16,Sentinel-2B,0.0
2020-03-06,07:20:56,L7,0.0
2020-03-07,08:04:14,Sentinel-2A,0.0018
2020-03-22,07:20:03,L7,0.0
2020-03-27,08:04:14,Sentinel-2A,0.0
2020-03-30,07:43:06,L8,0.0
2020-04-01,08:04:15,Sentinel-2B,0.0
2020-04-06,08:04:15,Sentinel-2A,0.0
2020-04-07,07:19:09,L7,0.0
2020-04-15,07:42:59,L8,0.0
2020-04-16,08:04:18,Sentinel-2A,0.0
2020-04-23,07:18:13,L7,0.0
2020-04-26,08:04:20,Sentinel-2A,0.0
2020-05-06,08:04:22,Sentinel-2A,0.0009
2020-05-11,08:04:17,Sentinel-2B,0.0
2020-05-21,08:04:18,Sentinel-2B,0.0009
2020-05-26,08:04:24,Sentinel-2A,0.0
2020-06-25,08:04:24,Sentinel-2A,0.0
2020-06-30,08:04:20,Sentinel-2B,0.0
2020-07-10,08:04:20,Sentinel-2B,0.0
2020-07-15,08:04:23,Sentinel-2A,0.0
2020-07-25,08:04:24,Sentinel-2A,0.0
2020-08-13,07:11:26,L7,0.0
2020-08-14,08:04:24,Sentinel-2A,0.0027
2020-08-19,08:04:22,Sentinel-2B,0.0018
2020-08-21,07:43:27,L8,0.0
2020-08-24,08:04:24,Sentinel-2A,0.0009
2020-08-29,07:10:24,L7,0.0
2020-09-03,08:04:23,Sentinel-2A,0.0018
2020-09-08,08:04:21,Sentinel-2B,0.0
