elevation_m,area_m2,volume_m3
1333.121337890625,899.3271569304908,0.0
1333.621337890625,899.3271569304908,449.6635784652454
1334.121337890625,1798.6543138609816,1124.1589461631136
1334.621337890625,2697.9814707914725,2248.317892326227
1335.121337890625,4496.635784652454,4046.972206187209
1335.621337890625,5395.962941582945,6520.121887746059
1336.121337890625,5395.962941582945,9218.103358537532
1336.621337890625,5395.962941582945,11916.084829329004
1337.121337890625,5395.962941582945,14614.066300120476
1337.621337890625,7194.617255443926,17761.711349377194
1338.121337890625,8093.944412374417,21583.85176633178
1338.621337890625,10791.92588316589,26305.319340216854
1339.121337890625,13489.907353957362,32375.777649497668
1339.621337890625,17986.543138609817,40244.89027263946
1340.121337890625,24281.83323712325,50811.984366572724
1340.621337890625,31476.45049256718,64751.55529899533
1341.121337890625,43167.70353266356,83412.59380530301
1341.621337890625,58456.2652004819,108818.58598858937
1342.121337890625,71046.84539750878,141194.36363808706
1342.621337890625,89033.38853611858,181214.4221214939
1343.121337890625,107919.2588316589,230452.5839634383
1343.621337890625,129503.11059799067,289808.1763208507
1344.121337890625,153784.94383511393,360630.1899291268
1344.621337890625,178066.77707223716,443593.1201559646
1345.121337890625,213140.5361925263,541394.9484721555
1345.621337890625,244616.9866850935,655834.3291915604
