elevation_m,area_m2,volume_m3
66.86892700195312,892.8966219993711,0.0
67.36892700195312,2678.6898659981134,892.8966219993711
67.86892700195312,2678.6898659981134,2232.241554998428
68.36892700195312,6250.276353995598,4464.483109996856
68.86892700195312,9821.862841993081,8482.517908994025
69.36892700195312,17857.93243998742,15402.46672948915
69.86892700195312,27679.795281980503,26786.898659981132
70.36892700195312,36608.761501974215,42859.037855969815
70.86892700195312,45537.72772196792,63395.66016195535
71.36892700195312,61609.866917956606,90182.55882193649
71.86892700195312,84825.17908994025,126791.32032391071
72.36892700195312,101790.2149079283,173445.16882337784
72.86892700195312,119648.14734791573,228804.75938733885
73.36892700195312,143756.35614189875,294655.88525979244
73.86892700195312,178579.32439987423,375239.80539523566
74.36892700195312,214295.18927984906,473458.43381516647
74.86892700195312,262511.6068678151,592660.1328520825
75.36892700195312,324121.4737857717,739318.4030154792
75.86892700195312,371444.9947517384,913210.0201498568
76.36892700195312,446448.31099968555,1117683.3465877129
76.86892700195312,503593.6948076453,1355193.8480395456
77.36892700195312,566096.4583476012,1622616.3863283573
77.86892700195312,616991.5658015654,1918388.3923656489
78.36892700195312,683065.9158295188,2243402.7627734197
78.86892700195312,742889.9895034768,2599891.7391066686
79.36892700195312,797356.6834454384,2984953.4073438975
79.86892700195312,862538.1368513925,3399927.1124181054
80.36892700195312,924148.0037693491,3846598.647573291
80.86892700195312,998258.4233952968,4327200.254364452
81.36892700195312,1057189.6004472554,4841062.26032509
