elevation_m,area_m2,volume_m3
817.8170166015625,870.3613884764954,0.0
818.3170166015625,1740.722776952991,652.7710413573716
818.8170166015625,1740.722776952991,1523.132429833867
819.3170166015625,3481.445553905982,2828.6745125486104
819.8170166015625,6962.891107811964,5439.758677978097
820.3170166015625,10444.336661717945,9791.565620360574
820.8170166015625,11314.698050194442,15231.32429833867
821.3170166015625,17407.22776952991,22411.805753269757
821.8170166015625,20888.67332343589,31985.781026511206
822.3170166015625,27851.564431247854,44170.84046518214
822.8170166015625,33944.094150583325,59619.75511063993
823.3170166015625,40036.62386991879,78114.93461576547
823.8170166015625,48740.237754683745,100309.1500219161
824.3170166015625,62666.01997030767,128160.71445316395
824.8170166015625,74851.0794089786,162539.9892979855
825.3170166015625,87906.50023612604,203229.38420926168
825.8170166015625,103573.00522870295,251099.26057546894
826.3170166015625,127072.76271756833,308760.70256203675
826.8170166015625,149702.1588179572,377954.4329459181
827.3170166015625,167979.74797596363,457374.9096443983
827.8170166015625,180164.80741463456,544411.0484920478
828.3170166015625,194960.95101873498,638192.4881003902
828.8170166015625,209757.0946228354,739371.9995107828
