elevation_m,area_m2,volume_m3
443.3401184082031,906.6825681304226,0.0
443.8401184082031,906.6825681304226,453.3412840652113
444.3401184082031,2720.047704391268,1360.023852195634
444.8401184082031,7253.460545043381,3853.4009145542964
445.3401184082031,9973.50824943465,8160.1431131738045
445.8401184082031,12693.555953825917,13826.909163988947
446.3401184082031,17226.96879447803,21307.040351064934
446.8401184082031,21760.381635130143,31053.877958466976
447.3401184082031,27200.47704391268,43294.09262822768
447.8401184082031,34453.93758895606,58707.696286444865
448.3401184082031,38987.350429608174,77068.01829108593
448.8401184082031,47147.49354278197,98601.72928418347
449.3401184082031,49867.54124717324,122855.48798167228
449.8401184082031,55307.63665595578,149149.28245745454
450.3401184082031,66187.82747352085,179523.14848982368
450.8401184082031,73441.28801856423,214430.42736284496
451.3401184082031,80694.74856360762,252964.4365083879
451.8401184082031,92481.62194930311,296258.5291366156
452.3401184082031,104268.4953349986,345446.058457691
452.8401184082031,116055.3687206941,400527.02447161416
453.3401184082031,129655.60724265044,461954.7684624503
453.8401184082031,145069.21090086762,530635.9729983298
454.3401184082031,151415.9888777806,604757.2729429918
454.8401184082031,161389.49712721523,682958.6444442407
455.3401184082031,167736.27510412817,765240.0875020765
455.8401184082031,179523.14848982368,852054.9434005645
456.3401184082031,185869.92646673665,943403.2121397046
456.8401184082031,200376.8475568234,1039964.9056455946
457.3401184082031,218510.49891943185,1144686.7422646584
457.8401184082031,227577.3246007361,1256208.6981447004
458.3401184082031,240270.880554562,1373170.749433525
458.8401184082031,252964.4365083879,1496479.5786992623
459.3401184082031,261124.57962156172,1625001.8327317499
459.8401184082031,274724.81814351806,1758964.1821730197
460.3401184082031,286511.69152921357,1899273.3095912025
460.8401184082031,303738.66032369155,2046835.8975544288
461.3401184082031,310992.12086873496,2200518.5928525357
461.8401184082031,321872.31168630003,2358734.7009912943
462.3401184082031,333659.18507199554,2522617.575180868
462.8401184082031,348166.1061620823,2693073.8979893876
463.3401184082031,362673.02725216903,2870783.6813429506
463.8401184082031,371739.8529334733,3054386.9013893614
464.3401184082031,384433.4088872992,3243430.2168445545
464.8401184082031,394406.9171367338,3438140.298350563
465.3401184082031,405287.1079542989,3638063.804623321
465.8401184082031,417073.9813399944,3843654.0769468946
466.3401184082031,428860.8547256899,4055137.7859633155
466.8401184082031,437020.9978388637,4271608.249104454
467.3401184082031,448807.8712245592,4493065.46637031
467.8401184082031,462408.1097465155,4720869.461613079
468.3401184082031,478728.39597286313,4956153.588042923
468.8401184082031,494141.9996310803,5199371.186943909
469.3401184082031,502302.14274425415,5448482.222537743
469.8401184082031,511368.96842555836,5701900.000330196
470.3401184082031,520435.79410686257,5959851.190963301
470.8401184082031,534036.0326288189,6223469.147647222
471.3401184082031,542196.1757419928,6492527.199739925
471.8401184082031,554889.7316958186,6766798.676599378
472.3401184082031,563956.5573771229,7046510.248867613
472.8401184082031,568489.970217775,7329621.880766338
