elevation_m,area_m2,volume_m3
1294.6009521484375,892.4422865279355,0.0
1295.1009521484375,892.4422865279355,446.22114326396775
1295.6009521484375,1784.884573055871,1115.5528581599192
1296.1009521484375,3569.769146111742,2454.2162879518223
1296.6009521484375,4462.211432639678,4462.211432639677
1297.1009521484375,8031.98057875142,7585.759435487451
1297.6009521484375,15171.518870974904,13386.634297919032
1298.1009521484375,20526.172590142516,22311.057163198388
1298.6009521484375,32127.92231500568,35474.580889485434
1299.1009521484375,46406.99889945264,55108.31119310002
1299.6009521484375,59793.63319737168,81658.46921730609
1300.1009521484375,82104.69036057006,117133.05010679152
1300.6009521484375,99061.09380460084,162424.49614808423
1301.1009521484375,116017.49724863161,216194.14391139234
1301.6009521484375,135651.2275522462,279111.3251116118
1302.1009521484375,159747.16928850044,352960.9243217985
1302.6009521484375,184735.55331128265,439081.60497174424
1303.1009521484375,214186.14876670451,538812.030491241
1303.6009521484375,235604.76364337496,651259.7585937609
1304.1009521484375,266840.2436718527,776871.0104225678
1304.6009521484375,294505.95455421874,917207.5599790857
1305.1009521484375,309677.47342519363,1068253.4169739387
