elevation_m,area_m2,volume_m3
2356.785400390625,905.8467326346279,0.0
2357.285400390625,1811.6934652692557,679.3850494759708
2357.785400390625,5435.080395807767,2491.0785147452266
2358.285400390625,7246.773861077023,5661.542078966424
2358.785400390625,9058.46732634628,9737.852375822249
2359.285400390625,10870.160791615534,14720.009405312703
2359.785400390625,16305.241187423302,21513.859900072413
2360.285400390625,16305.241187423302,29666.480493784064
2360.785400390625,18116.93465269256,38272.02445381303
2361.285400390625,19928.628117961813,47783.41514647662
2361.785400390625,22646.168315865696,58427.11425493349
2362.285400390625,27175.401979038837,70882.50682865962
2362.785400390625,31704.635642211975,85602.51623397233
2363.285400390625,34422.17584011586,102134.21910455429
2363.785400390625,39857.256235923625,120704.07712356416
2364.285400390625,42574.79643382751,141312.09029100195
2364.785400390625,48009.87682963528,163958.25860686763
2365.285400390625,49821.57029490453,188416.1203880026
2365.785400390625,55256.6506907123,214685.6756344068
2366.285400390625,58880.03762125081,243219.84771239758
2366.785400390625,62503.42455178932,273565.7132556576
2367.285400390625,67938.50494759709,306176.19563050417
2367.785400390625,71561.8918781356,341051.29483693733
