elevation_m,area_m2,volume_m3
1884.698974609375,903.8218427606625,0.0
1885.198974609375,903.8218427606625,451.9109213803313
1885.698974609375,1807.643685521325,1129.7773034508282
1886.198974609375,3615.28737104265,2485.510067591822
1886.698974609375,4519.109213803313,4519.109213803313
1887.198974609375,7230.5747420853,7456.530202775466
1887.698974609375,8134.396584845963,11297.773034508282
1888.198974609375,8134.396584845963,15364.971326931263
1888.698974609375,10845.86211312795,20110.03600142474
1889.198974609375,12653.505798649276,25984.87797936905
1889.698974609375,14461.1494841706,32763.541800074017
1890.198974609375,16268.793169691926,40446.02746353965
1890.698974609375,18076.43685521325,49032.33496976594
1891.198974609375,19884.080540734576,58522.4643187529
1891.698974609375,22595.546069016564,69142.37097119068
1892.198974609375,25307.01159729855,81118.01038776946
1892.698974609375,28018.47712558054,94449.38256848924
1893.198974609375,28922.2989683412,108684.57659196967
1893.698974609375,30729.942653862527,123597.6369975206
1894.198974609375,35249.05186766584,140092.3856279027
1894.698974609375,36152.8737104265,157942.86702242578
1895.198974609375,38864.33923870849,176697.17025970953
1895.698974609375,43383.4484525118,197259.1171825146
1896.198974609375,44287.270295272465,219176.79686946067
1896.698974609375,46094.91398079379,241772.34293847723
1897.198974609375,46998.73582355445,265045.7553895643
1897.698974609375,48806.37950907578,288997.0342227219
1898.198974609375,51517.845037357765,314078.0903593303
1898.698974609375,56940.77609392174,341192.74564215017
1899.198974609375,61459.88530772505,370792.91099256184
1899.698974609375,69594.28189257102,403556.4527926359
