elevation_m,area_m2,volume_m3
2277.234130859375,905.4318767177484,0.0
2277.734130859375,905.4318767177484,452.7159383588742
2278.234130859375,3621.7275068709937,1584.5057842560598
2278.734130859375,4527.1593835887425,3621.727506870994
2279.234130859375,6338.023137024239,6338.02313702424
2279.734130859375,9054.318767177485,10186.10861307467
2280.234130859375,14486.910027483975,16071.415811740035
2280.734130859375,21730.365041225963,25125.73457891752
2281.234130859375,28973.82005496795,37801.780852965996
2281.734130859375,32595.547561838943,53194.122757167715
2282.234130859375,34406.41131527444,69944.61247644605
2282.734130859375,36217.27506870994,87600.53407244215
