elevation_m,area_m2,volume_m3
1035.760986328125,850.3339068818199,0.0
1036.260986328125,850.3339068818199,425.16695344090994
1036.760986328125,1700.6678137636397,1062.9173836022749
1037.260986328125,1700.6678137636397,1913.2512904840946
1037.760986328125,3401.3356275272795,3188.7521508068244
1038.260986328125,4251.6695344090995,5102.003441290919
1038.760986328125,4251.6695344090995,7227.838208495468
1039.260986328125,5102.003441290919,9566.256452420472
1039.760986328125,7653.0051619363785,12755.008603227296
1040.260986328125,9353.67297570002,17006.678137636394
1040.760986328125,10204.006882581838,21896.09810220686
1041.260986328125,10204.006882581838,26998.101543497778
1041.760986328125,16156.344230754577,33588.18932183188
1042.260986328125,21258.347672045496,42941.8622975319
1042.760986328125,27210.685020218236,55059.12047059783
1043.260986328125,38265.025809681894,71428.04817807286
1043.760986328125,45067.69706473645,92261.22889667744
1044.260986328125,52720.70222667283,116708.32871952976
1044.760986328125,62924.70910925467,145619.68155351165
1045.260986328125,74829.38380560016,180058.20478222537
1045.760986328125,85033.39068818199,220023.8984056709
1046.260986328125,100339.40101205475,266367.09633073007
