elevation_m,area_m2,volume_m3
901.9650268554688,881.683889813007,0.0
902.4650268554688,1763.367779626014,661.2629173597552
902.9650268554688,1763.367779626014,1542.9468071727622
903.4650268554688,1763.367779626014,2424.630696985769
903.9650268554688,1763.367779626014,3306.314586798776
904.4650268554688,1763.367779626014,4187.998476611783
904.9650268554688,1763.367779626014,5069.68236642479
905.4650268554688,2645.0516694390208,6171.78722869105
905.9650268554688,3526.735559252028,7714.734035863812
906.4650268554688,5290.1033388780415,9918.94376039633
906.9650268554688,7935.155008317063,13225.258347195107
907.4650268554688,7935.155008317063,17192.83585135364
907.9650268554688,8816.83889813007,21380.834327965422
908.4650268554688,11461.890567569091,26450.51669439021
908.9650268554688,13225.258347195106,32622.30392308126
909.4650268554688,17633.67779626014,40337.037958945075
909.9650268554688,21160.413355512166,50035.56074688815
910.4650268554688,26450.51669439021,61938.293259363745
910.9650268554688,41439.14282121133,78910.70813826413
911.4650268554688,50255.9817193414,101834.48927340232
911.9650268554688,62599.5561767235,130048.37374741855
912.4650268554688,74943.13063410559,164434.04545012582
912.9650268554688,94340.17620999175,206754.87216115015
913.4650268554688,130489.21569232503,262962.22013672936
913.9650268554688,167519.93906447134,337464.50882592844
914.4650268554688,224829.3919023168,435551.84156762547
914.9650268554688,290955.6836382923,564498.1104527777
915.4650268554688,401166.16986491816,737528.5738285803
915.9650268554688,527246.9661081781,969631.8578218544
916.4650268554688,730915.9446549828,1284172.5855126446
916.9650268554688,981314.1693618768,1712230.1140168596
917.4650268554688,1343686.2480750226,2293480.218376084
917.9650268554688,1777474.721863022,3073770.460860595
