elevation_m,area_m2,volume_m3
398.8043212890625,897.2883686410003,0.0
399.3043212890625,897.2883686410003,448.64418432050013
399.8043212890625,1794.5767372820005,1121.6104608012502
400.3043212890625,1794.5767372820005,2018.8988294422504
400.8043212890625,2691.8651059230006,3140.509290243501
401.3043212890625,4486.4418432050015,4935.086027525502
401.8043212890625,7178.306949128002,7851.273225608753
402.3043212890625,10767.460423692002,12337.715068813754
402.8043212890625,12562.037160974003,18170.089464980254
403.3043212890625,13459.325529615004,24675.430137627503
403.8043212890625,14356.613898256004,31629.414994595256
404.3043212890625,16151.190635538005,39256.36612804376
404.8043212890625,17945.767372820006,47780.60563013326
405.3043212890625,17945.767372820006,56753.48931654326
405.8043212890625,18843.055741461005,65950.69509511351
406.3043212890625,19740.344110102007,75596.54505800427
406.8043212890625,21534.920847384004,85915.36129737577
407.3043212890625,22432.209216025007,96907.14381322803
407.8043212890625,24226.785953307008,108571.89260556104
