date,time,satellite,water_area_km2
2015-08-24,07:42:45,L8,0.0
2016-05-22,07:42:35,L8,0.0027176470588235
2016-06-07,07:42:40,L8,0.0
2017-04-07,07:42:31,L8,0.0
2017-05-25,07:42:31,L8,0.0
2017-07-28,07:42:55,L8,0.0
2018-04-01,07:48:37,L8,0.0
2018-05-28,07:41:49,L8,0.0089470588235294
2018-06-13,07:41:51,L8,0.0146082352941176
2019-10-04,08:04:08,Sentinel-2B,0.0924141176470588
2019-11-03,08:04:08,Sentinel-2B,0.0572117647058823
2020-03-05,07:49:06,L8,0.0043058823529411
2020-09-13,07:49:24,L8,0.0
2020-10-18,08:04:11,Sentinel-2B,0.0433905882352941
2021-04-11,08:04:02,Sentinel-2A,0.0427447058823529
2021-11-22,08:04:04,Sentinel-2B,0.0529729411764705
2021-12-02,08:04:03,Sentinel-2B,0.0385764705882352
2022-03-07,08:04:11,Sentinel-2A,0.0494929411764705
2022-04-11,08:04:04,Sentinel-2B,0.0400447058823529
2022-05-11,08:04:05,Sentinel-2B,0.0547835294117647
2022-05-16,08:04:12,Sentinel-2A,0.0455117647058823
2022-06-20,08:04:12,Sentinel-2B,0.0476647058823529
2022-10-22,07:43:26,L9,0.0
2023-02-18,07:49:34,L9,0.005135294117647
2023-02-26,07:49:13,L8,0.006935294117647
2023-03-02,08:04:04,Sentinel-2A,0.0464117647058823
2023-03-06,07:49:22,L9,0.0009
2023-05-21,08:04:10,Sentinel-2A,0.0567141176470588
2023-07-30,08:04:12,Sentinel-2A,0.0481164705882353
2023-08-19,08:04:13,Sentinel-2A,0.0588388235294117
2023-09-07,07:43:00,L9,0.0084811764705882
2023-09-18,08:04:10,Sentinel-2A,0.0588388235294117
2023-09-23,07:43:02,L9,0.0066811764705882
2023-10-01,07:43:06,L8,0.0018
2023-10-03,08:04:08,Sentinel-2B,0.0390705882352941
2023-10-09,07:43:08,L9,0.0144705882352941
2023-10-17,07:43:08,L8,0.0071647058823529
2023-10-18,08:04:07,Sentinel-2A,0.0486388235294117
2023-10-25,07:43:13,L9,0.0
2023-11-12,08:04:08,Sentinel-2B,0.0660211764705882
2024-02-25,08:04:06,Sentinel-2A,0.05166
2024-03-09,07:42:51,L8,0.0100164705882352
2024-05-30,08:04:07,Sentinel-2B,0.0539647058823529
2024-08-18,08:04:09,Sentinel-2B,0.0651388235294117
2024-10-10,07:49:07,L8,0.0181482352941176
2025-10-12,08:04:06,Sentinel-2B,0.0441388235294117
2025-11-21,08:04:02,Sentinel-2B,0.0464117647058823
