date,time,satellite,water_area_km2
2019-12-11,07:29:44,L8,0.0
2019-12-27,07:29:40,L8,0.0216
2020-01-12,07:30:01,L8,0.0162
2020-01-28,07:29:56,L8,0.0099
2020-10-10,07:30:09,L8,0.0
2020-10-26,07:30:09,L8,0.0
2022-12-19,07:29:51,L8,0.0045
2023-11-12,07:29:36,L9,0.0
2023-11-28,07:29:44,L9,0.0
2023-12-14,07:29:44,L9,0.0
2024-01-23,07:29:29,L8,0.0009
2024-03-27,07:29:01,L8,0.0315
2024-10-13,07:29:49,L9,0.0
2024-10-21,07:29:54,L8,0.0
2024-11-06,07:29:26,L8,0.0
2024-11-14,07:29:28,L9,0.0
2024-11-22,07:29:58,L8,0.0
2024-12-08,07:29:29,L8,0.0
2024-12-16,07:29:35,L9,0.0
2025-01-01,07:29:56,L9,0.0
2025-01-09,07:29:31,L8,0.0
2025-04-15,07:29:22,L8,0.0
