date,time,scene_cloud_cover_%,aoi_cloud_cover_%,water_area_km2
1995-10-04,06:42:46,0.0,0.0,0.0
1995-10-20,06:41:53,0.0,0.0,0.0
1995-11-05,06:41:18,0.0,0.0,0.0
1995-11-21,06:41:26,2.0,2.0,0.0
1995-12-07,06:42:14,90.0,100.0,1.020024705882353
1996-02-25,06:47:54,0.0,0.0,0.0072
1996-03-12,06:48:57,17.0,0.6376567346948833,0.0
1996-03-28,06:49:59,0.0,0.0,0.0
1996-04-13,06:50:58,98.0,100.0,0.0
1996-04-29,06:51:56,0.0,0.0,0.006645882352941177
1996-05-15,06:52:52,0.0,0.0,0.0
1996-05-31,06:53:46,0.0,0.0,0.0
1996-06-16,06:54:39,0.0,0.0,0.0
1996-07-02,06:55:30,0.0,0.0,0.0018
1996-07-18,06:56:20,0.0,0.0,0.0
1996-08-03,06:57:11,0.0,0.0,0.0
1996-08-19,06:58:01,2.0,57.99707288948679,0.0
1996-09-04,06:58:54,0.0,0.0,0.0
1996-09-20,06:59:47,0.0,0.0,0.0
1996-10-06,07:00:38,0.0,0.0,0.0
1996-10-22,07:01:26,0.0,0.0,0.0
1996-11-07,07:02:13,0.0,0.0,0.0
1996-11-23,07:02:57,49.0,99.8142221105255,0.2892423529411765
1996-12-25,07:04:29,6.0,31.348294120400833,0.0
1997-01-10,07:05:14,19.0,25.158120637361076,0.0
1997-01-26,07:05:58,0.0,0.0,0.0
1997-02-11,07:06:40,0.0,0.0,0.0
1997-02-27,07:07:20,0.0,0.0,0.0
1997-03-31,07:08:34,17.0,23.583813177417884,0.002315294117647059
1997-04-16,07:09:08,36.0,100.0,0.0
1997-05-02,07:09:42,90.0,100.0,0.0
1997-05-18,07:10:14,0.0,0.0,0.0
1997-06-03,07:10:49,4.0,4.0,0.0
1997-06-19,07:11:21,0.0,0.0,0.0
1997-07-05,07:11:55,0.0,0.0,0.0
1997-08-06,07:12:59,0.0,0.0,0.0
1997-08-22,07:13:29,0.0,0.0,0.0
1997-09-07,07:13:58,0.0,0.0,0.0
1997-09-23,07:14:25,0.0,0.0,0.0
1997-10-09,07:14:52,98.0,100.0,0.0
1997-12-12,07:16:29,43.0,0.010594760275069543,0.0
1997-12-28,07:16:51,42.0,16.09048418054457,0.0063
1998-01-13,07:17:13,0.0,0.0,0.0
1998-01-29,07:17:34,0.0,0.0,0.0
1998-02-14,07:17:54,0.0,0.0,0.0
1998-03-02,07:18:10,0.0,0.0,0.0
1998-03-18,07:18:26,65.0,100.0,0.0
1998-04-03,07:18:37,0.0,0.0,0.0
1998-04-19,07:18:49,0.0,0.0,0.0
1998-05-05,07:19:04,4.0,4.0,0.0
1998-05-21,07:19:18,10.0,10.0,0.0
1998-06-06,07:19:34,44.0,100.0,0.0
1998-06-22,07:19:44,0.0,0.0,0.0
1998-07-08,07:19:58,0.0,0.0,0.0
1998-07-24,07:20:06,0.0,0.0,0.0
1998-08-09,07:20:11,2.0,2.0,0.0
1998-08-25,07:20:22,0.0,0.0,0.0
1998-09-10,07:20:29,2.0,2.0,0.0
1998-09-26,07:20:37,0.0,0.0,0.0
1998-10-12,07:20:37,0.0,0.0,0.0
1998-10-28,07:20:40,0.0,0.0,0.0
1998-11-13,07:20:48,0.0,0.0,0.0
1998-11-29,07:20:47,50.0,100.0,0.0
1998-12-15,07:20:43,0.0,0.0,0.0
