date,time,satellite,water_area_km2
2013-11-01,07:26:11,L8,0.0
2013-12-03,07:26:04,L8,0.0018
2013-12-19,07:25:54,L8,0.0
2014-01-04,07:25:48,L8,0.0
2014-01-20,07:25:35,L8,0.0072
2014-02-21,07:25:14,L8,0.0
2014-10-03,07:24:37,L8,0.0
2014-10-19,07:24:41,L8,0.0
2014-11-04,07:24:39,L8,0.0
2014-11-20,07:24:36,L8,0.0009
2014-12-22,07:24:34,L8,0.0144
2015-01-07,07:24:30,L8,0.0126
2015-01-23,07:24:23,L8,0.0081
2015-02-08,07:24:20,L8,0.0
2015-11-07,07:24:33,L8,0.0
2015-11-23,07:24:35,L8,0.0
2015-12-09,07:24:33,L8,0.0
2016-02-11,07:24:25,L8,0.0
2016-10-08,07:24:44,L8,0.0
2016-10-24,07:24:47,L8,0.0
2016-12-11,07:24:44,L8,0.0
2016-12-27,07:24:41,L8,0.0036
2017-01-12,07:24:37,L8,0.0117
2017-06-10,07:43:40,Sentinel-2B,0.0009
2017-06-15,07:43:41,Sentinel-2A,0.0
2017-06-20,07:43:41,Sentinel-2B,0.0
2017-07-10,07:43:42,Sentinel-2B,0.0
2017-09-03,07:43:40,Sentinel-2A,0.0
2017-10-11,07:24:43,L8,0.0
2017-10-27,07:24:45,L8,0.0
2017-11-12,07:24:42,L8,0.0009
2017-11-17,07:43:28,Sentinel-2B,0.0
2017-11-28,07:24:36,L8,0.0009
2017-12-02,07:43:35,Sentinel-2A,0.0
2018-02-05,07:43:34,Sentinel-2B,0.0
2018-02-16,07:24:14,L8,0.0
2018-03-04,07:24:07,L8,0.0
2018-03-17,07:43:34,Sentinel-2B,0.0
2018-03-22,07:43:38,Sentinel-2A,0.0
2018-04-16,07:43:39,Sentinel-2B,0.4030729411764705
2018-05-11,07:43:43,Sentinel-2A,0.3798176470588235
2018-10-13,07:43:37,Sentinel-2B,0.0
2018-10-14,07:24:16,L8,0.0
2018-11-15,07:24:23,L8,0.0
2018-12-07,07:43:32,Sentinel-2A,0.0
2018-12-17,07:24:19,L8,0.0135
2019-02-05,07:43:38,Sentinel-2A,0.0
2019-03-07,07:24:05,L8,0.0
2019-03-22,07:43:41,Sentinel-2B,0.0
2019-04-06,07:43:42,Sentinel-2A,0.0
2019-04-21,07:43:47,Sentinel-2B,0.3096
2019-05-01,07:43:48,Sentinel-2B,0.2466
2019-05-16,07:43:45,Sentinel-2A,0.1197
2019-07-15,07:43:46,Sentinel-2A,0.0
2019-08-04,07:43:45,Sentinel-2A,0.0
2019-08-09,07:43:48,Sentinel-2B,0.0
2019-08-19,07:43:47,Sentinel-2B,0.0
2019-08-24,07:43:43,Sentinel-2A,0.0
2019-08-29,07:43:45,Sentinel-2B,0.0
2019-09-18,07:43:40,Sentinel-2B,0.0
2019-10-08,07:43:42,Sentinel-2B,0.0
2019-10-28,07:43:42,Sentinel-2B,0.0
2019-11-02,07:24:50,L8,0.0
2019-11-12,07:43:43,Sentinel-2A,0.0
2019-11-18,07:24:46,L8,0.0
2019-12-02,07:43:39,Sentinel-2A,0.0531
2019-12-04,07:24:45,L8,0.045
2019-12-07,07:43:35,Sentinel-2B,0.0306
2020-01-11,07:43:35,Sentinel-2A,0.0072
2020-01-16,07:43:35,Sentinel-2B,0.0054
2020-01-21,07:24:35,L8,0.0018
2020-03-11,07:43:37,Sentinel-2A,0.0
2020-03-16,07:43:39,Sentinel-2B,0.0
2020-04-15,07:43:37,Sentinel-2B,0.0
2020-05-10,07:43:45,Sentinel-2A,0.2286
2020-05-25,07:43:42,Sentinel-2B,0.3401964705882353
2020-06-04,07:43:43,Sentinel-2B,0.3356964705882353
2020-07-04,07:43:43,Sentinel-2B,0.0891
2020-07-09,07:43:45,Sentinel-2A,0.0513
2020-07-14,07:43:42,Sentinel-2B,0.0
2020-07-29,07:43:47,Sentinel-2A,0.0
2020-08-13,07:43:44,Sentinel-2B,0.0
2020-08-18,07:43:47,Sentinel-2A,0.0
2020-08-23,07:43:44,Sentinel-2B,0.0
2020-08-28,07:43:46,Sentinel-2A,0.0
2020-09-07,07:43:45,Sentinel-2A,0.0
2020-10-02,07:43:44,Sentinel-2B,0.0
