date,time,satellite,water_area_km2
2013-12-15,07:48:19,L8,1.5534
2015-12-21,07:46:55,L8,1.1916
2017-06-29,08:11:19,Sentinel-2B,0.0
2017-08-13,08:11:21,Sentinel-2A,0.0
2017-10-02,08:11:17,Sentinel-2A,0.0
2017-10-12,08:11:18,Sentinel-2A,0.0
2017-10-17,08:11:06,Sentinel-2B,0.0
2017-11-21,08:11:16,Sentinel-2A,0.0
2018-01-25,08:11:13,Sentinel-2B,0.0
2018-03-01,08:11:16,Sentinel-2A,0.0
2018-09-27,08:11:15,Sentinel-2A,0.0
2018-10-27,08:11:16,Sentinel-2A,0.0
2019-01-15,08:11:16,Sentinel-2A,1.9494
2019-01-25,08:11:16,Sentinel-2A,1.8432
2019-03-16,08:11:17,Sentinel-2A,1.9098
2019-03-31,08:11:22,Sentinel-2B,1.6992
2019-04-05,08:11:21,Sentinel-2A,1.7262
2019-04-15,08:11:22,Sentinel-2A,1.557
2019-04-25,08:11:23,Sentinel-2A,1.4814
2019-04-30,08:11:27,Sentinel-2B,1.3644
2019-05-10,08:11:28,Sentinel-2B,1.2825
2019-05-20,08:11:28,Sentinel-2B,1.1592
2019-06-19,08:11:27,Sentinel-2B,0.8082
2019-06-24,08:11:24,Sentinel-2A,0.7425
2019-06-29,08:11:28,Sentinel-2B,0.702
2019-07-04,08:11:25,Sentinel-2A,0.6327
2019-07-14,08:11:25,Sentinel-2A,0.5211
2019-07-19,08:11:28,Sentinel-2B,0.4689
2019-07-29,08:11:28,Sentinel-2B,0.3735
2019-08-03,08:11:24,Sentinel-2A,0.3456
2019-08-08,08:11:27,Sentinel-2B,0.3105
2019-08-23,08:11:22,Sentinel-2A,0.2097
2019-09-07,08:11:22,Sentinel-2B,0.1098
2019-09-12,08:11:18,Sentinel-2A,0.0891
2019-10-02,08:11:22,Sentinel-2A,0.0405
2019-10-07,08:11:21,Sentinel-2B,0.0378
2019-10-22,08:11:23,Sentinel-2A,0.0054
2019-11-01,08:11:23,Sentinel-2A,0.2322
2019-12-21,08:11:14,Sentinel-2A,0.6543
2019-12-26,08:11:15,Sentinel-2B,0.6165
2020-01-20,08:11:13,Sentinel-2A,0.4887
2020-01-30,08:11:12,Sentinel-2A,0.4491
2020-02-04,08:11:15,Sentinel-2B,0.2862
2020-02-14,08:11:15,Sentinel-2B,0.2898
2020-02-29,08:11:15,Sentinel-2A,0.2691
2020-03-10,08:11:16,Sentinel-2A,0.1575
2020-03-25,08:11:17,Sentinel-2B,0.0
2020-03-30,08:11:16,Sentinel-2A,0.0
2020-04-04,08:11:17,Sentinel-2B,0.018
2020-04-09,08:11:18,Sentinel-2A,0.0009
2020-04-19,08:11:20,Sentinel-2A,0.1242
2020-04-24,08:11:13,Sentinel-2B,0.0198
2020-05-09,08:11:24,Sentinel-2A,0.0081
2020-06-13,08:11:22,Sentinel-2B,0.0
2020-06-18,08:11:26,Sentinel-2A,0.0
2020-06-23,08:11:22,Sentinel-2B,0.0
2020-06-28,08:11:25,Sentinel-2A,0.0
2020-07-13,08:11:21,Sentinel-2B,0.0
2020-08-02,08:11:23,Sentinel-2B,0.0
2020-08-17,08:11:25,Sentinel-2A,0.0
2020-08-22,08:11:23,Sentinel-2B,0.0
2020-09-01,08:11:23,Sentinel-2B,0.0
2020-09-06,08:11:24,Sentinel-2A,0.0
2020-09-26,08:11:25,Sentinel-2A,0.0
2020-10-01,08:11:23,Sentinel-2B,0.0
2020-10-11,08:11:23,Sentinel-2B,0.0
2020-10-16,08:11:25,Sentinel-2A,0.0
2020-10-21,08:11:23,Sentinel-2B,0.0
2020-10-26,08:11:25,Sentinel-2A,0.0
2020-11-05,08:11:24,Sentinel-2A,0.0
2020-11-10,08:11:21,Sentinel-2B,0.0
2020-11-25,08:11:21,Sentinel-2A,0.0
2020-11-30,08:11:19,Sentinel-2B,0.0
2020-12-15,08:11:17,Sentinel-2A,0.0
2020-12-30,08:11:18,Sentinel-2B,0.0
2021-01-24,08:11:20,Sentinel-2A,0.0
2021-01-29,08:11:19,Sentinel-2B,0.0
2021-02-13,08:11:18,Sentinel-2A,1.3968
2021-02-18,08:11:17,Sentinel-2B,0.0
2021-03-05,08:11:20,Sentinel-2A,0.1215
