date,time,satellite,water_area_km2
2008-11-29,07:44:04,L5,0.0
2010-05-27,07:51:03,L5,0.0283941176470588
2010-12-05,07:50:08,L5,0.0018
2011-01-06,07:50:15,L5,0.0050576470588235
2011-01-22,07:50:15,L5,0.0104576470588235
2013-04-17,08:02:08,L8,0.0
2013-09-24,08:02:13,L8,0.0
2013-10-26,08:02:04,L8,0.0
2014-04-04,08:00:31,L8,0.0
2014-10-13,08:00:33,L8,0.0
2014-10-29,08:00:29,L8,0.0
2014-11-14,08:00:33,L8,0.0
2014-11-30,08:00:31,L8,0.0
2015-02-02,08:00:16,L8,0.099
2015-03-22,07:59:53,L8,0.0
2015-05-09,07:59:24,L8,0.0
2015-11-01,08:00:26,L8,0.0
2015-12-19,08:00:28,L8,0.126
2016-01-20,08:00:25,L8,0.0828
2016-02-21,08:00:13,L8,0.0675
2016-03-08,08:00:12,L8,0.0
2016-05-27,07:59:58,L8,0.0
2016-11-03,08:00:40,L8,0.0
2016-12-21,08:00:34,L8,0.0
2017-01-06,08:00:31,L8,0.0
2017-01-22,08:00:27,L8,0.0
2017-02-07,08:00:19,L8,0.0
2017-02-23,08:00:13,L8,0.0
2017-03-29,08:22:08,Sentinel-2A,0.0
2017-04-08,08:13:05,Sentinel-2A,0.0
2017-04-18,08:11:49,Sentinel-2A,0.0
2017-10-05,08:00:35,L8,0.0
2017-11-06,08:00:37,L8,0.0
2017-12-04,08:22:36,Sentinel-2A,0.0
2018-02-26,08:00:03,L8,0.0
2018-03-14,07:59:54,L8,0.0
2018-10-15,08:22:38,Sentinel-2B,0.0
2018-10-24,08:00:13,L8,0.0
2018-11-25,08:00:15,L8,0.0
2018-12-11,08:00:12,L8,0.0009
2018-12-14,08:22:35,Sentinel-2B,0.0
2018-12-24,08:22:38,Sentinel-2B,0.0
2018-12-29,08:22:35,Sentinel-2A,0.0
2019-01-18,08:22:38,Sentinel-2A,0.0
2019-02-12,08:22:42,Sentinel-2B,0.0
2019-02-17,08:22:38,Sentinel-2A,0.0
2019-02-22,08:22:41,Sentinel-2B,0.0
2019-03-17,07:59:55,L8,0.0
2019-03-29,08:22:41,Sentinel-2A,0.0
2019-04-02,07:59:52,L8,0.0
2019-04-03,08:22:45,Sentinel-2B,0.0
2019-04-28,08:22:45,Sentinel-2A,0.0
2019-05-03,08:22:50,Sentinel-2B,0.0
2019-05-04,07:59:46,L8,0.0
2019-05-13,08:22:50,Sentinel-2B,0.0
2019-05-18,08:22:45,Sentinel-2A,0.0
2019-05-23,08:22:50,Sentinel-2B,0.0
2019-06-07,08:22:44,Sentinel-2A,0.0
2019-06-22,08:22:50,Sentinel-2B,0.0
2019-06-27,08:22:46,Sentinel-2A,0.0
2019-07-02,08:22:50,Sentinel-2B,0.0
2019-07-07,08:00:15,L8,0.0
2019-07-12,08:22:51,Sentinel-2B,0.0
2019-07-17,08:22:49,Sentinel-2A,0.0
2019-07-22,08:22:50,Sentinel-2B,0.0
2019-07-27,08:22:47,Sentinel-2A,0.0
2019-08-01,08:22:50,Sentinel-2B,0.0
2019-08-06,08:22:46,Sentinel-2A,0.0
2019-08-11,08:22:49,Sentinel-2B,0.0
2019-09-10,08:22:43,Sentinel-2B,0.0
2019-09-15,08:22:41,Sentinel-2A,0.0
2019-09-20,08:22:41,Sentinel-2B,0.0
2019-09-25,08:00:39,L8,0.0
2019-09-30,08:22:42,Sentinel-2B,0.0
2019-10-20,08:22:43,Sentinel-2B,0.0
2019-10-30,08:22:42,Sentinel-2B,0.0
2019-11-19,08:22:40,Sentinel-2B,0.0
2019-11-28,08:00:39,L8,0.0
2019-11-29,08:22:37,Sentinel-2B,0.0
2019-12-04,08:22:40,Sentinel-2A,0.0
2019-12-09,08:22:36,Sentinel-2B,0.0
2019-12-19,08:22:37,Sentinel-2B,0.0
2019-12-24,08:22:36,Sentinel-2A,0.0
2019-12-30,08:00:33,L8,0.0
2020-01-13,08:22:36,Sentinel-2A,0.0
2020-01-15,08:00:30,L8,0.0
2020-02-02,08:22:34,Sentinel-2A,0.0
2020-02-07,08:22:36,Sentinel-2B,0.0
2020-02-12,08:22:35,Sentinel-2A,0.0
2020-02-22,08:22:36,Sentinel-2A,0.0
2020-02-27,08:22:39,Sentinel-2B,0.0
2020-03-03,08:00:16,L8,0.0
2020-03-08,08:22:40,Sentinel-2B,0.0
2020-03-19,08:00:09,L8,0.0
2020-03-23,08:22:38,Sentinel-2A,0.0
2020-04-02,08:22:38,Sentinel-2A,0.0
2020-04-07,08:22:39,Sentinel-2B,0.0
2020-04-17,08:22:37,Sentinel-2B,0.0
