date,time,satellite,water_area_km2
1987-01-17,06:51:35,L5,0.0054
1987-02-02,06:52:06,L5,0.0027
1987-07-12,06:56:56,L5,0.0018
1987-09-30,06:59:00,L5,0.0009
1987-10-16,06:59:18,L5,0.0018
1987-11-01,06:59:35,L5,0.0
1988-01-20,07:00:58,L5,0.0
1988-10-18,07:02:22,L5,0.0108
1990-01-02,06:48:30,L5,0.0171
1990-03-07,06:46:27,L5,0.0036
1990-05-26,06:45:48,L5,0.0036
1991-03-26,06:47:13,L5,0.0018
1991-04-27,06:47:44,L5,0.0081
1991-09-18,06:49:35,L5,0.0
1991-09-25,06:55:45,L5,0.0
1991-11-05,06:49:48,L5,0.0063
1991-11-21,06:49:49,L5,0.0018
1991-12-14,06:56:15,L5,0.0018
1991-12-23,06:49:58,L5,0.0027
1992-08-19,06:48:07,L5,0.0054
1992-09-20,06:47:38,L5,0.0018
1992-10-06,06:47:14,L5,0.0018
1992-11-23,06:46:39,L5,0.0
1992-11-30,06:52:57,L5,0.0
1993-01-10,06:47:13,L5,0.0114176470588235
1993-07-28,06:54:12,L5,0.0009
1993-10-16,06:54:00,L5,0.0018
1993-11-17,06:53:44,L5,0.0027
1994-04-03,06:45:56,L5,0.0
1994-05-21,06:45:03,L5,0.0
1994-07-24,06:43:32,L5,0.0009
1994-08-25,06:42:43,L5,0.0
1994-09-10,06:42:19,L5,0.0
1994-09-26,06:41:53,L5,0.0
1994-10-12,06:41:24,L5,0.0
1995-08-28,06:28:27,L5,0.0
1995-09-29,06:26:52,L5,0.0
1995-10-15,06:26:01,L5,0.0
1995-11-23,06:31:32,L5,0.0
1996-08-05,06:47:19,L5,0.0
1996-09-06,06:49:03,L5,0.0018
1996-09-22,06:49:55,L5,0.0
1996-10-08,06:50:46,L5,0.0
1996-10-24,06:51:34,L5,0.0
1996-11-09,06:52:20,L5,0.0
1996-12-27,06:54:36,L5,0.0054
1997-01-12,06:55:22,L5,0.0027
1997-03-01,06:57:27,L5,0.0
1997-05-04,06:59:48,L5,0.0
1997-05-20,07:00:21,L5,0.0
1997-07-23,07:02:34,L5,0.0
1997-09-25,07:04:30,L5,0.0
1997-10-11,07:04:57,L5,0.0
1998-01-31,07:07:39,L5,0.0
1998-03-04,07:08:13,L5,0.0
1998-03-20,07:08:29,L5,0.0
1998-04-05,07:08:41,L5,0.0009
1998-06-08,07:09:37,L5,0.0009
1998-09-28,07:10:39,L5,0.0
1998-10-14,07:10:38,L5,0.0
1998-10-30,07:10:42,L5,0.0009
1998-11-15,07:10:51,L5,0.0
1998-12-01,07:10:48,L5,0.0009
1998-12-17,07:10:47,L5,0.0027
1999-02-12,07:04:51,L5,0.0018
1999-02-28,07:04:51,L5,0.0
1999-04-17,07:04:22,L5,0.0036
1999-06-27,07:09:39,L5,0.0
1999-08-30,07:09:05,L5,0.0
1999-09-15,07:08:33,L5,0.0063
1999-10-10,07:02:16,L5,0.0018
1999-10-26,07:02:03,L5,0.0
1999-12-04,07:06:57,L5,0.0
1999-12-29,07:00:44,L5,0.0081
2000-01-05,07:06:53,L5,0.0009
2000-01-14,07:00:34,L5,0.0036
2000-02-06,07:06:00,L5,0.0
2000-02-15,06:59:33,L5,0.0
2000-03-09,07:05:16,L5,0.0
2000-04-10,07:06:12,L5,0.0
2000-04-27,07:17:57,L7,0.0
2000-05-05,07:01:11,L5,0.0
2000-08-25,07:03:26,L5,0.0063
2000-11-04,07:10:37,L5,0.0
2000-12-31,07:05:20,L5,0.0099
2001-02-01,07:05:37,L5,0.0
2001-03-21,07:05:48,L5,0.009
2001-04-05,07:21:51,L7,0.0099
2001-04-13,07:11:45,L5,0.0126
2001-07-27,07:05:57,L5,0.0063
2001-08-12,07:05:57,L5,0.0018
2001-09-29,07:05:37,L5,0.0
2001-12-18,07:05:04,L5,0.0009
2002-01-19,07:04:40,L5,0.0027
2002-02-20,07:04:03,L5,0.0
2002-03-24,07:03:40,L5,0.0
2002-09-08,07:13:36,L7,0.0036
2010-02-01,07:22:41,L5,0.0
2011-07-30,07:20:48,L5,0.0
2011-08-31,07:20:30,L5,0.0054
2013-12-03,07:27:16,L8,0.0
2014-01-04,07:27:00,L8,0.0
2014-02-05,07:26:39,L8,0.0
2017-04-06,07:44:57,Sentinel-2A,0.0
2017-06-10,07:45:00,Sentinel-2B,0.0
2017-09-13,07:44:57,Sentinel-2A,0.0009
2017-09-28,07:44:45,Sentinel-2B,0.0
2017-10-08,07:44:45,Sentinel-2B,0.0
2017-10-23,07:44:59,Sentinel-2A,0.0
2017-10-28,07:44:47,Sentinel-2B,0.0
2017-11-07,07:44:46,Sentinel-2B,0.0
2017-12-27,07:44:49,Sentinel-2B,0.0
2018-01-21,07:44:54,Sentinel-2A,0.0009
2018-05-26,07:44:57,Sentinel-2B,0.0009
2018-10-08,07:44:57,Sentinel-2A,0.0009
