elevation_m,area_m2,volume_m3
357.0,0.0,0.0
357.5,1692.7202732524895,423.1800683131224
358.0,5924.520956383713,2327.490375722173
358.5,11849.041912767427,6770.881093009959
359.0,24544.443962161098,15869.25256174209
359.5,33008.04532842355,30257.374884388253
360.0,60091.56970046338,53532.278641609984
360.5,79557.85284286701,88444.63427744259
361.0,109180.45762478557,135629.2118943557
361.5,158269.34554910776,202491.66268782906
362.0,227670.87675245985,298976.718263221
362.5,312306.8904150843,433971.16005510703
363.0,398635.6243509613,611706.7887466184
363.5,493427.9596531007,834722.684747634
364.0,591605.7355017451,1105981.1085363454
364.5,714327.9553125505,1432464.5312399194
365.0,866672.7799052746,1827714.7150443755
365.5,1032559.3666840186,2302522.751691699
366.0,1189982.3520965,2858158.1813868284
366.5,1345712.6172357292,3492081.9237198858
367.0,1498057.4418284532,4203024.438485932
367.5,1651248.6265578035,4990350.955582496
368.0,1782434.4477348714,5848771.724155664
