elevation_m,area_m2,volume_m3
796.5,0.0,0.0
797.0,1744.9023883212767,436.2255970803192
797.5,2617.353582481915,1526.789589781117
798.0,5234.70716496383,3489.8047766425534
798.5,10469.41432992766,7415.835150365426
799.0,15704.12149489149,13959.219106570214
799.5,35770.49896058617,26827.87422043963
800.0,57581.778814602134,50165.94366423671
800.5,81137.96105693937,84845.87863212208
801.0,117780.91121168618,134575.59669927845
801.5,160531.01972555745,204153.57943358936
802.0,212878.09137519577,297505.8572087777
802.5,282674.18690804683,421393.92677958834
803.0,367301.95274162875,583887.9616920073
