elevation_m,area_m2,volume_m3
607.5,827.3494457231977,0.0
608.0,1654.6988914463955,620.5120842923983
608.5,3309.397782892791,1861.5362528771948
609.0,4964.096674339186,3929.909867185189
609.5,9100.843902955176,7446.145011508779
610.0,15719.639468740757,13651.265854432762
610.5,16546.988914463953,21717.92295023394
611.0,24820.483371695933,32059.79102177391
611.5,39712.77339471349,48193.10521337627
612.0,60396.509537793434,73220.425946503
612.5,105900.72905256931,114794.73559409368
613.0,158023.74413313076,180775.85389051872
613.5,225039.04923670978,276541.55223297887
614.0,306119.2949175832,409331.1382715521
614.5,421120.86787310767,591141.1789692248
615.0,553496.7791888192,834795.5907347065
615.5,714829.9211048428,1151877.265808122
616.0,973790.2976162038,1574032.3204883835
616.5,1221995.131333163,2122978.6777257253
617.0,1556244.307405335,2817538.5374103496
617.5,1899594.327380462,3681498.196106799
618.0,2340571.581950926,4741539.673439646
618.5,2789822.3309786227,6024138.151672034
619.0,3310225.132338514,7549150.017501318
619.5,3831455.2831441285,9334570.121371979
620.0,4470996.404688161,11410183.043330051
