elevation_m,area_m2,volume_m3
729.0,865.1182661611599,0.0
729.5,865.1182661611599,432.55913308057995
730.0,3460.4730646446396,1513.9569657820298
730.5,6055.827863128119,3893.0321977252192
731.0,10381.419193933918,8002.343961990728
731.5,12111.655726256238,13625.612692038267
732.0,16437.24705706204,20762.838387867836
732.5,18167.48358938436,29414.021049479437
733.0,22493.074920190156,39579.16067687307
733.5,26818.666250995957,51907.0959696696
734.0,32009.375847962918,66614.10649440932
734.5,35469.84891260756,83483.91268455193
735.0,38930.3219772522,102083.95540701688
735.5,44121.03157421915,122846.79379488472
736.0,47581.50463886379,145772.42784815546
736.5,51041.97770350843,170428.2984337485
737.0,55367.569034314234,197030.6851182042
