elevation_m,area_m2,volume_m3
1309.0,0.0,0.0
1309.5,905.3171351398236,226.3292837849559
1310.0,2715.9514054194706,1131.6464189247795
1310.5,2715.9514054194706,2489.6221216345148
1311.0,6337.219945978765,4752.914959484074
1311.5,12674.43989195753,9505.829918968147
1312.0,18106.34270279647,17201.02556765665
1312.5,24443.562648775238,27838.501905549576
1313.0,28970.148324474354,41191.92964886197
1313.5,33496.73400017347,56808.65023002393
1314.0,38023.31967587259,74688.66364903544
1314.5,41644.58821643188,94605.64062211156
1315.0,49792.442432690295,117464.89828439211
1315.5,57034.97951380888,144171.7537710169
1316.0,63372.19945978765,174273.54851441603
1316.5,66993.46800034694,206864.96537944968
1317.0,80573.22502744429,243756.6386363975
1317.5,92342.347784262,286985.53183932404
1318.0,101395.51913566024,335419.9985693046
1318.5,110448.69048705847,388381.05097498425
1319.0,117691.22756817707,445416.03048879316
1319.5,124933.76464929566,506072.27854316134
1320.0,133986.93600069388,570802.4537056587
1320.5,137608.2045412532,638701.2388411454
1321.0,149377.3272980709,710447.6218009765
1321.5,149377.3272980709,785136.285450012
