elevation_m,area_m2,volume_m3
618.0,0.0,0.0
618.5,1739.2064950358233,434.8016237589558
619.0,2608.809742553735,1521.8056831563454
619.5,6087.2227326253815,3695.8138019511243
620.0,10435.23897021494,7826.429227661205
620.5,13913.651960286586,13913.651960286586
621.0,17392.06495035823,21740.08118794779
621.5,23479.287682983613,31957.91934628325
622.0,27827.303920573173,44784.56724717245
622.5,39132.14613830602,61524.42976189224
623.0,49567.38510852096,83699.31257359899
623.5,65220.243563843374,112396.21974169007
624.0,85221.11825675535,150006.56019683974
624.5,100004.37346455985,196312.93312716854
625.0,120874.85140498972,251532.73934455594
625.5,152180.56831563453,319796.594274712
626.0,180007.8722362077,402843.70441267255
626.5,199139.14368160177,497630.4583921249
627.0,237401.68657238988,606765.6659556228
627.5,260011.37100785557,731118.9303506841
628.0,288708.2781759467,868298.8426466347
628.5,311317.9626114124,1018305.4028434744
