elevation_m,area_m2,volume_m3
257.5,907.5703338426383,0.0
258.0,1815.1406676852766,680.6777503819787
258.5,3630.2813353705533,2042.0332511459362
259.0,3630.2813353705533,3857.173918831213
259.5,5445.42200305583,6126.099753437809
260.0,5445.42200305583,8848.810754965725
260.5,6352.992336898468,11798.414339954299
261.0,6352.992336898468,14974.910508403533
261.5,9075.703338426383,18832.084427234746
262.0,9983.27367226902,23596.828679908598
262.5,15428.695675324852,29949.821016807065
263.0,18151.406676852766,38344.84660485147
263.5,28134.680349121787,49916.36836134511
264.0,38117.95402139081,66479.52695397325
264.5,49916.36836134511,88488.10754965723
265.0,65345.06403666996,117303.465649161
265.5,78051.0487104669,153152.4938359452
266.0,91664.60371810647,195581.40694308854
266.5,101647.87739037549,243909.52722020904
267.0,113446.29173032979,297683.0695003854
267.5,127967.417071812,358036.4967009208
268.0,147026.3940825074,426784.94948950066
268.5,170623.222762416,506197.35370073153
269.0,199665.47344538043,598769.5277526807
269.5,221447.16145760374,704047.6864784267
270.0,245951.56047135498,820897.3669606664
270.5,271363.5298189489,950226.1395332423
271.0,300405.7805019133,1093168.4671134579
271.5,340338.87519098935,1253354.6310366835
272.0,364843.2742047406,1429650.168385616
272.5,391162.81388617714,1618651.6904083455
273.0,415667.21289992833,1820359.197104872
273.5,452877.5965874765,2037495.3994767233
274.0,481919.84727044095,2271194.7604412027
274.5,510962.09795340535,2519415.246747164
275.0,557248.1849793799,2786467.81748036
275.5,588105.5763300296,3072806.2578077125
276.0,628038.6710191057,3376842.3196449964
276.5,667971.7657081818,3700844.9288268182
277.0,704274.5790618873,4043906.515019336
277.5,746930.3847524914,4406707.75597293
278.0,786863.4794415674,4790156.222021445
278.5,836779.8478029126,5196067.0538325645
279.0,904847.6228411105,5631473.92149357
279.5,956579.1318701408,6096830.610171383
280.0,1000142.5078945875,6586011.020112566
280.5,1049151.3059220898,7098334.473566735
281.0,1094529.8226142218,7634254.755700814
281.5,1149891.6129786228,8195360.114599025
282.0,1194362.5593369121,8781423.65767791
282.5,1239741.0760290439,9389949.566519398
283.0,1292380.1553919169,10022979.87437464
283.5,1339573.8127517342,10680968.366410552
284.0,1377691.766773125,11360284.761291767
284.5,1427608.1351344702,12061609.736768665
285.0,1481154.7848311858,12788800.466760078
285.5,1517457.5981848913,13538453.562514098
286.0,1555575.552206282,14306711.850111892
286.5,1600954.068898414,15095844.255388066
287.0,1651778.0075936017,15909027.27451107
287.5,1691711.1022826778,16744899.551980142
288.0,1751610.744316292,17605730.013629884
288.5,1794266.550006896,18492199.33721068
289.0,1835107.2150298147,19399542.77846986
289.5,1885023.5833911598,20329575.478075106
290.0,1940385.3737555607,21285927.717361785
290.5,1990301.7421169057,22268599.496329904
291.0,2042940.821479779,23276910.137229074
291.5,2084689.05683654,24308817.606808152
292.0,2133697.8548640427,25363414.334733296
292.5,2188152.074894601,26443876.817172956
293.0,2238976.0135897887,27550658.839294054
293.5,2295245.3742880323,28684214.18626351
294.0,2346069.31298322,29844542.858081322
294.5,2400523.5330137783,31031191.06958057
295.0,2456792.893712022,32245520.17626202
295.5,2513969.824744108,33488210.855876055
296.0,2565701.3337731385,34758128.64550537
296.5,2637399.390146707,36058903.82648533
297.0,2691853.6101772655,37391217.07656632
297.5,2757198.674213935,38753480.14766412
298.0,2809837.753576808,40145239.254611805
298.5,2854308.6999350977,41561275.86798978
299.0,2907855.3496318134,43001816.88038151
299.5,2972292.8433346404,44471853.928623125
300.0,3028562.204032884,45972067.690465
300.5,3089369.416400341,47501550.595573306
301.0,3154714.480437011,49062571.569782645
301.5,3212798.9818029394,50654449.93534263
302.0,3286312.1788441935,52279227.72550441
302.5,3351657.242880863,53938720.08093568
303.0,3418817.4475852186,55631338.7535522
303.5,3495960.9259618428,57360033.34693896
304.0,3580364.967009208,59129114.82018172
304.5,3668399.289391944,60941305.88428201
305.0,3748265.4787700963,62795472.07632252
305.5,3809980.261471396,64685033.51138289
306.0,3889846.450849548,66609990.18946313
306.5,3962452.077556959,68573064.82156476
307.0,4045948.5482704816,70575164.97802162
307.5,4133075.300319375,72619920.94016908
308.0,4224739.904037481,74709374.7412583
308.5,4306421.234083319,76842165.02578849
309.0,4412606.963142907,79021922.07509504
309.5,4500641.285525643,81250234.13726218
310.0,4588675.607908379,83522563.36062069
