elevation_m,area_m2,volume_m3
892.5,881.2007802464494,0.0
893.0,881.2007802464494,440.6003901232247
893.5,2643.602340739348,1321.801170369674
894.0,5287.204681478696,3304.5029259241855
894.5,5287.204681478696,5948.105266663533
895.0,6168.405461725146,8812.007802464494
895.5,7930.807022218045,12336.810923450292
896.0,7930.807022218045,16302.214434559315
896.5,9693.208582710944,20708.218335791564
897.0,11455.610143203843,25995.42301727026
897.5,12336.810923450292,31943.528283933792
898.0,12336.810923450292,38111.93374565894
898.5,14980.41326418964,44941.23979256892
899.0,19386.417165421888,53532.9473999718
899.5,22030.019506161236,63887.056567867585
900.0,22911.220286407686,75122.36651600982
900.5,26436.023407393484,87459.17743946011
901.0,29960.82652837928,101558.3899234033
901.5,34366.83042961153,117640.30416290101
902.0,37010.432770350875,135484.61996289162
902.5,40535.23589133668,154871.0371283135
903.0,44060.03901232247,176019.85585422828
903.5,46703.64135306182,198710.77594557437
904.0,52872.04681478697,223604.69798753655
904.5,54634.44837527986,250481.32178505327
905.0,55515.64915552631,278018.8461677548
905.5,59040.452276512115,306657.8715257644
906.0,60802.85383700501,336618.6980541437
906.5,64327.65695799081,367901.32575289265
907.0,67852.46007897661,400946.35501213453
907.5,70496.06241971595,435533.4856368077
908.0,71377.2631999624,471001.81704172725
908.5,74902.0663209482,507571.6494219549
909.0,82832.87334316624,547005.3843379834
909.5,86357.67646415204,589303.0217898131
910.0,89001.2788048914,633142.7606070739
910.5,91644.88114563074,678304.3005947045
911.0,93407.28270612365,724567.341557643
911.5,95169.68426661653,771711.5833008281
912.0,97813.28660735588,819957.3260193212
912.5,101338.08972834169,869745.1701032456
