elevation_m,area_m2,volume_m3
1748.0,0.0,0.0
1748.5,898.071860366944,224.517965091736
1749.0,1796.143720733888,898.071860366944
1749.5,4490.35930183472,2469.697616009096
1750.0,7184.574882935552,5388.431162201663
1750.5,8980.71860366944,9429.75453385291
1751.0,10776.862324403328,14369.149765871103
1751.5,14369.149765871103,20655.65278843971
1752.0,15267.221626238048,28064.745636467
1752.5,18859.50906770582,36596.42830995297
1753.0,22451.7965091736,46924.254704172825
1753.5,26942.155811008317,59272.7427842183
1754.0,31432.515112843037,73866.41051518114
1754.5,35922.87441467776,90705.25789706134
1755.0,39515.16185614553,109564.76696476716
1755.5,49393.95232018192,131792.04550884903
1756.0,56578.52720311747,158285.16538967387
1756.5,61966.95836531913,187921.536781783
1757.0,73641.89255008941,221823.74951063516
1757.5,85316.82673485967,261563.42933187244
1758.0,92501.40161779523,306017.9864200362
1758.5,98787.90464036383,353840.3129845759
1759.0,110462.83882513411,406152.9988509504
1759.5,120341.6292891705,463854.11587952654
1760.0,132914.6353343077,527168.1820353961
1760.5,143691.49765871104,596319.7152836508
1761.0,158958.71928494907,671982.2695195659
1761.5,171531.7253300863,754604.8806733247
1762.0,185002.80323559046,843738.5128147439
1762.5,195779.6655599938,938934.13001364
1763.0,209250.74346549794,1040191.732270013
1763.5,234396.75555577237,1151103.6070253304
1764.0,245173.6178801757,1270996.2003843174
1764.5,265829.2706686154,1398746.9225215153
1765.0,286484.9234570551,1536825.471052933
1765.5,307140.5762454948,1685231.8459785706
1766.0,320611.654150999,1842169.9035776942
1766.5,334082.7320565031,2005843.5001295698
1767.0,352942.24112420896,2177599.7434247476
1767.5,374495.96577301563,2359459.295149054
1768.0,396947.7622821892,2552320.227162855
1768.5,414011.1276291612,2755059.9496406927
1769.0,432870.636696867,2966780.3907222
1769.5,446341.71460237115,3186583.478547009
