elevation_m,area_m2,volume_m3
2192.0,0.0,0.0
2192.5,900.8438883532689,225.21097208831722
2193.0,2702.5316650598065,1126.054860441586
2193.5,3603.3755534130755,2702.5316650598065
2194.0,8107.59499517942,5630.27430220793
2194.5,9909.282771885957,10134.493743974275
2195.0,9909.282771885957,15089.135129917253
2195.5,11710.970548592495,20494.198460036867
2196.0,13512.658325299033,26800.10567850975
2196.5,13512.658325299033,33556.434841159265
2197.0,16215.18999035884,40988.396920073734
2197.5,16215.18999035884,49095.99191525315
2198.0,16215.18999035884,57203.58691043257
2198.5,18016.877767065376,65761.60384978862
2199.0,18917.721655418645,74995.25370540962
2199.5,21620.253320478452,85129.7474493839
2200.0,22521.09720883172,96165.08508171144
2200.5,24322.78498553826,107876.05563030393
2201.0,25223.62887389153,120262.65909516138
2201.5,27926.160538951335,133550.1064483721
2202.0,30628.692204011142,148188.8196341127
2202.5,31529.53609236441,163728.3767082066
2203.0,33331.22386907095,179943.56669856544
2203.5,34232.067757424215,196834.38960518924
2204.0,35132.91164577749,214175.63445598967
2204.5,36934.599422484025,232192.51222305506
2205.0,40537.9749758971,251560.65582265035
2205.5,41438.81886425037,272054.85428268724
2206.0,43240.506640956904,293224.68565898907
2206.5,45943.038306016715,315520.5718957325
2207.0,48645.56997107652,339167.7239650058
2207.5,49546.41385942979,363715.7199226323
2208.0,52248.945524489594,389164.55976861215
2208.5,55852.32107790267,416189.8764192102
2209.0,56753.16496625594,444341.2479302499
2209.5,58554.852742962474,473168.2523575545
2210.0,60356.54051966901,502896.1006732124
2210.5,63959.91607308209,533975.2148214001
2211.0,66662.4477381419,566630.8057742061
2211.5,70265.82329155497,600862.8735316303
2212.0,76571.73051002786,637572.2619820259
2212.5,81075.9499517942,676984.1820974814
2213.0,81976.79384014747,717747.3680454668
2213.5,87381.85717026707,760087.0307980705
2214.0,90084.38883532688,804453.5922994689
2214.5,93687.76438873996,850396.6306054856
2215.0,98191.9838305063,898366.5676602973
2215.5,104497.89104897919,949039.0363801686
2216.0,109002.11049074553,1002414.0367650999
2216.5,112605.4860441586,1057815.935898826
2217.0,122514.76881604457,1116595.9996138767
2217.5,125217.30048110438,1178529.016938164
2218.0,130622.36381122399,1242488.933011246
2218.5,134225.73936463706,1308700.9588052111
2219.0,142333.33435981648,1377840.7272363245
2219.5,146837.55380158284,1450133.4492766743
2220.0,155845.99268511552,1525804.3358983488
2220.5,163052.74379194167,1605529.0200176132
2221.0,170259.49489876782,1688857.0796902906
2221.5,174763.71434053415,1775112.8820001162
2222.0,181970.4654473603,1864296.4269470898
2222.5,190078.06044253975,1957308.5584195647
2223.0,199086.49932607243,2054599.6983617179
