date,time,satellite,water_area_km2
2017-01-12,07:24:13,L8,0.0
2017-01-28,07:24:07,L8,0.0
2017-04-06,07:43:27,Sentinel-2A,0.0
2017-08-09,07:43:28,Sentinel-2B,0.0
2017-08-19,07:43:26,Sentinel-2B,0.0
2017-09-03,07:43:29,Sentinel-2A,0.0
2017-10-08,07:43:15,Sentinel-2B,0.0
2017-10-11,07:24:19,L8,0.0
2017-10-23,07:43:29,Sentinel-2A,0.0
2017-10-27,07:24:21,L8,0.0
2017-10-28,07:43:16,Sentinel-2B,0.0
2017-11-02,07:43:29,Sentinel-2A,0.0
2017-11-12,07:24:18,L8,0.0
2017-11-17,07:43:17,Sentinel-2B,0.0
2017-11-28,07:24:12,L8,0.0
2017-12-14,07:24:13,L8,0.0
2017-12-17,07:43:17,Sentinel-2B,0.0
2017-12-30,07:24:12,L8,0.0
2018-01-01,07:43:23,Sentinel-2A,0.0
2018-01-15,07:24:06,L8,0.0
2018-01-16,07:43:22,Sentinel-2B,0.0
2018-02-05,07:43:23,Sentinel-2B,0.0
2018-02-16,07:23:51,L8,0.0
2018-03-04,07:23:43,L8,0.0
2018-03-22,07:43:27,Sentinel-2A,0.0
2018-04-16,07:43:28,Sentinel-2B,0.0072
2018-05-16,07:43:28,Sentinel-2B,0.0063
2018-09-23,07:43:23,Sentinel-2B,0.0
2018-10-14,07:23:53,L8,0.0
2018-12-17,07:23:55,L8,0.0
2019-01-11,07:43:29,Sentinel-2B,0.0
2019-01-18,07:23:52,L8,0.0
2019-02-19,07:23:46,L8,0.0
2019-02-20,07:43:29,Sentinel-2B,0.0
2019-02-25,07:43:25,Sentinel-2A,0.0
2019-03-02,07:43:28,Sentinel-2B,0.0
2019-03-07,07:23:41,L8,0.0
2019-03-12,07:43:27,Sentinel-2B,0.0
2019-03-17,07:43:26,Sentinel-2A,0.0
2019-04-06,07:43:31,Sentinel-2A,0.0
2019-04-21,07:43:36,Sentinel-2B,0.0036
2019-05-31,07:43:38,Sentinel-2B,0.0
2019-06-05,07:43:32,Sentinel-2A,0.0
2019-06-20,07:43:37,Sentinel-2B,0.0
2019-06-25,07:43:34,Sentinel-2A,0.0
2019-06-30,07:43:38,Sentinel-2B,0.0
2019-07-10,07:43:38,Sentinel-2B,0.0
2019-07-15,07:43:35,Sentinel-2A,0.0
2019-07-25,07:43:37,Sentinel-2A,0.0
2019-08-04,07:43:34,Sentinel-2A,0.0
2019-08-09,07:43:37,Sentinel-2B,0.0
2019-08-19,07:43:35,Sentinel-2B,0.0
2019-08-24,07:43:31,Sentinel-2A,0.0
2019-09-13,07:43:28,Sentinel-2A,0.0
2019-09-18,07:43:29,Sentinel-2B,0.0
2019-10-03,07:43:32,Sentinel-2A,0.0
2019-10-13,07:43:32,Sentinel-2A,0.0
2019-10-18,07:43:31,Sentinel-2B,0.0
2019-10-23,07:43:33,Sentinel-2A,0.0
2019-10-28,07:43:30,Sentinel-2B,0.0
2019-11-02,07:24:26,L8,0.0
2019-11-12,07:43:32,Sentinel-2A,0.0
2019-12-04,07:24:22,L8,0.0045
2019-12-07,07:43:24,Sentinel-2B,0.0036
2020-01-11,07:43:24,Sentinel-2A,0.0
2020-01-16,07:43:24,Sentinel-2B,0.0
2020-01-21,07:24:11,L8,0.0
2020-02-15,07:43:25,Sentinel-2B,0.0
2020-03-06,07:43:27,Sentinel-2B,0.0
2020-03-09,07:23:57,L8,0.0
2020-03-11,07:43:26,Sentinel-2A,0.0
2020-03-21,07:43:26,Sentinel-2A,0.0
2020-03-26,07:43:27,Sentinel-2B,0.0
2020-03-31,07:43:27,Sentinel-2A,0.0
2020-04-30,07:43:32,Sentinel-2A,0.0027
2020-05-05,07:43:27,Sentinel-2B,0.0
2020-05-10,07:43:34,Sentinel-2A,0.0
2020-05-15,07:43:29,Sentinel-2B,0.0
2020-05-30,07:43:36,Sentinel-2A,0.0
2020-06-14,07:43:32,Sentinel-2B,0.0
2020-06-19,07:43:36,Sentinel-2A,0.0
2020-06-24,07:43:32,Sentinel-2B,0.0
2020-07-04,07:43:32,Sentinel-2B,0.0
2020-07-09,07:43:34,Sentinel-2A,0.0
2020-07-19,07:43:35,Sentinel-2A,0.0
2020-07-24,07:43:32,Sentinel-2B,0.0
2020-07-29,07:43:35,Sentinel-2A,0.0
2020-08-03,07:43:33,Sentinel-2B,0.0
2020-08-13,07:43:33,Sentinel-2B,0.0
2020-08-18,07:43:35,Sentinel-2A,0.0
2020-08-28,07:43:35,Sentinel-2A,0.0
2020-09-02,07:43:33,Sentinel-2B,0.0
2020-09-07,07:43:34,Sentinel-2A,0.0
2020-09-12,07:43:32,Sentinel-2B,0.0
2020-09-22,07:43:32,Sentinel-2B,0.0
2020-09-27,07:43:35,Sentinel-2A,0.0
2020-10-03,07:24:22,L8,0.0
2020-10-12,07:43:33,Sentinel-2B,0.0
2020-10-17,07:43:35,Sentinel-2A,0.0
2020-10-19,07:24:23,L8,0.0
2020-10-22,07:43:33,Sentinel-2B,0.0
2020-11-01,07:43:32,Sentinel-2B,0.0
2020-11-06,07:43:34,Sentinel-2A,0.0
2020-11-16,07:43:33,Sentinel-2A,0.0
2020-11-20,07:24:21,L8,0.0
2020-11-21,07:43:30,Sentinel-2B,0.0
2020-12-06,07:24:24,L8,0.0
2020-12-11,07:43:27,Sentinel-2B,0.0
2020-12-16,07:43:27,Sentinel-2A,0.0
2020-12-22,07:24:22,L8,0.0
2021-01-05,07:43:30,Sentinel-2A,0.0
2021-01-20,07:43:29,Sentinel-2B,0.0
2021-01-23,07:24:11,L8,0.0
2021-01-25,07:43:30,Sentinel-2A,0.0
2021-02-04,07:43:29,Sentinel-2A,0.0
2021-02-08,07:24:09,L8,0.0
2021-02-09,07:43:28,Sentinel-2B,0.0
2021-02-14,07:43:28,Sentinel-2A,0.0
2021-02-24,07:24:04,L8,0.0
2021-03-01,07:43:28,Sentinel-2B,0.0
2021-03-06,07:43:29,Sentinel-2A,0.0
2021-03-12,07:23:55,L8,0.0
2021-03-16,07:43:29,Sentinel-2A,0.0
2021-03-21,07:43:29,Sentinel-2B,0.0
2021-03-26,07:43:28,Sentinel-2A,0.0
2021-03-31,07:43:28,Sentinel-2B,0.0
2021-04-10,07:43:26,Sentinel-2B,0.0
2021-04-25,07:43:26,Sentinel-2A,0.0
2021-04-30,07:43:25,Sentinel-2B,0.0
2021-05-05,07:43:28,Sentinel-2A,0.0
2021-05-20,07:43:29,Sentinel-2B,0.0
2021-06-04,07:43:30,Sentinel-2A,0.0
2021-06-09,07:43:31,Sentinel-2B,0.0
2021-06-14,07:43:30,Sentinel-2A,0.0
2021-06-19,07:43:30,Sentinel-2B,0.0
2021-06-29,07:43:31,Sentinel-2B,0.0
2021-07-04,07:43:32,Sentinel-2A,0.0
2021-07-14,07:43:33,Sentinel-2A,0.0
2021-07-24,07:43:33,Sentinel-2A,0.0
2021-07-29,07:43:31,Sentinel-2B,0.0
2021-08-08,07:43:31,Sentinel-2B,0.0
2021-08-13,07:43:32,Sentinel-2A,0.0
2021-08-23,07:43:32,Sentinel-2A,0.0
2021-08-28,07:43:27,Sentinel-2B,0.0
2021-09-02,07:43:31,Sentinel-2A,0.0
2021-09-07,07:43:26,Sentinel-2B,0.0
2021-09-17,07:43:26,Sentinel-2B,0.0
2021-09-22,07:43:33,Sentinel-2A,0.0
2021-10-02,07:43:34,Sentinel-2A,0.0
2021-10-06,07:24:26,L8,0.0
2021-10-07,07:43:30,Sentinel-2B,0.0
2021-10-12,07:43:35,Sentinel-2A,0.0
2021-10-17,07:43:31,Sentinel-2B,0.0
2021-10-22,07:24:29,L8,0.0
2021-10-27,07:43:31,Sentinel-2B,0.0
2021-11-01,07:43:34,Sentinel-2A,0.0
2021-11-07,07:24:27,L8,0.0
2021-11-09,07:29:43,L9,0.0
2021-11-11,07:43:32,Sentinel-2A,0.0
2021-11-16,07:43:28,Sentinel-2B,0.0
2021-11-21,07:43:30,Sentinel-2A,0.0
2021-11-23,07:24:23,L8,0.0
2021-11-26,07:43:25,Sentinel-2B,0.0
2021-12-06,07:43:25,Sentinel-2B,0.0
2021-12-11,07:43:29,Sentinel-2A,0.0
2021-12-21,07:43:31,Sentinel-2A,0.0
2021-12-25,07:24:20,L8,0.0
2021-12-26,07:43:25,Sentinel-2B,0.0
2022-01-05,07:43:26,Sentinel-2B,0.0
2022-01-10,07:24:17,L8,0.0
2022-01-26,07:24:11,L8,0.0
2022-01-30,07:43:30,Sentinel-2A,0.0
2022-02-03,07:24:19,L9,0.0
2022-02-04,07:43:24,Sentinel-2B,0.0
2022-02-09,07:43:29,Sentinel-2A,0.0
2022-02-11,07:24:09,L8,0.0
2022-02-14,07:43:23,Sentinel-2B,0.0
2022-02-24,07:43:25,Sentinel-2B,0.0
2022-02-27,07:24:04,L8,0.0
2022-03-01,07:43:33,Sentinel-2A,0.0
2022-03-11,07:43:34,Sentinel-2A,0.0
2022-03-15,07:23:59,L8,0.0
2022-03-16,07:43:28,Sentinel-2B,0.0
2022-03-21,07:43:33,Sentinel-2A,0.0
2022-03-26,07:43:27,Sentinel-2B,0.0
2022-03-31,07:23:47,L8,0.0
2022-04-05,07:43:26,Sentinel-2B,0.0
2022-04-10,07:43:31,Sentinel-2A,0.0
2022-04-20,07:43:34,Sentinel-2A,0.0
2022-04-30,07:43:35,Sentinel-2A,0.0
2022-05-05,07:43:25,Sentinel-2B,0.0
2022-05-15,07:43:28,Sentinel-2B,0.0
2022-05-20,07:43:36,Sentinel-2A,0.0
2022-05-30,07:43:37,Sentinel-2A,0.0
2022-06-04,07:43:30,Sentinel-2B,0.0
2022-06-09,07:43:38,Sentinel-2A,0.0
2022-06-14,07:43:33,Sentinel-2B,0.0
2022-06-29,07:43:42,Sentinel-2A,0.0
2022-07-24,07:43:35,Sentinel-2B,0.0
2022-08-03,07:43:34,Sentinel-2B,0.0
2022-08-08,07:43:41,Sentinel-2A,0.0
2022-08-18,07:43:42,Sentinel-2A,0.0
2022-08-23,07:43:30,Sentinel-2B,0.0
2022-09-02,07:43:31,Sentinel-2B,0.0
2022-09-12,07:43:32,Sentinel-2B,0.0
2022-09-27,07:43:37,Sentinel-2A,0.0
2022-10-01,07:24:24,L9,0.0
2022-10-02,07:43:28,Sentinel-2B,0.0
2022-10-07,07:43:36,Sentinel-2A,0.0
2022-10-09,07:24:36,L8,0.0
2022-10-12,07:43:28,Sentinel-2B,0.0
2022-10-17,07:24:29,L9,0.0
2022-10-22,07:43:29,Sentinel-2B,0.0
2022-10-25,07:24:40,L8,0.0
2022-10-27,07:43:33,Sentinel-2A,0.0
2022-11-02,07:24:27,L9,0.0
2022-11-10,07:24:39,L8,0.0
2022-11-11,07:43:29,Sentinel-2B,0.0
2022-11-16,07:43:32,Sentinel-2A,0.0
2022-11-18,07:24:31,L9,0.0
2022-12-04,07:24:28,L9,0.0
2022-12-06,07:43:30,Sentinel-2A,0.0
2022-12-20,07:24:28,L9,0.0
2022-12-28,07:24:27,L8,0.0
2023-01-21,07:24:20,L9,0.0
2023-01-30,07:43:27,Sentinel-2B,0.0
2023-02-04,07:43:28,Sentinel-2A,0.0
2023-02-09,07:43:28,Sentinel-2B,0.0
2023-02-19,07:43:28,Sentinel-2B,0.0
2023-02-22,07:24:21,L9,0.0
2023-02-24,07:43:27,Sentinel-2A,0.0
2023-03-06,07:43:26,Sentinel-2A,0.0
2023-04-25,07:43:29,Sentinel-2A,0.0063
2023-04-30,07:43:32,Sentinel-2B,0.0063
2023-05-10,07:43:32,Sentinel-2B,0.0045
2023-05-15,07:43:30,Sentinel-2A,0.0027
2023-06-04,07:43:33,Sentinel-2A,0.0009
2023-06-09,07:43:34,Sentinel-2B,0.0009
2023-06-19,07:43:34,Sentinel-2B,0.0
2023-06-24,07:43:33,Sentinel-2A,0.0
2023-07-14,07:43:35,Sentinel-2A,0.0
2023-07-19,07:43:35,Sentinel-2B,0.0
2023-07-29,07:43:35,Sentinel-2B,0.0
2023-08-03,07:43:35,Sentinel-2A,0.0
2023-08-13,07:43:35,Sentinel-2A,0.0
2023-08-18,07:43:35,Sentinel-2B,0.0
2023-08-23,07:43:36,Sentinel-2A,0.0
2023-09-07,07:43:34,Sentinel-2B,0.0
2023-09-12,07:43:34,Sentinel-2A,0.0
2023-09-22,07:43:31,Sentinel-2A,0.0
2023-09-27,07:43:33,Sentinel-2B,0.0
2023-10-02,07:43:31,Sentinel-2A,0.0
2023-10-04,07:24:09,L9,0.0
2023-10-07,07:43:30,Sentinel-2B,0.0
2023-10-12,07:24:13,L8,0.0
2023-10-17,07:43:32,Sentinel-2B,0.0
2023-10-20,07:24:18,L9,0.0
2023-10-22,07:43:30,Sentinel-2A,0.0
2023-10-28,07:24:15,L8,0.0
2023-11-05,07:24:12,L9,0.0
2023-11-26,07:43:26,Sentinel-2B,0.0
2023-11-29,07:24:16,L8,0.0
2023-12-01,07:43:21,Sentinel-2A,0.0
2023-12-07,07:24:16,L9,0.0
2023-12-15,07:24:14,L8,0.0
2023-12-16,07:43:29,Sentinel-2B,0.0
2023-12-21,07:43:26,Sentinel-2A,0.0
2023-12-26,07:43:31,Sentinel-2B,0.0
2024-01-08,07:24:17,L9,0.0
2024-01-10,07:43:25,Sentinel-2A,0.0
2024-01-24,07:24:15,L9,0.0
2024-02-01,07:24:06,L8,0.0
2024-02-04,07:43:28,Sentinel-2B,0.0
2024-02-14,07:43:31,Sentinel-2B,0.0
2024-02-19,07:43:28,Sentinel-2A,0.0
2024-02-25,07:24:09,L9,0.0
2024-03-04,07:23:58,L8,0.0
2024-03-10,07:43:30,Sentinel-2A,0.0
2024-03-15,07:43:28,Sentinel-2B,0.0
2024-04-14,07:43:30,Sentinel-2B,0.0072
2024-04-24,07:43:29,Sentinel-2B,0.0045
2024-05-04,07:43:30,Sentinel-2B,0.0063
2024-05-19,07:43:31,Sentinel-2A,0.0045
2024-05-24,07:43:29,Sentinel-2B,0.0018
2024-06-03,07:43:31,Sentinel-2B,0.0
2024-06-13,07:43:33,Sentinel-2B,0.0
2024-06-18,07:43:35,Sentinel-2A,0.0
2024-06-28,07:43:32,Sentinel-2A,0.0
2024-07-03,07:43:33,Sentinel-2B,0.0
2024-07-08,07:43:33,Sentinel-2A,0.0
2024-07-13,07:43:32,Sentinel-2B,0.0
2024-07-23,07:43:33,Sentinel-2B,0.0
2024-07-28,07:43:32,Sentinel-2A,0.0
2024-08-22,07:43:29,Sentinel-2B,0.0
2024-09-01,07:43:35,Sentinel-2B,0.0
2024-09-16,07:43:29,Sentinel-2A,0.0
2024-09-21,07:43:26,Sentinel-2B,0.0
2024-09-26,07:43:31,Sentinel-2A,0.0
2024-10-01,07:43:31,Sentinel-2B,0.0
2024-10-06,07:23:58,L9,0.0
2024-10-11,07:43:27,Sentinel-2B,0.0
2024-10-14,07:24:05,L8,0.0
2024-10-16,07:43:29,Sentinel-2A,0.0
2024-10-22,07:24:12,L9,0.0
2024-11-05,07:43:27,Sentinel-2A,0.0
2024-11-07,07:24:08,L9,0.0
2024-11-10,07:43:24,Sentinel-2B,0.0
2024-11-15,07:24:01,L8,0.0
2024-11-20,07:43:29,Sentinel-2B,0.0
2024-12-01,07:24:14,L8,0.0
2024-12-05,07:43:30,Sentinel-2A,0.0
2024-12-09,07:24:07,L9,0.0
2024-12-10,07:43:31,Sentinel-2B,0.0
2024-12-17,07:24:04,L8,0.0
2024-12-20,07:43:30,Sentinel-2B,0.0
2025-01-04,07:43:28,Sentinel-2A,0.0
2025-01-10,07:24:10,L9,0.0
2025-01-14,07:43:27,Sentinel-2A,0.0
2025-01-18,07:24:06,L8,0.0
2025-01-19,07:43:29,Sentinel-2B,0.0
2025-02-03,07:24:07,L8,0.0
2025-02-08,07:43:32,Sentinel-2B,0.0
2025-02-11,07:24:13,L9,0.0
2025-02-28,07:43:32,Sentinel-2B,0.0
2025-03-10,07:43:32,Sentinel-2B,0.0
2025-03-20,07:43:32,Sentinel-2B,0.0
2025-03-31,07:23:52,L9,0.0
2025-04-09,07:43:31,Sentinel-2B,0.0
2025-04-19,07:43:32,Sentinel-2B,0.0
2025-04-26,07:43:44,Sentinel-2A,0.0
2025-04-29,07:43:31,Sentinel-2B,0.0
2025-05-16,07:43:44,Sentinel-2A,0.0
2025-05-29,07:43:31,Sentinel-2B,0.0
2025-06-05,07:43:46,Sentinel-2A,0.0
2025-06-08,07:43:29,Sentinel-2B,0.0
2025-06-25,07:43:45,Sentinel-2A,0.0
2025-06-28,07:43:32,Sentinel-2B,0.0
2025-07-08,07:43:33,Sentinel-2B,0.0
2025-07-15,07:43:49,Sentinel-2A,0.0
2025-07-18,07:43:33,Sentinel-2B,0.0
2025-08-04,07:43:46,Sentinel-2A,0.0
