date,time,satellite,water_area_km2
2002-02-10,07:26:06,L7,0.0
2002-06-26,07:13:10,L5,0.0
2003-09-25,07:25:23,L7,0.0
2004-03-03,07:26:22,L7,0.0
2004-07-25,07:26:06,L7,0.0
2004-08-26,07:25:58,L7,0.0
2004-09-11,07:25:52,L7,0.0
2005-04-07,07:26:49,L7,0.0
2005-05-09,07:26:49,L7,0.0
2005-09-14,07:26:15,L7,0.0
2005-09-30,07:26:16,L7,0.0
2006-02-05,07:27:13,L7,0.0
2006-03-09,07:27:18,L7,0.0
2006-10-03,07:26:36,L7,0.0
2007-03-12,07:27:43,L7,0.0
2007-09-04,07:27:05,L7,0.0
2007-10-06,07:26:52,L7,0.0
2008-03-14,07:27:20,L7,0.0
2008-03-30,07:27:21,L7,0.0
2008-06-02,07:27:03,L7,0.0
2008-09-06,07:26:11,L7,0.0
2008-09-22,07:26:02,L7,0.0
2009-03-17,07:27:22,L7,0.0
2009-08-24,07:27:22,L7,0.0
2009-09-25,07:27:20,L7,0.0
2009-10-11,07:27:16,L7,0.0
2010-01-31,07:28:56,L7,0.0
2010-02-16,07:29:07,L7,0.0
2010-03-20,07:29:21,L7,0.0
2010-06-24,07:29:22,L7,0.0
2010-10-30,07:29:43,L7,0.0
2010-11-15,07:29:56,L7,0.0
2011-05-10,07:30:48,L7,0.0
2011-10-17,07:30:30,L7,0.0
2011-12-04,07:30:57,L7,0.0
2011-12-20,07:31:05,L7,0.0
2012-03-09,07:31:17,L7,0.0
2012-09-01,07:32:30,L7,0.0
2012-09-17,07:32:39,L7,0.0
2013-05-15,07:33:04,L7,0.0
2013-05-31,07:32:57,L7,0.0
2013-06-24,07:39:08,L8,0.0
2013-07-02,07:32:43,L7,0.0
2013-08-19,07:32:32,L7,0.0
2013-09-04,07:32:43,L7,0.0
2014-02-03,07:38:14,L8,0.0
2014-03-23,07:37:34,L8,0.0
2014-03-31,07:34:10,L7,0.0
2014-04-24,07:37:03,L8,0.0
2014-05-02,07:34:25,L7,0.0
2014-05-18,07:34:33,L7,0.0
2014-05-26,07:36:44,L8,0.0
2014-06-03,07:34:36,L7,0.0
2014-06-19,07:34:36,L7,0.0
2014-06-27,07:36:55,L8,0.0
2014-08-14,07:37:16,L8,0.0
