date,time,scene_cloud_cover_%,aoi_cloud_cover_%,water_area_km2
1998-02-21,07:24:37,0.0,0.0,0.33149647058823534
1998-03-09,07:24:52,0.0,0.0,0.35190000000000016
1998-03-25,07:25:06,18.0,73.85353589008109,0.12927882352941175
1998-04-10,07:25:18,0.0,0.0,0.06567529411764705
1998-04-26,07:25:29,53.0,53.0,0.06220941176470589
1998-05-12,07:25:46,0.0,0.0,0.3679623529411766
1998-05-28,07:26:01,1.0,1.0,0.1514188235294118
1998-06-13,07:26:14,0.0,0.0,0.10567411764705881
1998-06-29,07:26:25,0.0,0.0,0.06087882352941176
1998-07-15,07:26:37,0.0,0.0,0.0171
1998-07-31,07:26:43,0.0,0.0,0.022143529411764708
1998-08-16,07:26:50,0.0,0.0,0.03091764705882353
1998-09-01,07:27:02,0.0,0.0,0.0252
1998-09-17,07:27:09,0.0,0.0,0.009963529411764706
1998-10-03,07:27:12,0.0,0.0,0.0144
1998-10-19,07:27:12,0.0,0.0,0.029103529411764705
1998-11-04,07:27:16,0.0,0.0,0.21508235294117647
1998-11-20,07:27:24,0.0,0.0,0.13098
1998-12-06,07:27:19,16.0,16.0,0.0135
1998-12-22,07:27:24,0.0,0.0,0.04849058823529412
1999-01-07,07:27:25,79.0,100.0,0.0
1999-01-23,07:27:24,9.0,5.55496535524157,0.5093647058823529
1999-02-08,07:27:33,15.0,15.0,0.6326082352941177
1999-02-24,07:27:37,4.0,4.0,0.2546929411764707
1999-03-12,07:27:25,19.0,19.0,0.17869058823529416
1999-03-28,07:27:08,0.0,0.0,0.08803764705882353
1999-04-13,07:27:05,0.0,0.0,0.1087941176470588
1999-04-29,07:27:04,47.0,100.0,0.00048
1999-05-15,07:26:51,17.0,15.733068136658925,0.0288
1999-07-10,07:41:09,0.0,0.0,0.02739176470588235
1999-09-28,07:41:22,0.0,0.0,0.0
1999-11-15,07:41:15,4.0,4.0,0.03808941176470588
2000-02-03,07:41:09,35.0,4.188946728519661,0.1733223529411765
2000-03-06,07:40:57,0.0,0.0,0.03881647058823529
2000-06-26,07:40:05,0.0,0.0,0.0009
2000-07-12,07:39:51,0.0,0.0,0.0
2000-09-14,07:38:59,0.0,0.0,0.0
2000-10-16,07:38:30,0.0,0.0,0.0018
2000-12-03,07:38:42,9.0,9.0,0.6467541176470588
2001-01-04,07:38:46,1.0,1.0,0.5132329411764707
2001-06-13,07:37:58,0.0,0.0,0.06632470588235294
2001-07-31,07:37:31,0.0,0.0,0.009345882352941176
2001-09-17,07:36:50,5.0,5.0,0.0018
2001-10-03,07:36:38,0.0,0.0,0.0
2001-11-04,07:36:44,0.0,0.0,0.04514823529411764
2002-01-23,07:37:14,0.0,0.0,0.07552941176470589
2002-06-16,07:36:53,0.0,0.0,0.008209411764705882
2002-07-02,07:36:48,0.0,0.0,0.021017647058823526
2002-08-19,07:36:30,0.0,0.0,0.0009
2002-10-06,07:36:04,0.0,0.0,0.0
2002-11-07,07:36:15,0.0,0.0,0.03234352941176471
2002-12-25,07:36:42,0.0,0.0,0.0830364705882353
2003-01-10,07:36:43,0.0,0.0,0.02443411764705882
2003-07-21,07:36:54,0.0,0.0,0.0
2003-09-23,07:36:33,0.0,0.0,0.0
2003-10-25,07:36:44,0.0,0.0,0.0
2003-11-26,07:37:02,0.0,0.0,0.08710588235294119
2003-12-12,07:37:07,0.0,0.0,0.19537764705882352
2003-12-28,07:37:15,33.0,100.0,0.0009
2004-01-13,07:37:17,4.0,4.0,0.07977529411764708
2004-06-21,07:37:23,5.0,5.0,0.0
2004-07-07,07:37:22,0.0,0.0,0.0
2004-07-23,07:37:17,37.0,100.0,0.4333164705882353
2004-08-24,07:37:08,0.0,0.0,0.0
