date,time,satellite,water_area_km2
2017-05-20,08:11:17,Sentinel-2B,0.0
2017-06-14,08:11:20,Sentinel-2A,0.0
2017-06-19,08:11:19,Sentinel-2B,0.0
2017-06-24,08:11:20,Sentinel-2A,0.0
2017-06-29,08:11:19,Sentinel-2B,0.0
2017-07-29,08:11:19,Sentinel-2B,0.0
2017-08-13,08:11:21,Sentinel-2A,0.0
2017-09-17,08:11:09,Sentinel-2B,0.0
2017-09-27,08:11:05,Sentinel-2B,0.0
2017-10-02,08:11:17,Sentinel-2A,0.0
2017-10-12,08:11:18,Sentinel-2A,0.0
2017-10-17,08:11:06,Sentinel-2B,0.0
2017-11-21,08:11:16,Sentinel-2A,0.0
2018-01-25,08:11:13,Sentinel-2B,0.0
2018-01-30,08:11:15,Sentinel-2A,0.0
2018-03-01,08:11:16,Sentinel-2A,0.0
2018-06-24,08:11:18,Sentinel-2B,0.0
2018-09-27,08:11:15,Sentinel-2A,0.0
2018-10-27,08:11:16,Sentinel-2A,0.0
2019-01-15,08:11:16,Sentinel-2A,0.2016
2019-01-25,08:11:16,Sentinel-2A,0.1737
2019-03-16,08:11:17,Sentinel-2A,0.1872
2019-03-31,08:11:22,Sentinel-2B,0.1152
2019-04-05,08:11:21,Sentinel-2A,0.1359
2019-04-15,08:11:22,Sentinel-2A,0.0981
2019-04-25,08:11:23,Sentinel-2A,0.081
2019-04-30,08:11:27,Sentinel-2B,0.0603
2019-05-10,08:11:28,Sentinel-2B,0.0531
2019-05-15,08:11:23,Sentinel-2A,0.0423
2019-05-20,08:11:28,Sentinel-2B,0.0315
2019-06-04,08:11:22,Sentinel-2A,0.0
2019-06-09,08:11:27,Sentinel-2B,0.0
2019-06-14,08:11:23,Sentinel-2A,0.0
2019-06-19,08:11:27,Sentinel-2B,0.0
2019-06-24,08:11:24,Sentinel-2A,0.0
2019-06-29,08:11:28,Sentinel-2B,0.0
2019-07-04,08:11:25,Sentinel-2A,0.0
2019-07-14,08:11:25,Sentinel-2A,0.0
2019-07-19,08:11:28,Sentinel-2B,0.0
2019-07-24,08:11:25,Sentinel-2A,0.0
2019-07-29,08:11:28,Sentinel-2B,0.0
2019-08-03,08:11:24,Sentinel-2A,0.0
2019-08-08,08:11:27,Sentinel-2B,0.0
2019-08-13,08:11:23,Sentinel-2A,0.0
2019-08-23,08:11:22,Sentinel-2A,0.0
2019-08-28,08:11:24,Sentinel-2B,0.0
2019-09-02,08:11:20,Sentinel-2A,0.0
2019-09-07,08:11:22,Sentinel-2B,0.0
2019-09-12,08:11:18,Sentinel-2A,0.0
2019-09-17,08:11:19,Sentinel-2B,0.0
2019-09-22,08:11:20,Sentinel-2A,0.0
2019-10-02,08:11:22,Sentinel-2A,0.0
2019-10-07,08:11:21,Sentinel-2B,0.0
2019-10-22,08:11:23,Sentinel-2A,0.0
2019-11-01,08:11:23,Sentinel-2A,0.0
2019-11-21,08:11:21,Sentinel-2A,0.0
2019-12-21,08:11:14,Sentinel-2A,0.0756
2019-12-26,08:11:15,Sentinel-2B,0.0549
2019-12-31,08:11:14,Sentinel-2A,0.0531
2020-01-05,08:11:15,Sentinel-2B,0.0423
2020-01-15,08:11:14,Sentinel-2B,0.0216
2020-01-30,08:11:12,Sentinel-2A,0.0144
2020-02-04,08:11:15,Sentinel-2B,0.0117
2020-02-14,08:11:15,Sentinel-2B,0.0117
2020-02-29,08:11:15,Sentinel-2A,0.0117
2020-03-10,08:11:16,Sentinel-2A,0.0099
2020-03-20,08:11:16,Sentinel-2A,0.009
2020-03-25,08:11:17,Sentinel-2B,0.0063
2020-03-30,08:11:16,Sentinel-2A,0.0072
2020-04-09,08:11:18,Sentinel-2A,0.0072
2020-04-19,08:11:20,Sentinel-2A,0.0045
2020-05-09,08:11:24,Sentinel-2A,0.0045
2020-05-19,08:11:25,Sentinel-2A,0.0009
2020-06-03,08:11:21,Sentinel-2B,0.0
2020-06-08,08:11:26,Sentinel-2A,0.0
2020-06-13,08:11:22,Sentinel-2B,0.0
2020-06-18,08:11:26,Sentinel-2A,0.0
2020-06-23,08:11:22,Sentinel-2B,0.0
2020-06-28,08:11:25,Sentinel-2A,0.0
2020-07-08,08:11:24,Sentinel-2A,0.0
2020-07-13,08:11:21,Sentinel-2B,0.0
2020-07-18,08:11:25,Sentinel-2A,0.0
2020-07-28,08:11:25,Sentinel-2A,0.0
2020-08-02,08:11:23,Sentinel-2B,0.0
2020-08-07,08:11:26,Sentinel-2A,0.0
2020-08-17,08:11:25,Sentinel-2A,0.0
2020-08-22,08:11:23,Sentinel-2B,0.0
2020-08-27,08:11:25,Sentinel-2A,0.0
2020-09-01,08:11:23,Sentinel-2B,0.0
2020-09-06,08:11:24,Sentinel-2A,0.0
2020-09-11,08:11:22,Sentinel-2B,0.0
2020-09-16,08:11:24,Sentinel-2A,0.0
2020-09-26,08:11:25,Sentinel-2A,0.0
2020-10-01,08:11:23,Sentinel-2B,0.0
2020-10-11,08:11:23,Sentinel-2B,0.0
2020-10-16,08:11:25,Sentinel-2A,0.0
2020-10-21,08:11:23,Sentinel-2B,0.0
2020-10-26,08:11:25,Sentinel-2A,0.0
2020-11-05,08:11:24,Sentinel-2A,0.0
2020-11-25,08:11:21,Sentinel-2A,0.0171
2020-11-30,08:11:19,Sentinel-2B,0.0126
2020-12-15,08:11:17,Sentinel-2A,0.0099
2020-12-20,08:11:16,Sentinel-2B,0.0333
2020-12-30,08:11:18,Sentinel-2B,0.0198
2021-01-24,08:11:20,Sentinel-2A,0.0126
