date,time,satellite,water_area_km2
2013-11-01,07:25:23,L8,0.0
2014-02-21,07:24:26,L8,0.0
2014-11-04,07:23:27,L8,0.0
2014-12-06,07:23:24,L8,0.0558
2015-01-23,07:23:11,L8,0.0
2015-03-12,07:22:51,L8,0.0
2015-11-07,07:23:46,L8,0.0
2015-11-23,07:23:48,L8,0.0
2016-10-24,07:23:36,L8,0.0
2017-01-12,07:23:25,L8,0.009
2017-05-26,07:42:48,Sentinel-2A,0.0
2017-06-10,07:42:45,Sentinel-2B,0.0
2017-06-25,07:42:41,Sentinel-2A,0.0
2017-06-30,07:42:42,Sentinel-2B,0.0
2017-07-05,07:42:45,Sentinel-2A,0.0
2017-07-10,07:42:43,Sentinel-2B,0.0
2017-08-29,07:42:40,Sentinel-2B,0.0
2017-09-13,07:42:40,Sentinel-2A,0.0
2017-09-28,07:42:28,Sentinel-2B,0.0
2017-10-23,07:42:42,Sentinel-2A,0.0
2017-10-27,07:23:33,L8,0.0
2017-10-28,07:42:33,Sentinel-2B,0.0
2017-11-07,07:42:29,Sentinel-2B,0.0
2017-11-12,07:23:30,L8,0.0
2017-11-17,07:42:30,Sentinel-2B,0.0
2017-12-17,07:42:30,Sentinel-2B,0.0
2018-01-01,07:42:39,Sentinel-2A,0.0
2018-01-16,07:42:35,Sentinel-2B,0.0
2018-02-05,07:42:38,Sentinel-2B,0.0
2018-02-16,07:23:27,L8,0.0
2018-03-07,07:42:33,Sentinel-2B,0.0738
2018-03-17,07:42:36,Sentinel-2B,0.0423
2018-03-22,07:42:40,Sentinel-2A,0.0288
2018-04-11,07:42:43,Sentinel-2A,0.1296
2018-04-16,07:42:41,Sentinel-2B,0.0918
2018-06-10,07:42:42,Sentinel-2A,0.0054
2018-06-25,07:42:42,Sentinel-2B,0.0
2018-09-08,07:42:40,Sentinel-2A,0.0
2018-09-13,07:42:34,Sentinel-2B,0.0
2018-09-23,07:42:36,Sentinel-2B,0.0
2018-10-14,07:23:29,L8,0.0
2019-01-11,07:42:42,Sentinel-2B,0.2862
2019-01-16,07:42:39,Sentinel-2A,0.2709
2019-02-05,07:42:40,Sentinel-2A,0.2115
2019-02-20,07:42:42,Sentinel-2B,0.1746
2019-03-12,07:42:40,Sentinel-2B,0.1314
2019-03-17,07:42:40,Sentinel-2A,0.1242
2019-03-27,07:42:42,Sentinel-2A,0.0918
2019-04-21,07:42:49,Sentinel-2B,0.0684
2019-05-11,07:42:51,Sentinel-2B,0.0108
2019-06-05,07:42:45,Sentinel-2A,0.0009
2019-06-20,07:42:52,Sentinel-2B,0.0
2019-06-25,07:42:47,Sentinel-2A,0.0
2019-06-30,07:42:51,Sentinel-2B,0.0
2019-07-10,07:42:52,Sentinel-2B,0.0
2019-07-15,07:42:48,Sentinel-2A,0.0
2019-07-25,07:42:48,Sentinel-2A,0.0
2019-07-30,07:42:51,Sentinel-2B,0.0
2019-08-04,07:42:47,Sentinel-2A,0.0
2019-08-09,07:42:50,Sentinel-2B,0.0
2019-08-19,07:42:51,Sentinel-2B,0.0
2019-08-24,07:42:45,Sentinel-2A,0.0
2019-09-13,07:42:41,Sentinel-2A,0.0
2019-09-18,07:42:42,Sentinel-2B,0.0
2019-09-28,07:42:43,Sentinel-2B,0.0
2019-10-03,07:42:45,Sentinel-2A,0.0
2019-10-13,07:42:46,Sentinel-2A,0.0
2019-10-18,07:42:44,Sentinel-2B,0.0
2019-10-23,07:42:46,Sentinel-2A,0.0
2019-11-02,07:23:38,L8,0.0
2019-11-07,07:42:43,Sentinel-2B,0.0
2019-12-04,07:23:58,L8,0.0171
2019-12-22,07:42:37,Sentinel-2A,0.0045
2020-01-06,07:42:38,Sentinel-2B,0.0
2020-01-16,07:42:37,Sentinel-2B,0.0
2020-01-21,07:23:24,L8,0.0
2020-01-26,07:42:36,Sentinel-2B,0.0
2020-01-31,07:42:35,Sentinel-2A,0.0
2020-02-10,07:42:35,Sentinel-2A,0.0
2020-02-15,07:42:38,Sentinel-2B,0.0
2020-02-20,07:42:37,Sentinel-2A,0.0
2020-02-22,07:23:39,L8,0.0
2020-03-06,07:42:41,Sentinel-2B,0.0
2020-03-09,07:23:33,L8,0.0
2020-03-21,07:42:39,Sentinel-2A,0.0
2020-03-31,07:42:39,Sentinel-2A,0.0
2020-04-05,07:42:40,Sentinel-2B,0.0
2020-05-30,07:42:49,Sentinel-2A,0.2151
2020-06-09,07:42:49,Sentinel-2A,0.1746
2020-06-14,07:42:48,Sentinel-2B,0.1629
2020-06-19,07:42:49,Sentinel-2A,0.153
2020-06-24,07:42:45,Sentinel-2B,0.1287
2020-07-04,07:42:45,Sentinel-2B,0.1098
2020-07-09,07:42:47,Sentinel-2A,0.0909
2020-07-19,07:42:48,Sentinel-2A,0.0684
2020-07-29,07:42:48,Sentinel-2A,0.0369
2020-08-03,07:42:46,Sentinel-2B,0.0234
2020-08-13,07:42:46,Sentinel-2B,0.0099
2020-08-18,07:42:49,Sentinel-2A,0.0072
2020-08-28,07:42:48,Sentinel-2A,0.0
2020-09-02,07:42:46,Sentinel-2B,0.0
2020-09-07,07:42:47,Sentinel-2A,0.0
2020-09-12,07:42:45,Sentinel-2B,0.0
2020-09-22,07:42:45,Sentinel-2B,0.0
2020-09-27,07:42:48,Sentinel-2A,0.0
2020-10-12,07:42:47,Sentinel-2B,0.0
2020-10-17,07:42:48,Sentinel-2A,0.0
2020-10-19,07:23:35,L8,0.0
2020-10-22,07:42:46,Sentinel-2B,0.0
2020-11-01,07:42:46,Sentinel-2B,0.0
2020-11-06,07:42:47,Sentinel-2A,0.0
2020-11-20,07:23:57,L8,0.0
2020-12-11,07:42:40,Sentinel-2B,0.27
2020-12-22,07:23:34,L8,0.2106
2020-12-31,07:42:41,Sentinel-2B,0.1845
2021-01-05,07:42:43,Sentinel-2A,0.1701
2021-01-10,07:42:42,Sentinel-2B,0.153
2021-01-20,07:42:43,Sentinel-2B,0.1296
2021-01-23,07:23:47,L8,0.1188
2021-01-25,07:42:43,Sentinel-2A,0.1206
2021-02-04,07:42:42,Sentinel-2A,0.0918
2021-02-09,07:42:42,Sentinel-2B,0.0918
2021-02-14,07:42:42,Sentinel-2A,0.081
2021-03-21,07:42:42,Sentinel-2B,0.0072
2021-03-26,07:42:41,Sentinel-2A,0.0045
2021-03-31,07:42:41,Sentinel-2B,0.0
2021-04-25,07:42:39,Sentinel-2A,0.0
2021-04-30,07:42:39,Sentinel-2B,0.0
2021-05-05,07:42:41,Sentinel-2A,0.0
2021-05-10,07:42:41,Sentinel-2B,0.0
2021-05-25,07:42:43,Sentinel-2A,0.0
2021-06-04,07:42:44,Sentinel-2A,0.0
2021-06-09,07:42:44,Sentinel-2B,0.0
2021-06-14,07:42:43,Sentinel-2A,0.0
2021-06-19,07:42:44,Sentinel-2B,0.0
2021-06-29,07:42:44,Sentinel-2B,0.0
2021-07-04,07:42:45,Sentinel-2A,0.0
2021-07-14,07:42:46,Sentinel-2A,0.0
2021-07-19,07:42:45,Sentinel-2B,0.0
2021-07-24,07:42:46,Sentinel-2A,0.0
2021-08-08,07:42:44,Sentinel-2B,0.0
2021-08-23,07:42:45,Sentinel-2A,0.0
2021-08-28,07:42:41,Sentinel-2B,0.0
2021-09-02,07:42:44,Sentinel-2A,0.0
2021-09-07,07:42:39,Sentinel-2B,0.0
2021-09-17,07:42:39,Sentinel-2B,0.0
2021-09-22,07:42:46,Sentinel-2A,0.0
2021-10-02,07:42:47,Sentinel-2A,0.0
2021-10-07,07:42:43,Sentinel-2B,0.0
2021-10-12,07:42:48,Sentinel-2A,0.0
2021-10-17,07:42:44,Sentinel-2B,0.0
2021-10-22,07:24:05,L8,0.0
2021-10-27,07:42:44,Sentinel-2B,0.0
2021-11-01,07:42:47,Sentinel-2A,0.0
2021-11-11,07:42:45,Sentinel-2A,0.0
2021-11-26,07:42:38,Sentinel-2B,0.0
2021-12-06,07:42:38,Sentinel-2B,0.0
2021-12-11,07:42:42,Sentinel-2A,0.0
2021-12-21,07:42:44,Sentinel-2A,0.0
2022-01-05,07:42:39,Sentinel-2B,0.0306
2022-01-20,07:42:43,Sentinel-2A,0.0009
2022-01-26,07:23:24,L8,0.0
2022-02-03,07:23:31,L9,0.0
2022-02-04,07:42:37,Sentinel-2B,0.0
2022-02-09,07:42:42,Sentinel-2A,0.0
2022-02-11,07:23:45,L8,0.0
2022-02-14,07:42:37,Sentinel-2B,0.0
2022-02-24,07:42:38,Sentinel-2B,0.0
2022-02-27,07:23:40,L8,0.0
2022-03-01,07:42:46,Sentinel-2A,0.0
2022-03-16,07:42:41,Sentinel-2B,0.0
2022-03-26,07:42:40,Sentinel-2B,0.0
2022-04-05,07:42:40,Sentinel-2B,0.0
2022-04-10,07:42:44,Sentinel-2A,0.0
2022-04-30,07:42:48,Sentinel-2A,0.0
2022-05-05,07:42:38,Sentinel-2B,0.0
2022-05-15,07:42:42,Sentinel-2B,0.0
2022-05-30,07:42:51,Sentinel-2A,0.0
2022-06-04,07:42:43,Sentinel-2B,0.0
2022-06-09,07:42:52,Sentinel-2A,0.0
2022-06-14,07:42:46,Sentinel-2B,0.0
2022-06-29,07:42:56,Sentinel-2A,0.0
2022-07-14,07:42:47,Sentinel-2B,0.0
2022-07-19,07:42:55,Sentinel-2A,0.0
2022-08-03,07:42:47,Sentinel-2B,0.0
2022-08-08,07:42:54,Sentinel-2A,0.0
2022-08-18,07:42:55,Sentinel-2A,0.0
2022-08-23,07:42:43,Sentinel-2B,0.0
2022-08-28,07:42:55,Sentinel-2A,0.0
2022-08-31,05:48:40,L7,0.0
2022-09-02,07:42:44,Sentinel-2B,0.0
2022-09-12,07:42:45,Sentinel-2B,0.0
2022-09-27,07:42:50,Sentinel-2A,0.0
2022-10-02,07:42:42,Sentinel-2B,0.0
2022-10-07,07:42:49,Sentinel-2A,0.0
2022-10-12,07:42:41,Sentinel-2B,0.0
2022-10-17,07:24:05,L9,0.0
2022-10-22,07:42:42,Sentinel-2B,0.0
2022-10-25,07:24:16,L8,0.0
2022-11-06,07:42:47,Sentinel-2A,0.0
2022-11-16,07:42:45,Sentinel-2A,0.0
2022-11-21,07:42:42,Sentinel-2B,0.0
2022-12-20,07:24:04,L9,0.0837
2022-12-21,07:42:42,Sentinel-2B,0.0783
2023-01-30,07:42:40,Sentinel-2B,0.2781
2023-02-06,07:24:09,L9,0.225
2023-02-09,07:42:41,Sentinel-2B,0.225
2023-02-24,07:42:40,Sentinel-2A,0.1665
2023-03-06,07:42:39,Sentinel-2A,0.1395
2023-03-31,07:42:46,Sentinel-2B,0.0747
2023-04-03,07:22:59,L8,0.0711
2023-04-05,07:42:46,Sentinel-2A,0.0576
2023-04-30,07:42:45,Sentinel-2B,0.2313
2023-06-04,07:42:47,Sentinel-2A,0.009
2023-06-09,07:42:48,Sentinel-2B,0.0054
2023-06-19,07:42:47,Sentinel-2B,0.0045
2023-06-24,07:42:46,Sentinel-2A,0.0009
2023-07-14,07:42:48,Sentinel-2A,0.0
2023-07-19,07:42:49,Sentinel-2B,0.0
2023-07-29,07:42:48,Sentinel-2B,0.0
2023-08-03,07:42:48,Sentinel-2A,0.0
2023-08-13,07:42:48,Sentinel-2A,0.0
2023-08-18,07:42:48,Sentinel-2B,0.0
2023-08-23,07:42:49,Sentinel-2A,0.0
2023-08-28,07:42:47,Sentinel-2B,0.0
2023-09-07,07:42:47,Sentinel-2B,0.0
2023-09-12,07:42:48,Sentinel-2A,0.0
2023-09-22,07:42:44,Sentinel-2A,0.0
2023-09-27,07:42:46,Sentinel-2B,0.0
2023-10-02,07:42:45,Sentinel-2A,0.0
2023-10-07,07:42:43,Sentinel-2B,0.0
2023-10-12,07:23:25,L8,0.0
2023-10-17,07:42:45,Sentinel-2B,0.0
2023-10-20,07:23:54,L9,0.0
2023-10-22,07:42:43,Sentinel-2A,0.0
2023-11-26,07:42:39,Sentinel-2B,0.0873
2023-11-29,07:23:52,L8,0.0702
2023-12-01,07:42:34,Sentinel-2A,0.0555741176470588
2023-12-16,07:42:42,Sentinel-2B,0.0081
2023-12-21,07:42:39,Sentinel-2A,0.0099
2024-01-05,07:42:43,Sentinel-2B,0.0
2024-01-24,07:23:27,L9,0.0
2024-02-01,07:23:43,L8,0.0
2024-02-04,07:42:41,Sentinel-2B,0.0
2024-02-17,07:23:19,L8,0.0
