date,time,satellite,water_area_km2
2008-12-01,07:31:22,L5,0.0405
2008-12-17,07:31:51,L5,0.0838094117647058
2013-10-28,07:49:17,L8,0.0
2013-11-29,07:49:11,L8,0.0200576470588235
2014-01-16,07:48:43,L8,0.0009
2014-12-02,07:47:45,L8,0.0072
2015-01-03,07:47:36,L8,0.0081
2015-01-19,07:47:34,L8,0.0225
2015-02-04,07:47:30,L8,0.0063
2016-01-06,07:47:38,L8,0.0
2016-02-07,07:47:35,L8,0.0
2016-11-21,07:47:55,L8,0.0009
2017-01-08,07:47:45,L8,0.0306
2017-01-24,07:47:40,L8,0.0117
2017-05-02,08:02:24,Sentinel-2A,0.0
2017-05-27,08:02:20,Sentinel-2B,0.0
2017-06-06,08:02:21,Sentinel-2B,0.0
2017-08-30,08:02:22,Sentinel-2A,0.0
2017-09-19,08:02:18,Sentinel-2A,0.0
2017-10-09,08:02:20,Sentinel-2A,0.0
2017-10-14,08:02:08,Sentinel-2B,0.0
2018-01-11,07:47:39,L8,0.0342
2018-01-27,07:47:30,L8,0.0027
2018-04-12,08:02:20,Sentinel-2B,0.0
2018-06-16,08:02:21,Sentinel-2A,0.0
2018-12-13,07:47:26,L8,0.0072
2018-12-18,08:02:17,Sentinel-2B,0.0
2018-12-28,08:02:19,Sentinel-2B,0.0
2018-12-29,07:47:27,L8,0.0018
2019-01-17,08:02:22,Sentinel-2B,0.0
2019-02-15,07:47:19,L8,0.0
2019-03-18,08:02:21,Sentinel-2B,0.0
2019-03-23,08:02:20,Sentinel-2A,0.0
2019-06-11,08:02:25,Sentinel-2A,0.0
2019-07-16,08:02:31,Sentinel-2B,0.0
2019-07-21,08:02:27,Sentinel-2A,0.0
2019-08-05,08:02:30,Sentinel-2B,0.0
2019-08-20,08:02:25,Sentinel-2A,0.0
2019-08-30,08:02:23,Sentinel-2A,0.0
2019-09-09,08:02:21,Sentinel-2A,0.0
2019-09-24,08:02:22,Sentinel-2B,0.0
2019-11-23,08:02:19,Sentinel-2B,0.0
