date,time,satellite,water_area_km2
2001-11-07,07:09:06,L5,0.0
2013-11-08,07:31:10,L8,0.0
2013-11-24,07:31:01,L8,0.0405670588235294
2013-12-26,07:30:52,L8,0.0108
2014-02-12,07:30:18,L8,0.0370905882352941
2014-02-28,07:30:05,L8,0.0243
2014-03-16,07:29:55,L8,0.0198
2014-11-11,07:29:40,L8,0.0
2014-12-13,07:29:31,L8,0.1062105882352941
2014-12-29,07:29:29,L8,0.0900741176470588
2015-01-30,07:29:23,L8,0.0424905882352941
2015-11-30,07:29:35,L8,0.3545188235294116
2016-01-17,07:29:31,L8,0.1592929411764706
2016-02-18,07:29:19,L8,0.1322364705882352
2016-10-31,07:29:47,L8,0.0
2016-11-16,07:29:46,L8,0.0
2017-01-03,07:29:38,L8,0.4142294117647058
2017-02-04,07:29:26,L8,0.3050188235294117
2017-03-08,07:29:13,L8,0.1889364705882353
2017-06-25,07:42:41,Sentinel-2A,0.1670435294117647
2017-06-30,07:42:42,Sentinel-2B,0.1571435294117647
2017-07-10,07:42:43,Sentinel-2B,0.1391435294117647
2017-09-13,07:42:40,Sentinel-2A,0.0297
2017-09-28,07:42:28,Sentinel-2B,0.0243
2017-10-23,07:42:42,Sentinel-2A,0.0135
2017-11-03,07:29:43,L8,0.0117
2017-11-07,07:42:29,Sentinel-2B,0.0144
2017-11-17,07:42:30,Sentinel-2B,0.0126
2017-12-05,07:29:34,L8,0.0126
2017-12-17,07:42:30,Sentinel-2B,0.0108
2017-12-21,07:29:38,L8,0.0108
2018-01-16,07:42:35,Sentinel-2B,0.009
2018-01-22,07:29:25,L8,0.009
2018-02-05,07:42:31,Sentinel-2B,0.0
2018-02-07,07:29:17,L8,0.0054
2018-03-07,07:42:33,Sentinel-2B,0.04044
2018-03-17,07:42:36,Sentinel-2B,0.03414
2018-03-22,07:42:40,Sentinel-2A,0.0279
2018-04-11,07:42:43,Sentinel-2A,0.2147435294117647
2018-04-16,07:42:41,Sentinel-2B,0.1607435294117647
2018-04-21,07:42:44,Sentinel-2A,0.1490435294117647
2018-06-10,07:42:42,Sentinel-2A,0.03594
2018-06-25,07:42:42,Sentinel-2B,0.0297
2018-09-08,07:42:40,Sentinel-2A,0.0126
2018-09-13,07:42:34,Sentinel-2B,0.0126
2018-09-23,07:42:36,Sentinel-2B,0.0108
2019-01-11,07:42:42,Sentinel-2B,0.2413411764705882
2019-02-05,07:42:40,Sentinel-2A,0.2125588235294118
2019-03-07,07:42:37,Sentinel-2A,0.2052
2019-03-12,07:42:40,Sentinel-2B,0.1832435294117647
2019-03-17,07:42:40,Sentinel-2A,0.1656
2019-03-27,07:42:42,Sentinel-2A,0.1526435294117647
2019-04-01,07:42:45,Sentinel-2B,0.1310435294117647
2019-04-06,07:42:44,Sentinel-2A,0.1022435294117647
2019-04-21,07:42:49,Sentinel-2B,0.5788588235294116
2019-05-06,07:42:47,Sentinel-2A,0.4159588235294117
2019-05-11,07:42:51,Sentinel-2B,0.3781588235294117
2019-05-26,07:42:45,Sentinel-2A,0.3898588235294117
2019-05-31,07:42:51,Sentinel-2B,0.3628588235294117
2019-06-05,07:42:45,Sentinel-2A,0.3491999999999999
2019-06-15,07:42:46,Sentinel-2A,0.2726999999999999
2019-06-20,07:42:52,Sentinel-2B,0.2628
2019-06-25,07:42:47,Sentinel-2A,0.2367
2019-06-30,07:42:51,Sentinel-2B,0.2147435294117647
2019-07-10,07:42:52,Sentinel-2B,0.1859435294117647
2019-07-15,07:42:48,Sentinel-2A,0.1733435294117647
2019-07-25,07:42:48,Sentinel-2A,0.2061
2019-07-30,07:42:51,Sentinel-2B,0.1548
2019-08-04,07:42:47,Sentinel-2A,0.1305
2019-08-09,07:42:50,Sentinel-2B,0.1152
2019-08-14,07:42:46,Sentinel-2A,0.0954
2019-08-24,07:42:45,Sentinel-2A,0.0918
2019-09-13,07:42:41,Sentinel-2A,0.0594
2019-09-18,07:42:42,Sentinel-2B,0.0567
2019-09-28,07:42:43,Sentinel-2B,0.0549
2019-10-03,07:42:45,Sentinel-2A,0.0441
2019-10-13,07:42:46,Sentinel-2A,0.0405
2019-10-23,07:42:46,Sentinel-2A,0.0279
2019-11-02,07:42:46,Sentinel-2A,0.0252
2019-12-11,07:29:44,L8,0.0234
2019-12-22,07:42:37,Sentinel-2A,0.0225
2019-12-27,07:29:40,L8,0.0252
2020-01-06,07:42:38,Sentinel-2B,0.0243
2020-01-11,07:42:37,Sentinel-2A,0.0243
2020-01-12,07:29:37,L8,0.0207
2020-01-21,07:42:36,Sentinel-2A,0.0162
2020-01-26,07:42:36,Sentinel-2B,0.0207
2020-01-28,07:29:32,L8,0.0153
2020-01-31,07:42:35,Sentinel-2A,0.0171
2020-02-10,07:42:35,Sentinel-2A,0.0117
2020-02-13,07:29:28,L8,0.0099
2020-02-15,07:42:38,Sentinel-2B,0.0126
2020-02-20,07:42:37,Sentinel-2A,0.0126
2020-03-06,07:42:41,Sentinel-2B,0.0
2020-03-16,07:29:17,L8,0.009
2020-03-21,07:42:39,Sentinel-2A,0.0
2020-03-31,07:42:39,Sentinel-2A,0.0
2020-04-05,07:42:40,Sentinel-2B,0.0
2020-05-30,07:42:49,Sentinel-2A,0.0873
2020-06-09,07:42:49,Sentinel-2A,0.0711
2020-06-19,07:42:49,Sentinel-2A,0.0684
2020-06-24,07:42:45,Sentinel-2B,0.0558
2020-06-29,07:42:48,Sentinel-2A,0.054
2020-07-04,07:42:45,Sentinel-2B,0.0504
2020-07-09,07:42:47,Sentinel-2A,0.0423
2020-07-19,07:42:48,Sentinel-2A,0.0261
2020-07-29,07:42:48,Sentinel-2A,0.0171
2020-08-03,07:42:46,Sentinel-2B,0.018
2020-08-13,07:42:46,Sentinel-2B,0.0153
2020-08-18,07:42:49,Sentinel-2A,0.0117
2020-08-28,07:42:48,Sentinel-2A,0.0108
2020-09-02,07:42:46,Sentinel-2B,0.009
2020-09-07,07:42:47,Sentinel-2A,0.0081
2020-09-12,07:42:45,Sentinel-2B,0.009
2020-09-17,07:42:47,Sentinel-2A,0.009
2020-09-22,07:42:45,Sentinel-2B,0.0072
2020-09-27,07:42:48,Sentinel-2A,0.0
2020-10-10,07:29:45,L8,0.0063
2020-10-12,07:42:47,Sentinel-2B,0.0054
2020-10-17,07:42:48,Sentinel-2A,0.0045
2020-10-22,07:42:46,Sentinel-2B,0.0
2020-10-26,07:29:45,L8,0.0045
2020-11-01,07:42:46,Sentinel-2B,0.0009
2020-11-06,07:42:47,Sentinel-2A,0.0
2020-11-16,07:42:46,Sentinel-2A,0.0
2020-12-11,07:42:40,Sentinel-2B,0.3094482352941176
2020-12-16,07:42:40,Sentinel-2A,0.2797023529411764
2020-12-31,07:42:41,Sentinel-2B,0.1841435294117647
2021-01-05,07:42:43,Sentinel-2A,0.1688435294117647
2021-01-10,07:42:42,Sentinel-2B,0.1598435294117647
2021-01-20,07:42:43,Sentinel-2B,0.1373435294117647
