date,time,scene_cloud_cover_%,aoi_cloud_cover_%,water_area_km2
1984-04-21,07:03:11,22.0,95.64584786851657,0.0
1984-06-24,07:04:26,0.0,0.0,0.0
1984-08-27,07:06:02,0.0,0.0,0.0
1985-01-02,07:06:16,12.0,100.0,0.0
1985-01-18,07:06:22,53.0,69.82426300100941,0.0
1985-03-07,07:06:26,0.0,0.0,0.0
1985-03-23,07:06:24,0.0,0.0,0.0
1985-04-24,07:06:15,0.0,0.21902136102450454,0.0
1985-07-29,07:05:50,0.0,0.0,0.0
1986-01-05,07:03:35,0.0,0.0,0.006808235294117647
1986-02-06,07:02:54,12.0,12.0,0.0
1986-02-22,07:02:32,0.0,0.0,0.0
1986-04-11,07:01:32,0.0,0.0,0.0
1986-09-02,06:56:58,0.0,0.0,0.0
1987-01-08,06:55:31,4.0,0.3666711607275072,3.529411764705882e-06
1987-03-13,06:57:48,0.0,0.0,0.0009
1987-03-29,06:58:22,19.0,19.0,0.0
1987-04-30,06:59:24,0.0,0.0,0.0
1987-06-01,07:00:15,0.0,0.0,0.0
1987-06-17,07:00:37,30.0,3.008907649687771,0.0
1987-09-21,07:02:59,0.0,41.54916337657454,0.0
1987-10-07,07:03:19,1.0,59.3953310371221,0.0
1987-11-24,07:04:15,0.0,25.92969203951191,0.0
1988-01-11,07:05:00,70.0,100.0,0.0
1988-01-27,07:05:17,0.0,0.0,0.004108235294117647
1988-02-28,07:05:47,0.0,0.0,0.0
1988-03-15,07:05:56,70.0,12.4576450264716,0.0
1988-03-31,07:06:03,0.0,0.0,0.0
1988-05-02,07:06:15,3.0,3.0,0.0
1988-05-18,07:06:25,25.0,10.261558663025845,0.0
1988-06-19,07:06:36,0.0,0.0,0.0
1988-07-05,07:06:40,0.0,0.0,0.0
1988-07-21,07:06:43,26.0,26.0,0.0
1988-08-06,07:06:44,0.0,0.0,0.0
1988-08-22,07:06:46,13.0,13.0,0.0
1988-10-09,07:06:37,0.0,0.0,0.0
1988-10-25,07:06:34,0.0,0.0,0.0
1988-11-10,07:06:36,1.0,1.0,0.0
1988-11-26,07:06:37,3.0,6.175007749490425,0.0
