date,time,satellite,water_area_km2
2013-10-05,07:45:16,L8,0.0
2013-10-21,07:44:47,L8,0.0
2013-11-06,07:44:44,L8,0.0
2013-11-22,07:44:58,L8,0.0
2013-12-08,07:44:35,L8,0.0
2013-12-24,07:44:26,L8,0.0
2014-01-25,07:44:06,L8,0.0027
2014-03-14,07:43:54,L8,0.0
2014-03-30,07:43:37,L8,0.0009
2014-05-01,07:42:43,L8,0.0
2014-05-17,07:42:54,L8,0.0
2014-06-18,07:43:06,L8,0.0
2014-10-08,07:43:11,L8,0.0009
2014-10-24,07:43:12,L8,0.0009
2014-12-11,07:43:04,L8,0.0
2014-12-27,07:43:04,L8,0.0
2015-01-28,07:43:20,L8,0.0009
2015-03-01,07:42:45,L8,0.0009
2015-04-02,07:42:22,L8,0.0
2015-06-21,07:42:42,L8,0.0
2015-07-23,07:42:58,L8,0.0009
2015-10-11,07:43:00,L8,0.0
2015-11-28,07:43:08,L8,0.0
2016-02-16,07:42:54,L8,0.0
2016-09-27,07:43:37,L8,0.0
2016-10-13,07:43:42,L8,0.0
2016-10-29,07:43:44,L8,0.0
2016-11-14,07:43:19,L8,0.0009
2016-11-30,07:43:19,L8,0.0
2017-01-01,07:43:35,L8,0.0009
2017-01-17,07:43:08,L8,0.0
2017-03-06,07:42:48,L8,0.0
2017-04-02,08:04:00,Sentinel-2A,0.0
2017-04-09,07:54:21,Sentinel-2A,0.0
2017-05-29,07:54:25,Sentinel-2A,0.0036
2017-06-06,08:04:03,Sentinel-2B,0.0036
2017-06-08,07:54:11,Sentinel-2A,0.0045
2017-06-10,07:42:39,L8,0.0
2017-06-11,08:04:05,Sentinel-2A,0.0045
2017-07-16,08:04:04,Sentinel-2B,0.0009
2017-08-02,07:54:09,Sentinel-2B,0.0036
2017-09-14,07:43:29,L8,0.0
2017-09-16,07:54:06,Sentinel-2A,0.0018
2017-09-26,07:54:19,Sentinel-2A,0.0
2017-09-30,07:43:37,L8,0.0
