elevation_m,area_m2,volume_m3
782.8255615234375,855.1419998592418,0.0
783.3255615234375,855.1419998592418,427.5709999296209
783.8255615234375,855.1419998592418,855.1419998592418
784.3255615234375,855.1419998592418,1282.7129997888626
784.8255615234375,2565.425999577725,2137.8549996481042
785.3255615234375,2565.425999577725,3420.5679994369666
785.8255615234375,3420.567999436967,4917.06649919064
786.3255615234375,3420.567999436967,6627.350498909123
786.8255615234375,4275.7099992962085,8551.419998592417
787.3255615234375,4275.7099992962085,10689.274998240522
787.8255615234375,5130.85199915545,13040.915497853437
788.3255615234375,5985.993999014692,15820.126997395972
788.8255615234375,6841.135998873934,19026.909496868127
789.3255615234375,7696.277998733176,22661.262996269907
789.8255615234375,8551.419998592417,26723.187495601305
790.3255615234375,9406.56199845166,31212.682994862324
790.8255615234375,10261.7039983109,36129.749494052965
791.3255615234375,10261.7039983109,41260.601493208414
791.8255615234375,11116.845998170144,46605.238992328676
792.3255615234375,12827.129997888627,52591.232991343364
792.8255615234375,13682.271997747868,59218.58349025249
793.3255615234375,14537.41399760711,66273.50498909123
793.8255615234375,14537.41399760711,73542.21198789479
794.3255615234375,15392.555997466352,81024.70448666315
794.8255615234375,17957.981997044077,89362.33898529076
795.3255615234375,18813.12399690332,98555.1154837776
795.8255615234375,22233.691996340287,108816.8194820885
796.3255615234375,22233.691996340287,119933.66548025864
796.8255615234375,22233.691996340287,131050.51147842879
